cell_id,lat_center,lon_center,date,mean
c0162,41.250573,14.621367,2019-01-01,0.2901710867881775
c0162,41.250573,14.621367,2019-01-04,0.2997916638851166
c0162,41.250573,14.621367,2019-01-07,0.3155595660209656
c0162,41.250573,14.621367,2019-01-10,0.3103025555610657
c0162,41.250573,14.621367,2019-01-13,0.3255932033061981
c0162,41.250573,14.621367,2019-01-16,0.3148423731327057
c0162,41.250573,14.621367,2019-01-19,0.3315027058124542
c0162,41.250573,14.621367,2019-01-22,0.3481567502021789
c0162,41.250573,14.621367,2019-01-25,0.3323093950748443
c0162,41.250573,14.621367,2019-01-28,0.3475320637226105
c0162,41.250573,14.621367,2019-01-31,0.3475241065025329
c0162,41.250573,14.621367,2019-02-03,0.3522355556488037
c0162,41.250573,14.621367,2019-02-06,0.3368123769760132
c0162,41.250573,14.621367,2019-02-09,0.3361158370971679
c0162,41.250573,14.621367,2019-02-12,0.3201410174369812
c0162,41.250573,14.621367,2019-02-15,0.3150442242622375
c0162,41.250573,14.621367,2019-02-18,0.3146024942398071
c0162,41.250573,14.621367,2019-02-21,0.2964327037334442
c0162,41.250573,14.621367,2019-02-24,0.269186794757843
c0162,41.250573,14.621367,2019-02-27,0.2743943631649017
c0162,41.250573,14.621367,2019-03-02,0.2990148961544037
c0162,41.250573,14.621367,2019-03-05,0.2819581925868988
c0162,41.250573,14.621367,2019-03-08,0.2724679410457611
c0162,41.250573,14.621367,2019-03-11,0.2909451425075531
c0162,41.250573,14.621367,2019-03-14,0.2988483607769012
c0162,41.250573,14.621367,2019-03-17,0.2750513851642608
c0162,41.250573,14.621367,2019-03-20,0.2494474649429321
c0162,41.250573,14.621367,2019-03-23,0.2328220456838607
c0162,41.250573,14.621367,2019-03-26,0.2358712553977966
c0162,41.250573,14.621367,2019-03-29,0.2222005128860473
c0162,41.250573,14.621367,2019-04-01,0.2177768498659134
c0162,41.250573,14.621367,2019-04-04,0.2639138996601105
c0162,41.250573,14.621367,2019-04-07,0.2448294907808303
c0162,41.250573,14.621367,2019-04-10,0.2764524817466736
c0162,41.250573,14.621367,2019-04-13,0.277089923620224
c0162,41.250573,14.621367,2019-04-16,0.2430957704782486
c0162,41.250573,14.621367,2019-04-19,0.2211790382862091
c0162,41.250573,14.621367,2019-04-22,0.2674267888069153
c0162,41.250573,14.621367,2019-04-25,0.2089857757091522
c0162,41.250573,14.621367,2019-04-28,0.2226582914590835
c0162,41.250573,14.621367,2019-05-01,0.2280157804489135
c0162,41.250573,14.621367,2019-05-04,0.2719177901744842
c0162,41.250573,14.621367,2019-05-07,0.2400018125772476
c0162,41.250573,14.621367,2019-05-10,0.2397959530353546
c0162,41.250573,14.621367,2019-05-13,0.271710604429245
c0162,41.250573,14.621367,2019-05-16,0.2433771044015884
c0162,41.250573,14.621367,2019-05-19,0.2480769604444503
c0162,41.250573,14.621367,2019-05-22,0.227079838514328
c0162,41.250573,14.621367,2019-05-25,0.2910401225090027
c0162,41.250573,14.621367,2019-05-28,0.2758609652519226
c0162,41.250573,14.621367,2019-05-31,0.2538070976734161
c0162,41.250573,14.621367,2019-06-03,0.2303165048360824
c0162,41.250573,14.621367,2019-06-06,0.1869649291038513
c0162,41.250573,14.621367,2019-06-09,0.1474602967500686
c0162,41.250573,14.621367,2019-06-12,0.1304339617490768
c0162,41.250573,14.621367,2019-06-15,0.1117200180888176
c0162,41.250573,14.621367,2019-06-18,0.1056837737560272
c0162,41.250573,14.621367,2019-06-21,0.1333599686622619
c0162,41.250573,14.621367,2019-06-24,0.1078355386853218
c0162,41.250573,14.621367,2019-06-27,0.083311028778553
c0162,41.250573,14.621367,2019-06-30,0.0767736658453941
c0162,41.250573,14.621367,2019-07-01,0.072362020611763
c0162,41.250573,14.621367,2019-07-04,0.0685689896345138
c0162,41.250573,14.621367,2019-07-07,0.0871764123439788
c0162,41.250573,14.621367,2019-07-10,0.1450167149305343
c0162,41.250573,14.621367,2019-07-13,0.1279976367950439
c0162,41.250573,14.621367,2019-07-16,0.1131308153271675
c0162,41.250573,14.621367,2019-07-19,0.1004301831126213
c0162,41.250573,14.621367,2019-07-22,0.0749638453125953
c0162,41.250573,14.621367,2019-07-25,0.0637765154242515
c0162,41.250573,14.621367,2019-07-28,0.136982187628746
c0162,41.250573,14.621367,2019-07-31,0.1098025515675544
c0162,41.250573,14.621367,2019-08-03,0.0733008161187172
c0162,41.250573,14.621367,2019-08-06,0.0656308159232139
c0162,41.250573,14.621367,2019-08-09,0.0640261843800544
c0162,41.250573,14.621367,2019-08-12,0.0837988406419754
c0162,41.250573,14.621367,2019-08-15,0.0936836972832679
c0162,41.250573,14.621367,2019-08-18,0.0673247575759887
c0162,41.250573,14.621367,2019-08-21,0.0836431980133056
c0162,41.250573,14.621367,2019-08-24,0.1433997303247451
c0162,41.250573,14.621367,2019-08-27,0.0993368998169899
c0162,41.250573,14.621367,2019-08-30,0.128671333193779
c0162,41.250573,14.621367,2019-09-02,0.1473043113946914
c0162,41.250573,14.621367,2019-09-05,0.1061918139457702
c0162,41.250573,14.621367,2019-09-08,0.0966488495469093
c0162,41.250573,14.621367,2019-09-11,0.0771043673157692
c0162,41.250573,14.621367,2019-09-14,0.0672563761472702
c0162,41.250573,14.621367,2019-09-17,0.0806824043393135
c0162,41.250573,14.621367,2019-09-20,0.1331216990947723
c0162,41.250573,14.621367,2019-09-23,0.174958050251007
c0162,41.250573,14.621367,2019-09-26,0.1394233256578445
c0162,41.250573,14.621367,2019-09-29,0.1146938279271125
c0162,41.250573,14.621367,2019-10-01,0.1862258017063141
