cell_id,lat_center,lon_center,date,sm_surface
c0004,41.201023,14.597409,2020-10-22,0.1944631433114409
c0004,41.201023,14.597409,2020-10-25,0.2250714547932148
c0004,41.201023,14.597409,2020-10-28,0.219276962429285
c0004,41.201023,14.597409,2020-10-31,0.1889116645790637
c0004,41.201023,14.597409,2020-11-03,0.1888818440958857
c0004,41.201023,14.597409,2020-11-06,0.1850817332044244
c0004,41.201023,14.597409,2020-11-09,0.1733181418851018
c0004,41.201023,14.597409,2020-11-12,0.1862754737026989
c0004,41.201023,14.597409,2020-11-15,0.262944483757019
c0004,41.201023,14.597409,2020-11-18,0.2618187006562948
c0004,41.201023,14.597409,2020-11-21,0.2762027640827
c0004,41.201023,14.597409,2020-11-24,0.2540518607012927
c0004,41.201023,14.597409,2020-11-27,0.2657944623380899
c0004,41.201023,14.597409,2020-11-30,0.2914515476673842
c0004,41.201023,14.597409,2020-12-03,0.3032900918275118
c0004,41.201023,14.597409,2020-12-06,0.3278321161866188
c0004,41.201023,14.597409,2020-12-09,0.3308099275454879
c0004,41.201023,14.597409,2020-12-12,0.3139010285958648
c0004,41.201023,14.597409,2020-12-15,0.3096592308953404
c0004,41.201023,14.597409,2020-12-18,0.3042157957330346
c0004,41.201023,14.597409,2020-12-21,0.3026800215244293
c0004,41.201023,14.597409,2020-12-24,0.3176745401695371
c0004,41.201023,14.597409,2020-12-27,0.3278431575745344
c0004,41.201023,14.597409,2020-12-30,0.3390377104282379
c0004,41.201023,14.597409,2021-01-01,0.3375560810789466
c0004,41.201023,14.597409,2021-01-04,0.3438270280137658
c0004,41.201023,14.597409,2021-01-07,0.36142458319664
c0004,41.201023,14.597409,2021-01-10,0.3604291150346398
c0004,41.201023,14.597409,2021-01-13,0.351843997836113
c0004,41.201023,14.597409,2021-01-16,0.3522150045260787
c0004,41.201023,14.597409,2021-01-19,0.3452322661876679
c0004,41.201023,14.597409,2021-01-22,0.3578467255458236
c0004,41.201023,14.597409,2021-01-25,0.351538698002696
c0004,41.201023,14.597409,2021-01-28,0.3447103762999177
c0004,41.201023,14.597409,2021-01-31,0.3530467808246613
c0004,41.201023,14.597409,2021-02-03,0.342182183265686
c0004,41.201023,14.597409,2021-02-06,0.3486000046133995
c0004,41.201023,14.597409,2021-02-09,0.3613262999802828
c0004,41.201023,14.597409,2021-02-12,0.3569824887439609
c0004,41.201023,14.597409,2021-02-15,0.3538207178935408
c0004,41.201023,14.597409,2021-02-18,0.3460425149649382
c0004,41.201023,14.597409,2021-02-21,0.3372988874092698
c0004,41.201023,14.597409,2021-02-24,0.3266054933890701
c0004,41.201023,14.597409,2021-02-27,0.3129167373292148
c0004,41.201023,14.597409,2021-03-02,0.293838638626039
c0004,41.201023,14.597409,2021-03-05,0.2833242093212902
c0004,41.201023,14.597409,2021-03-08,0.3411207383498549
c0004,41.201023,14.597409,2021-03-11,0.3294534739106893
c0004,41.201023,14.597409,2021-03-14,0.3273388311266899
c0004,41.201023,14.597409,2021-03-17,0.3166544213891029
c0004,41.201023,14.597409,2021-03-20,0.3274618327617645
c0004,41.201023,14.597409,2021-03-23,0.2944956669583917
c0004,41.201023,14.597409,2021-03-26,0.2828864186070859
c0004,41.201023,14.597409,2021-03-29,0.2663035838864744
c0004,41.201023,14.597409,2021-04-01,0.2649415316060185
c0004,41.201023,14.597409,2021-04-04,0.2496097355149686
c0004,41.201023,14.597409,2021-04-07,0.2502179254777729
c0004,41.201023,14.597409,2021-04-10,0.2572189171798527
c0004,41.201023,14.597409,2021-04-13,0.2776138255372644
c0004,41.201023,14.597409,2021-04-16,0.258411952201277
c0004,41.201023,14.597409,2021-04-19,0.2760628187097609
c0004,41.201023,14.597409,2021-04-22,0.2886244753375649
c0004,41.201023,14.597409,2021-04-25,0.2374223149381578
c0004,41.201023,14.597409,2021-04-28,0.2457151128910482
c0004,41.201023,14.597409,2021-05-01,0.2658554998226464
c0004,41.201023,14.597409,2021-05-04,0.2416289513930678
c0004,41.201023,14.597409,2021-05-07,0.2000066995620728
c0004,41.201023,14.597409,2021-05-10,0.187849560379982
c0004,41.201023,14.597409,2021-05-13,0.2048444689251482
c0004,41.201023,14.597409,2021-05-16,0.2014008171856403
c0004,41.201023,14.597409,2021-05-19,0.1746391390450299
c0004,41.201023,14.597409,2021-05-22,0.1442804063670337
c0004,41.201023,14.597409,2021-05-25,0.1309815178159624
c0004,41.201023,14.597409,2021-05-28,0.129655112652108
c0004,41.201023,14.597409,2021-05-31,0.11330346763134
c0004,41.201023,14.597409,2021-06-03,0.1045815811026841
c0004,41.201023,14.597409,2021-06-06,0.1514277493115514
c0004,41.201023,14.597409,2021-06-09,0.1847644930705428
c0004,41.201023,14.597409,2021-06-12,0.1484613013453781
c0004,41.201023,14.597409,2021-06-15,0.1138629677705466
c0004,41.201023,14.597409,2021-06-18,0.1060276467353105
c0004,41.201023,14.597409,2021-06-21,0.1016593842301517
c0004,41.201023,14.597409,2021-06-24,0.0975685612764209
c0004,41.201023,14.597409,2021-06-27,0.0824886570684611
c0004,41.201023,14.597409,2021-06-30,0.0725269600749015
c0004,41.201023,14.597409,2021-07-01,0.0745463251601904
c0004,41.201023,14.597409,2021-07-04,0.0777719573117792
c0004,41.201023,14.597409,2021-07-07,0.0759119239635765
c0004,41.201023,14.597409,2021-07-10,0.0688324702205136
c0004,41.201023,14.597409,2021-07-13,0.0945275548379868
c0004,41.201023,14.597409,2021-07-16,0.1131984742358327
c0004,41.201023,14.597409,2021-07-19,0.1328145769424736
c0004,41.201023,14.597409,2021-07-22,0.092678680550307
c0004,41.201023,14.597409,2021-07-25,0.1023673373274505
c0004,41.201023,14.597409,2021-07-28,0.0724751308560371
c0004,41.201023,14.597409,2021-07-31,0.0689659445546567
c0004,41.201023,14.597409,2021-08-03,0.1294480974785983
c0004,41.201023,14.597409,2021-08-06,0.0736724331974983
c0004,41.201023,14.597409,2021-08-09,0.0730035010725259
c0004,41.201023,14.597409,2021-08-12,0.063242446235381
c0004,41.201023,14.597409,2021-08-15,0.0648646789602935
c0004,41.201023,14.597409,2021-08-18,0.0797883047256618
c0004,41.201023,14.597409,2021-08-21,0.1019978710450232
c0004,41.201023,14.597409,2021-08-24,0.0892112854868173
c0004,41.201023,14.597409,2021-08-27,0.0918819679878652
c0004,41.201023,14.597409,2021-08-30,0.0789572209119796
c0004,41.201023,14.597409,2021-09-02,0.0791974855121225
c0004,41.201023,14.597409,2021-09-05,0.128790478548035
c0004,41.201023,14.597409,2021-09-08,0.0992393331136554
c0004,41.201023,14.597409,2021-09-11,0.0944007631391287
c0004,41.201023,14.597409,2021-09-14,0.0836145524168387
c0004,41.201023,14.597409,2021-09-17,0.1511334220413119
c0004,41.201023,14.597409,2021-09-20,0.1324446062091738
c0004,41.201023,14.597409,2021-09-23,0.1034344731364399
c0004,41.201023,14.597409,2021-09-26,0.0964110387954861
c0004,41.201023,14.597409,2021-09-29,0.0989367574453354
c0004,41.201023,14.597409,2021-10-01,0.1058283596299588
c0004,41.201023,14.597409,2021-10-04,0.166704782936722
c0004,41.201023,14.597409,2021-10-07,0.1876065318472683
c0004,41.201023,14.597409,2021-10-10,0.197518771700561
c0004,41.201023,14.597409,2021-10-13,0.1692509896121919
c0004,41.201023,14.597409,2021-10-16,0.1583394610323012
c0004,41.201023,14.597409,2021-10-19,0.1457538662478327
c0004,41.201023,14.597409,2021-10-22,0.1873191237449646
c0004,41.201023,14.597409,2021-10-25,0.1704405715689063
c0004,41.201023,14.597409,2021-10-28,0.1523156637325883
c0004,41.201023,14.597409,2021-10-31,0.1736757579259574
c0004,41.201023,14.597409,2021-11-03,0.2473513654433191
c0004,41.201023,14.597409,2021-11-06,0.2877962627448142
c0004,41.201023,14.597409,2021-11-09,0.292763839662075
c0004,41.201023,14.597409,2021-11-12,0.2961817992851138
c0004,41.201023,14.597409,2021-11-15,0.2997444029897452
c0004,41.201023,14.597409,2021-11-18,0.2860212123021483
c0004,41.201023,14.597409,2021-11-21,0.2959865916520357
c0004,41.201023,14.597409,2021-11-24,0.3049488663673401
c0004,41.201023,14.597409,2021-11-27,0.3310613017529249
c0004,41.201023,14.597409,2021-11-30,0.3243748471140861
c0004,41.201023,14.597409,2021-12-03,0.3394135061651468
c0004,41.201023,14.597409,2021-12-06,0.3352707812562585
c0004,41.201023,14.597409,2021-12-09,0.3660149058327078
c0004,41.201023,14.597409,2021-12-12,0.3507184451445937
c0004,41.201023,14.597409,2021-12-15,0.3449369048699736
c0004,41.201023,14.597409,2021-12-18,0.3365256190299988
c0004,41.201023,14.597409,2021-12-21,0.3325115352869034
c0004,41.201023,14.597409,2021-12-24,0.3349311769008636
c0004,41.201023,14.597409,2021-12-27,0.3400661360472441
c0004,41.201023,14.597409,2021-12-30,0.3322542786598205
c0004,41.201023,14.597409,2022-01-01,0.3323909997940063
c0004,41.201023,14.597409,2022-01-04,0.3270086307078599
c0004,41.201023,14.597409,2022-01-07,0.3290917340666056
c0004,41.201023,14.597409,2022-01-10,0.3347448164597154
c0004,41.201023,14.597409,2022-01-13,0.3206238154321909
c0004,41.201023,14.597409,2022-01-16,0.3166445802897215
c0004,41.201023,14.597409,2022-01-19,0.3164668725803494
c0004,41.201023,14.597409,2022-01-22,0.3066641876474023
c0004,41.201023,14.597409,2022-01-25,0.3122978761792183
c0004,41.201023,14.597409,2022-01-28,0.3066109646111726
c0004,41.201023,14.597409,2022-01-31,0.3143113369122147
c0004,41.201023,14.597409,2022-02-03,0.3076238879933953
c0004,41.201023,14.597409,2022-02-06,0.3098626896739006
c0004,41.201023,14.597409,2022-02-09,0.2925019269809126
c0004,41.201023,14.597409,2022-02-12,0.2926562312990427
c0004,41.201023,14.597409,2022-02-15,0.3160662394016981
c0004,41.201023,14.597409,2022-02-18,0.3041262661106884
c0004,41.201023,14.597409,2022-02-21,0.3034855617210269
c0004,41.201023,14.597409,2022-02-24,0.2942473769187927
c0004,41.201023,14.597409,2022-02-27,0.314110417291522
c0004,41.201023,14.597409,2022-03-02,0.2956697640940547
c0004,41.201023,14.597409,2022-03-05,0.3058838957920671
c0004,41.201023,14.597409,2022-03-08,0.2892669435590506
c0004,41.201023,14.597409,2022-03-11,0.2684233813546597
c0004,41.201023,14.597409,2022-03-14,0.2664746642112732
c0004,41.201023,14.597409,2022-03-17,0.2702011675573885
c0004,41.201023,14.597409,2022-03-20,0.2601031523197889
c0004,41.201023,14.597409,2022-03-23,0.245780223608017
c0004,41.201023,14.597409,2022-03-26,0.2679283588193357
c0004,41.201023,14.597409,2022-03-29,0.2923690006136894
c0004,41.201023,14.597409,2022-04-01,0.3145411282777786
c0004,41.201023,14.597409,2022-04-04,0.2934347435832024
c0004,41.201023,14.597409,2022-04-07,0.2996859410777688
c0004,41.201023,14.597409,2022-04-10,0.2657266555353999
c0004,41.201023,14.597409,2022-04-13,0.2408112101256847
c0004,41.201023,14.597409,2022-04-16,0.2263913447037339
c0004,41.201023,14.597409,2022-04-19,0.245395560003817
c0004,41.201023,14.597409,2022-04-22,0.2812259569764137
c0004,41.201023,14.597409,2022-04-25,0.2428243333473801
c0004,41.201023,14.597409,2022-04-28,0.2043176919221878
c0004,41.201023,14.597409,2022-05-01,0.2200096616521477
c0004,41.201023,14.597409,2022-05-04,0.2346912051551044
c0004,41.201023,14.597409,2022-05-07,0.2665256052277982
c0004,41.201023,14.597409,2022-05-10,0.2281964129768312
c0004,41.201023,14.597409,2022-05-13,0.1914934903383255
c0004,41.201023,14.597409,2022-05-16,0.1832469338551164
c0004,41.201023,14.597409,2022-05-19,0.1480615340173244
c0004,41.201023,14.597409,2022-05-22,0.1358489100821316
c0004,41.201023,14.597409,2022-05-25,0.12048946688883
c0004,41.201023,14.597409,2022-05-28,0.1411239800974726
c0004,41.201023,14.597409,2022-05-31,0.1148612882941961
c0004,41.201023,14.597409,2022-06-03,0.1007094173226505
c0004,41.201023,14.597409,2022-06-06,0.0960390345659107
c0004,41.201023,14.597409,2022-06-09,0.1860187475569546
c0004,41.201023,14.597409,2022-06-12,0.1518344796728342
c0004,41.201023,14.597409,2022-06-15,0.1273870058823377
c0004,41.201023,14.597409,2022-06-18,0.1311666890513152
c0004,41.201023,14.597409,2022-06-21,0.1016970416065305
c0004,41.201023,14.597409,2022-06-24,0.0980090289842337
c0004,41.201023,14.597409,2022-06-27,0.0878797533921897
c0004,41.201023,14.597409,2022-06-30,0.0880654528737068
c0004,41.201023,14.597409,2022-07-01,0.0837851960211992
c0004,41.201023,14.597409,2022-07-04,0.0727200914174318
c0004,41.201023,14.597409,2022-07-07,0.1334259084425866
c0004,41.201023,14.597409,2022-07-10,0.1201161908451467
c0004,41.201023,14.597409,2022-07-13,0.114024530723691
c0004,41.201023,14.597409,2022-07-16,0.0889221083838492
c0004,41.201023,14.597409,2022-07-19,0.0836547127692028
c0004,41.201023,14.597409,2022-07-22,0.0756109615089371
c0004,41.201023,14.597409,2022-07-25,0.0691285358276218
c0004,41.201023,14.597409,2022-07-28,0.0677681230707094
c0004,41.201023,14.597409,2022-07-31,0.0671739097684621
c0004,41.201023,14.597409,2022-08-03,0.0811128642875701
c0004,41.201023,14.597409,2022-08-06,0.098283655475825
c0004,41.201023,14.597409,2022-08-09,0.1598146118223667
c0004,41.201023,14.597409,2022-08-12,0.1547017099801451
c0004,41.201023,14.597409,2022-08-15,0.1310249947477132
c0004,41.201023,14.597409,2022-08-18,0.1104760807473212
c0004,41.201023,14.597409,2022-08-21,0.1093131554778665
c0004,41.201023,14.597409,2022-08-24,0.1048758138436824
c0004,41.201023,14.597409,2022-08-27,0.1267384953331202
c0004,41.201023,14.597409,2022-08-30,0.1489777775947004
c0004,41.201023,14.597409,2022-09-02,0.1492949520703405
c0004,41.201023,14.597409,2022-09-05,0.1258864591829478
c0004,41.201023,14.597409,2022-09-08,0.1227567022666335
c0004,41.201023,14.597409,2022-09-11,0.1084631588310003
c0004,41.201023,14.597409,2022-09-14,0.1519665698520839
c0004,41.201023,14.597409,2022-09-17,0.1549357230309397
c0004,41.201023,14.597409,2022-09-20,0.1198807616252452
c0004,41.201023,14.597409,2022-09-23,0.1454993898980319
c0004,41.201023,14.597409,2022-09-26,0.2358036318793893
c0004,41.201023,14.597409,2022-09-29,0.242325633764267
c0004,41.201023,14.597409,2022-10-01,0.2117986905388534
c0004,41.201023,14.597409,2022-10-04,0.1706287706270814
c0004,41.201023,14.597409,2022-10-07,0.159459638595581
c0004,41.201023,14.597409,2022-10-10,0.1563776378519833
c0004,41.201023,14.597409,2022-10-13,0.2269446488469839
