cell_id,lat_center,lon_center,date,wind_speed_ms
c0074,41.223546,14.597409,2019-05-21,2.756162282780468
c0074,41.223546,14.597409,2019-05-22,2.0333224115573008
c0074,41.223546,14.597409,2019-05-23,0.8786599990965389
c0074,41.223546,14.597409,2019-05-24,1.2276446640048546
c0074,41.223546,14.597409,2019-05-25,0.7776389058109352
c0074,41.223546,14.597409,2019-05-26,1.2683404537495393
c0074,41.223546,14.597409,2019-05-27,0.4707097559842876
c0074,41.223546,14.597409,2019-05-28,1.7207802051020344
c0074,41.223546,14.597409,2019-05-29,2.716550871791264
c0074,41.223546,14.597409,2019-05-30,0.2867665774354987
c0074,41.223546,14.597409,2019-05-31,1.994427584071106
c0074,41.223546,14.597409,2019-06-01,1.4095684754799584
c0074,41.223546,14.597409,2019-06-02,0.8428229905035322
c0074,41.223546,14.597409,2019-06-03,1.1600019876126288
c0074,41.223546,14.597409,2019-06-04,1.237872502469388
c0074,41.223546,14.597409,2019-06-05,1.467345882435692
c0074,41.223546,14.597409,2019-06-06,1.9830197790891135
c0074,41.223546,14.597409,2019-06-07,1.2712530095559902
c0074,41.223546,14.597409,2019-06-08,1.5613164194121831
c0074,41.223546,14.597409,2019-06-09,0.3548786796803881
c0074,41.223546,14.597409,2019-06-10,0.4053524899281768
c0074,41.223546,14.597409,2019-06-11,1.257920447480314
c0074,41.223546,14.597409,2019-06-12,1.3604148183012692
c0074,41.223546,14.597409,2019-06-13,0.3521694874423915
c0074,41.223546,14.597409,2019-06-14,0.6442370413695178
c0074,41.223546,14.597409,2019-06-15,1.5367396144372056
c0074,41.223546,14.597409,2019-06-16,1.2437409604951706
c0074,41.223546,14.597409,2019-06-17,0.3160598062030996
c0074,41.223546,14.597409,2019-06-18,0.497835487119726
c0074,41.223546,14.597409,2019-06-19,0.9913784111640994
c0074,41.223546,14.597409,2019-06-20,1.4482399737231093
c0074,41.223546,14.597409,2019-06-21,1.0623789977864742
c0074,41.223546,14.597409,2019-06-22,0.9756207241388868
c0074,41.223546,14.597409,2019-06-23,1.182039524242563
c0074,41.223546,14.597409,2019-06-24,2.063909676758487
c0074,41.223546,14.597409,2019-06-25,2.7089102894006536
c0074,41.223546,14.597409,2019-06-26,2.5025854138608534
c0074,41.223546,14.597409,2019-06-27,2.0847866076974375
c0074,41.223546,14.597409,2019-06-28,1.855831246927478
c0074,41.223546,14.597409,2019-06-29,3.1398984996222694
c0074,41.223546,14.597409,2019-06-30,1.6306991239848785
c0074,41.223546,14.597409,2019-07-01,0.5189787923435212
c0074,41.223546,14.597409,2019-07-02,0.373745967272155
c0074,41.223546,14.597409,2019-07-03,0.5561918298886344
c0074,41.223546,14.597409,2019-07-04,0.7469418174193962
c0074,41.223546,14.597409,2019-07-05,0.7588537839235171
c0074,41.223546,14.597409,2019-07-06,1.6964646802664105
c0074,41.223546,14.597409,2019-07-07,2.3595491157655046
c0074,41.223546,14.597409,2019-07-08,1.914439471467646
c0074,41.223546,14.597409,2019-07-09,2.1553037330609905
c0074,41.223546,14.597409,2019-07-10,0.5269656878351969
c0074,41.223546,14.597409,2019-07-11,1.7827804034648778
c0074,41.223546,14.597409,2019-07-12,1.076426988502133
c0074,41.223546,14.597409,2019-07-13,1.2580864347999026
c0074,41.223546,14.597409,2019-07-14,2.2346259472431846
c0074,41.223546,14.597409,2019-07-15,2.3338113851947324
c0074,41.223546,14.597409,2019-07-16,3.243102471751387
c0074,41.223546,14.597409,2019-07-17,1.1842849504350363
c0074,41.223546,14.597409,2019-07-18,1.0162917908071951
c0074,41.223546,14.597409,2019-07-19,0.2272169615018008
c0074,41.223546,14.597409,2019-07-20,0.5119957627792007
c0074,41.223546,14.597409,2019-07-21,0.4391242212889146
c0074,41.223546,14.597409,2019-07-22,1.2864010236055463
c0074,41.223546,14.597409,2019-07-23,2.198477500026414
c0074,41.223546,14.597409,2019-07-24,1.9907098930479168
c0074,41.223546,14.597409,2019-07-25,1.0188713644658516
c0074,41.223546,14.597409,2019-07-26,1.3728212314847197
c0074,41.223546,14.597409,2019-07-27,2.4542757283581533
c0074,41.223546,14.597409,2019-07-28,3.0422249568001747
c0074,41.223546,14.597409,2019-07-29,1.8647307878728607
c0074,41.223546,14.597409,2019-07-30,0.8669688537631276
c0074,41.223546,14.597409,2019-07-31,1.0848579105064258
c0074,41.223546,14.597409,2019-08-01,1.1388960536103103
c0074,41.223546,14.597409,2019-08-02,1.574754887576287
c0074,41.223546,14.597409,2019-08-03,0.8974081764213225
c0074,41.223546,14.597409,2019-08-04,1.5675923746930909
c0074,41.223546,14.597409,2019-08-05,0.6586769306828446
c0074,41.223546,14.597409,2019-08-06,1.5930657847778402
c0074,41.223546,14.597409,2019-08-07,1.6624327649699888
c0074,41.223546,14.597409,2019-08-08,1.0386995460745327
c0074,41.223546,14.597409,2019-08-09,1.2480926290254992
c0074,41.223546,14.597409,2019-08-10,0.9079114773730028
c0074,41.223546,14.597409,2019-08-11,0.5103679611086646
c0074,41.223546,14.597409,2019-08-12,0.2629341786915663
c0074,41.223546,14.597409,2019-08-13,0.775200255830037
c0074,41.223546,14.597409,2019-08-14,0.7633852216517463
c0074,41.223546,14.597409,2019-08-15,1.3568975558388692
c0074,41.223546,14.597409,2019-08-16,0.4356039131458633
c0074,41.223546,14.597409,2019-08-17,0.3350467023824678
c0074,41.223546,14.597409,2019-08-18,0.6103887697941821
c0074,41.223546,14.597409,2019-08-19,0.4259757192231033
c0074,41.223546,14.597409,2019-08-20,0.2580210704690585
c0074,41.223546,14.597409,2019-08-21,0.8234751179017439
c0074,41.223546,14.597409,2019-08-22,0.8040075554440893
c0074,41.223546,14.597409,2019-08-23,1.3113210095950616
c0074,41.223546,14.597409,2019-08-24,0.9730088129931516
c0074,41.223546,14.597409,2019-08-25,0.7867982054989956
c0074,41.223546,14.597409,2019-08-26,0.0906739842959572
c0074,41.223546,14.597409,2019-08-27,0.4184873634885728
c0074,41.223546,14.597409,2019-08-28,0.4681994720272956
c0074,41.223546,14.597409,2019-08-29,0.1878317324357223
c0074,41.223546,14.597409,2019-08-30,0.6750800637262617
c0074,41.223546,14.597409,2019-08-31,0.5372810224698439
c0074,41.223546,14.597409,2019-09-01,0.2141941448358242
c0074,41.223546,14.597409,2019-09-02,0.271846201685855
c0074,41.223546,14.597409,2019-09-03,1.7828587230612298
c0074,41.223546,14.597409,2019-09-04,2.1980702997661545
c0074,41.223546,14.597409,2019-09-05,0.1854320316392333
c0074,41.223546,14.597409,2019-09-06,1.448469885502465
c0074,41.223546,14.597409,2019-09-07,1.3150392285728358
c0074,41.223546,14.597409,2019-09-08,2.313610215555848
c0074,41.223546,14.597409,2019-09-09,2.446593000140062
c0074,41.223546,14.597409,2019-09-10,1.4130658568978125
c0074,41.223546,14.597409,2019-09-11,1.7835871968759245
c0074,41.223546,14.597409,2019-09-12,1.7964468820345036
c0074,41.223546,14.597409,2019-09-13,2.313563350413259
c0074,41.223546,14.597409,2019-09-14,2.0831115526365016
c0074,41.223546,14.597409,2019-09-15,1.2137557061704538
c0074,41.223546,14.597409,2019-09-16,0.9184993273490428
c0074,41.223546,14.597409,2019-09-17,1.6019063734671497
c0074,41.223546,14.597409,2019-09-18,1.434353105918519
c0074,41.223546,14.597409,2019-09-19,0.273714202875831
c0074,41.223546,14.597409,2019-09-20,2.8752138944937906
c0074,41.223546,14.597409,2019-09-21,1.262068542907006
c0074,41.223546,14.597409,2019-09-22,1.1883701836366458
c0074,41.223546,14.597409,2019-09-23,2.192675254623877
c0074,41.223546,14.597409,2019-09-24,0.44883571933747
c0074,41.223546,14.597409,2019-09-25,2.161831720028598
c0074,41.223546,14.597409,2019-09-26,0.5851494063149971
c0074,41.223546,14.597409,2019-09-27,0.4809227262386549
c0074,41.223546,14.597409,2019-09-28,1.953876396150356
c0074,41.223546,14.597409,2019-09-29,1.770364825576625
c0074,41.223546,14.597409,2019-09-30,2.253100790162896
c0074,41.223546,14.597409,2019-10-01,1.4768537821352794
c0074,41.223546,14.597409,2019-10-02,2.4251552065780277
c0074,41.223546,14.597409,2019-10-03,0.7112986084530204
c0074,41.223546,14.597409,2019-10-04,1.4232363281184166
c0074,41.223546,14.597409,2019-10-05,1.1538576711270336
c0074,41.223546,14.597409,2019-10-06,1.6213946576874232
c0074,41.223546,14.597409,2019-10-07,2.3011525280584313
c0074,41.223546,14.597409,2019-10-08,2.5974252144695167
c0074,41.223546,14.597409,2019-10-09,1.2242811421158788
c0074,41.223546,14.597409,2019-10-10,1.4724256913281508
c0074,41.223546,14.597409,2019-10-11,1.464332578684213
c0074,41.223546,14.597409,2019-10-12,0.5220920845923808
c0074,41.223546,14.597409,2019-10-13,0.1879671293767044
c0074,41.223546,14.597409,2019-10-14,0.1421750171017251
c0074,41.223546,14.597409,2019-10-15,1.327059648761075
c0074,41.223546,14.597409,2019-10-16,1.625571337614707
c0074,41.223546,14.597409,2019-10-17,0.2218123869721251
c0074,41.223546,14.597409,2019-10-18,0.6630725385364221
c0074,41.223546,14.597409,2019-10-19,0.9581885984666068
c0074,41.223546,14.597409,2019-10-20,1.1648211007523137
c0074,41.223546,14.597409,2019-10-21,0.2824667176659841
c0074,41.223546,14.597409,2019-10-22,1.341194168200816
c0074,41.223546,14.597409,2019-10-23,0.7758785477546762
c0074,41.223546,14.597409,2019-10-24,0.4689750814521377
c0074,41.223546,14.597409,2019-10-25,1.6511826977935935
c0074,41.223546,14.597409,2019-10-26,1.8963762090955751
c0074,41.223546,14.597409,2019-10-27,0.6921479358397038
c0074,41.223546,14.597409,2019-10-28,0.8378936114015179
c0074,41.223546,14.597409,2019-10-29,1.2333549734678608
c0074,41.223546,14.597409,2019-10-30,0.6693548811949677
c0074,41.223546,14.597409,2019-10-31,0.469560108521207
c0074,41.223546,14.597409,2019-11-01,0.8798812911175935
c0074,41.223546,14.597409,2019-11-02,2.0088451059721093
c0074,41.223546,14.597409,2019-11-03,4.00965766194962
c0074,41.223546,14.597409,2019-11-04,3.7396292726536418
c0074,41.223546,14.597409,2019-11-05,4.743443053765079
c0074,41.223546,14.597409,2019-11-06,2.139017488036505
c0074,41.223546,14.597409,2019-11-07,0.9970505720731933
c0074,41.223546,14.597409,2019-11-08,2.3409328390955872
c0074,41.223546,14.597409,2019-11-09,1.679997145351994
c0074,41.223546,14.597409,2019-11-10,0.9533673535604242
c0074,41.223546,14.597409,2019-11-11,0.5192897070538548
c0074,41.223546,14.597409,2019-11-12,1.0989650345285178
c0074,41.223546,14.597409,2019-11-13,1.3887139137045088
c0074,41.223546,14.597409,2019-11-14,0.5848896726873921
c0074,41.223546,14.597409,2019-11-15,2.8138076302856607
c0074,41.223546,14.597409,2019-11-16,1.396723716532777
c0074,41.223546,14.597409,2019-11-17,2.07830063414044
c0074,41.223546,14.597409,2019-11-18,1.2819700772996587
c0074,41.223546,14.597409,2019-11-19,0.4000670032364343
c0074,41.223546,14.597409,2019-11-20,1.7178759401984187
c0074,41.223546,14.597409,2019-11-21,1.158479586858284
c0074,41.223546,14.597409,2019-11-22,1.164079652897964
c0074,41.223546,14.597409,2019-11-23,0.9426742158570168
c0074,41.223546,14.597409,2019-11-24,0.954527693648872
c0074,41.223546,14.597409,2019-11-25,1.332600629180252
c0074,41.223546,14.597409,2019-11-26,0.2569458852778267
c0074,41.223546,14.597409,2019-11-27,2.829295279932334
c0074,41.223546,14.597409,2019-11-28,2.617130273694013
c0074,41.223546,14.597409,2019-11-29,2.694051595846679
c0074,41.223546,14.597409,2019-11-30,0.6248174114716541
c0074,41.223546,14.597409,2019-12-01,0.6754591211984711
c0074,41.223546,14.597409,2019-12-02,1.7922314043485352
c0074,41.223546,14.597409,2019-12-03,1.8310921554781416
c0074,41.223546,14.597409,2019-12-04,2.961478973894832
c0074,41.223546,14.597409,2019-12-05,1.7101811099454365
c0074,41.223546,14.597409,2019-12-06,0.0971723466129459
c0074,41.223546,14.597409,2019-12-07,1.5516843046941475
c0074,41.223546,14.597409,2019-12-08,1.0700481232448722
c0074,41.223546,14.597409,2019-12-09,2.010862099625998
c0074,41.223546,14.597409,2019-12-10,3.0592253998490526
c0074,41.223546,14.597409,2019-12-11,2.4784606161529643
c0074,41.223546,14.597409,2019-12-12,0.9542335563119896
c0074,41.223546,14.597409,2019-12-13,2.5092455619704293
c0074,41.223546,14.597409,2019-12-14,0.5238291648125669
c0074,41.223546,14.597409,2019-12-15,1.407682525530466
c0074,41.223546,14.597409,2019-12-16,1.0666242687649443
c0074,41.223546,14.597409,2019-12-17,0.7590959824527396
c0074,41.223546,14.597409,2019-12-18,0.5688053705821406
c0074,41.223546,14.597409,2019-12-19,0.5987624318677218
c0074,41.223546,14.597409,2019-12-20,2.4291374746118466
c0074,41.223546,14.597409,2019-12-21,4.800679755484375
c0074,41.223546,14.597409,2019-12-22,4.363995754848223
c0074,41.223546,14.597409,2019-12-23,0.7855743988980516
c0074,41.223546,14.597409,2019-12-24,0.4748390491732446
c0074,41.223546,14.597409,2019-12-25,0.4338840805814011
c0074,41.223546,14.597409,2019-12-26,1.8632142384887105
c0074,41.223546,14.597409,2019-12-27,0.9419709846781892
c0074,41.223546,14.597409,2019-12-28,3.905123903919217
c0074,41.223546,14.597409,2019-12-29,3.950179743552768
c0074,41.223546,14.597409,2019-12-30,3.785598613659181
c0074,41.223546,14.597409,2019-12-31,1.1887998329544718
c0074,41.223546,14.597409,2020-01-01,1.7995851878024298
c0074,41.223546,14.597409,2020-01-02,1.605528141762233
c0074,41.223546,14.597409,2020-01-03,0.3689615442203235
c0074,41.223546,14.597409,2020-01-04,0.4403106925429279
c0074,41.223546,14.597409,2020-01-05,3.44391612737011
c0074,41.223546,14.597409,2020-01-06,3.4328751712953234
c0074,41.223546,14.597409,2020-01-07,1.1275360017005245
c0074,41.223546,14.597409,2020-01-08,1.8073412228961283
c0074,41.223546,14.597409,2020-01-09,0.3180423599659494
c0074,41.223546,14.597409,2020-01-10,0.2589216854972915
c0074,41.223546,14.597409,2020-01-11,1.6559591240419955
c0074,41.223546,14.597409,2020-01-12,1.7023991489714745
c0074,41.223546,14.597409,2020-01-13,0.83661192906983
c0074,41.223546,14.597409,2020-01-14,0.2955130479326136
c0074,41.223546,14.597409,2020-01-15,0.288067947334946
c0074,41.223546,14.597409,2020-01-16,1.1763410233834215
c0074,41.223546,14.597409,2020-01-17,0.3080490436356022
c0074,41.223546,14.597409,2020-01-18,0.9870574079261843
c0074,41.223546,14.597409,2020-01-19,1.6946870635557223
c0074,41.223546,14.597409,2020-01-20,2.752498777743359
c0074,41.223546,14.597409,2020-01-21,1.818639001108953
c0074,41.223546,14.597409,2020-01-22,0.3700074741021417
c0074,41.223546,14.597409,2020-01-23,1.2353548192275123
c0074,41.223546,14.597409,2020-01-24,0.4679763918164629
c0074,41.223546,14.597409,2020-01-25,0.7566784804261649
c0074,41.223546,14.597409,2020-01-26,0.3801105832576639
c0074,41.223546,14.597409,2020-01-27,0.7568246790998018
c0074,41.223546,14.597409,2020-01-28,3.3488991679443454
c0074,41.223546,14.597409,2020-01-29,2.338598274655641
c0074,41.223546,14.597409,2020-01-30,0.5151301173964816
c0074,41.223546,14.597409,2020-01-31,1.6259320000007698
c0074,41.223546,14.597409,2020-02-01,1.334591248652088
c0074,41.223546,14.597409,2020-02-02,1.7597830929742606
c0074,41.223546,14.597409,2020-02-03,1.810110270855659
c0074,41.223546,14.597409,2020-02-04,1.860423777949534
c0074,41.223546,14.597409,2020-02-05,4.44432441762752
c0074,41.223546,14.597409,2020-02-06,4.470717228278756
c0074,41.223546,14.597409,2020-02-07,0.8156721305398478
c0074,41.223546,14.597409,2020-02-08,0.247660445529123
c0074,41.223546,14.597409,2020-02-09,1.435292105957707
c0074,41.223546,14.597409,2020-02-10,3.851254863672295
c0074,41.223546,14.597409,2020-02-11,3.765258104861941
c0074,41.223546,14.597409,2020-02-12,1.0689804983915474
c0074,41.223546,14.597409,2020-02-13,1.7468742673874786
c0074,41.223546,14.597409,2020-02-14,0.8105640728052068
c0074,41.223546,14.597409,2020-02-15,2.118265652953485
c0074,41.223546,14.597409,2020-02-16,0.16246092724479
c0074,41.223546,14.597409,2020-02-17,1.359158417486405
c0074,41.223546,14.597409,2020-02-18,0.8253390325876897
c0074,41.223546,14.597409,2020-02-19,1.0850937857411742
c0074,41.223546,14.597409,2020-02-20,2.2178751467821773
c0074,41.223546,14.597409,2020-02-21,0.3563241761744533
c0074,41.223546,14.597409,2020-02-22,2.014439910487434
c0074,41.223546,14.597409,2020-02-23,1.542785195268075
c0074,41.223546,14.597409,2020-02-24,1.6017775118251434
c0074,41.223546,14.597409,2020-02-25,2.663253450310656
c0074,41.223546,14.597409,2020-02-26,4.333595356060319
c0074,41.223546,14.597409,2020-02-27,2.3887463815040375
c0074,41.223546,14.597409,2020-02-28,0.7380233526353515
c0074,41.223546,14.597409,2020-02-29,1.4777942408625309
c0074,41.223546,14.597409,2020-03-01,3.419695776530544
c0074,41.223546,14.597409,2020-03-02,4.359347930973684
c0074,41.223546,14.597409,2020-03-03,3.666685468732513
c0074,41.223546,14.597409,2020-03-04,0.613363506791922
c0074,41.223546,14.597409,2020-03-05,0.8500320205549299
c0074,41.223546,14.597409,2020-03-06,3.601005364111094
c0074,41.223546,14.597409,2020-03-07,0.5289726121689965
c0074,41.223546,14.597409,2020-03-08,2.4335052092315403
c0074,41.223546,14.597409,2020-03-09,0.531913997782432
c0074,41.223546,14.597409,2020-03-10,1.5959960091737488
c0074,41.223546,14.597409,2020-03-11,0.6266036832286533
c0074,41.223546,14.597409,2020-03-12,1.7057211946124746
c0074,41.223546,14.597409,2020-03-13,1.408467813031456
c0074,41.223546,14.597409,2020-03-14,0.5084928761289716
c0074,41.223546,14.597409,2020-03-15,2.74052631450429
c0074,41.223546,14.597409,2020-03-16,1.8962409642939335
c0074,41.223546,14.597409,2020-03-17,0.9596580651138676
c0074,41.223546,14.597409,2020-03-18,1.75381197611732
c0074,41.223546,14.597409,2020-03-19,0.9629539880948998
c0074,41.223546,14.597409,2020-03-20,0.6557869983558064
c0074,41.223546,14.597409,2020-03-21,0.4080030464132833
c0074,41.223546,14.597409,2020-03-22,2.376995332185738
c0074,41.223546,14.597409,2020-03-23,4.266760031850678
c0074,41.223546,14.597409,2020-03-24,2.2973728997375384
c0074,41.223546,14.597409,2020-03-25,2.640335344989026
c0074,41.223546,14.597409,2020-03-26,2.8583511059472615
c0074,41.223546,14.597409,2020-03-27,1.4809618024248978
c0074,41.223546,14.597409,2020-03-28,1.3629233071846458
c0074,41.223546,14.597409,2020-03-29,0.2282210435847126
c0074,41.223546,14.597409,2020-03-30,0.5575071599092398
c0074,41.223546,14.597409,2020-03-31,1.925588495383461
c0074,41.223546,14.597409,2020-04-01,2.8982680397740235
c0074,41.223546,14.597409,2020-04-02,0.7739345813945874
c0074,41.223546,14.597409,2020-04-03,2.0328734840668656
c0074,41.223546,14.597409,2020-04-04,3.2513225911518564
c0074,41.223546,14.597409,2020-04-05,3.0679434848743825
c0074,41.223546,14.597409,2020-04-06,2.279969593943981
c0074,41.223546,14.597409,2020-04-07,1.9273137196530048
c0074,41.223546,14.597409,2020-04-08,1.3302428434819955
c0074,41.223546,14.597409,2020-04-09,0.7677416447885861
c0074,41.223546,14.597409,2020-04-10,0.7089262157164408
c0074,41.223546,14.597409,2020-04-11,0.9782615009251042
c0074,41.223546,14.597409,2020-04-12,0.6712988048274069
c0074,41.223546,14.597409,2020-04-13,1.6512837222173018
