cell_id,lat_center,lon_center,date,mean
c0022,41.205528,14.621367,2019-01-01,2.5964342840706007
c0022,41.205528,14.621367,2019-01-02,1.8944296932499112
c0022,41.205528,14.621367,2019-01-03,3.994245836843254
c0022,41.205528,14.621367,2019-01-04,2.848034919551787
c0022,41.205528,14.621367,2019-01-05,0.621399793006368
c0022,41.205528,14.621367,2019-01-06,0.914720239749612
c0022,41.205528,14.621367,2019-01-07,1.8633014733368116
c0022,41.205528,14.621367,2019-01-08,0.8989431913180571
c0022,41.205528,14.621367,2019-01-09,1.711009512520901
c0022,41.205528,14.621367,2019-01-10,2.610096357013343
c0022,41.205528,14.621367,2019-01-11,2.4155330316234296
c0022,41.205528,14.621367,2019-01-12,1.8572177075322749
c0022,41.205528,14.621367,2019-01-13,1.1268722368637758
c0022,41.205528,14.621367,2019-01-14,0.4565438776812198
c0022,41.205528,14.621367,2019-01-15,2.0167218361103196
c0022,41.205528,14.621367,2019-01-16,1.8857920205917735
c0022,41.205528,14.621367,2019-01-17,2.1785481660088633
c0022,41.205528,14.621367,2019-01-18,2.1204174834104426
c0022,41.205528,14.621367,2019-01-19,1.0584836743265869
c0022,41.205528,14.621367,2019-01-20,0.5394885060524084
c0022,41.205528,14.621367,2019-01-21,0.8051961064677541
c0022,41.205528,14.621367,2019-01-22,0.5782031935714762
c0022,41.205528,14.621367,2019-01-23,1.4990256805079436
c0022,41.205528,14.621367,2019-01-24,2.8770593409260945
c0022,41.205528,14.621367,2019-01-25,4.137043565514826
c0022,41.205528,14.621367,2019-01-26,2.5530801027983983
c0022,41.205528,14.621367,2019-01-27,2.5145375211937164
c0022,41.205528,14.621367,2019-01-28,3.150168305471508
c0022,41.205528,14.621367,2019-01-29,0.8444607946356845
c0022,41.205528,14.621367,2019-01-30,1.3059323208916227
c0022,41.205528,14.621367,2019-01-31,2.4180953650069656
c0022,41.205528,14.621367,2019-02-01,3.561514581491526
c0022,41.205528,14.621367,2019-02-02,3.674215631304231
c0022,41.205528,14.621367,2019-02-03,1.7194042009231805
c0022,41.205528,14.621367,2019-02-04,2.7907924119372685
c0022,41.205528,14.621367,2019-02-05,2.9222606938564817
c0022,41.205528,14.621367,2019-02-06,3.913218796010478
c0022,41.205528,14.621367,2019-02-07,0.6340434816970303
c0022,41.205528,14.621367,2019-02-08,0.0968567472860482
c0022,41.205528,14.621367,2019-02-09,1.266709194222935
c0022,41.205528,14.621367,2019-02-10,3.3685848552655324
c0022,41.205528,14.621367,2019-02-11,2.415489323923423
c0022,41.205528,14.621367,2019-02-12,3.446840987873228
c0022,41.205528,14.621367,2019-02-13,5.010116662930933
c0022,41.205528,14.621367,2019-02-14,2.900833792605192
c0022,41.205528,14.621367,2019-02-15,3.5163204551511087
c0022,41.205528,14.621367,2019-02-16,1.7665033965885906
c0022,41.205528,14.621367,2019-02-17,0.3870459135640139
c0022,41.205528,14.621367,2019-02-18,0.8898490692420546
c0022,41.205528,14.621367,2019-02-19,0.951182616006486
c0022,41.205528,14.621367,2019-02-20,0.5713195105584329
c0022,41.205528,14.621367,2019-02-21,0.7193044456376025
c0022,41.205528,14.621367,2019-02-22,1.458208949057238
c0022,41.205528,14.621367,2019-02-23,6.743962468584211
c0022,41.205528,14.621367,2019-02-24,5.127459242288508
c0022,41.205528,14.621367,2019-02-25,4.018939145430423
c0022,41.205528,14.621367,2019-02-26,1.7849700165030884
c0022,41.205528,14.621367,2019-02-27,3.3160657637280915
c0022,41.205528,14.621367,2019-02-28,1.1071682500007956
c0022,41.205528,14.621367,2019-03-01,1.8867483214130432
c0022,41.205528,14.621367,2019-03-02,2.0693463169009965
c0022,41.205528,14.621367,2019-03-03,0.7743950618889764
c0022,41.205528,14.621367,2019-03-04,2.9192406583749206
c0022,41.205528,14.621367,2019-03-05,2.7011610597148423
c0022,41.205528,14.621367,2019-03-06,1.7433863342157632
c0022,41.205528,14.621367,2019-03-07,2.350732497328732
c0022,41.205528,14.621367,2019-03-08,1.5654889951357691
c0022,41.205528,14.621367,2019-03-09,2.2320453133782197
c0022,41.205528,14.621367,2019-03-10,3.4067570040397093
c0022,41.205528,14.621367,2019-03-11,2.6350968017954703
c0022,41.205528,14.621367,2019-03-12,4.860540381550579
c0022,41.205528,14.621367,2019-03-13,1.8635247850155785
c0022,41.205528,14.621367,2019-03-14,0.6392106320657971
c0022,41.205528,14.621367,2019-03-15,1.3747386639691872
c0022,41.205528,14.621367,2019-03-16,2.371372581276016
c0022,41.205528,14.621367,2019-03-17,1.960544944091709
c0022,41.205528,14.621367,2019-03-18,2.332056908083969
c0022,41.205528,14.621367,2019-03-19,0.9927754271738058
c0022,41.205528,14.621367,2019-03-20,3.1075480730010394
c0022,41.205528,14.621367,2019-03-21,3.1832049098246564
c0022,41.205528,14.621367,2019-03-22,2.59341153337597
c0022,41.205528,14.621367,2019-03-23,1.9874278455401224
c0022,41.205528,14.621367,2019-03-24,0.2178997384369518
c0022,41.205528,14.621367,2019-03-25,2.2212009640660684
c0022,41.205528,14.621367,2019-03-26,2.4064640175768197
c0022,41.205528,14.621367,2019-03-27,3.686586452762471
c0022,41.205528,14.621367,2019-03-28,4.19589064876175
c0022,41.205528,14.621367,2019-03-29,3.00447325855893
c0022,41.205528,14.621367,2019-03-30,1.493287409208633
c0022,41.205528,14.621367,2019-03-31,0.2800753012225094
c0022,41.205528,14.621367,2019-04-01,0.918275823429767
c0022,41.205528,14.621367,2019-04-02,1.2102662267441304
c0022,41.205528,14.621367,2019-04-03,2.071461783494127
c0022,41.205528,14.621367,2019-04-04,2.3378359892653116
c0022,41.205528,14.621367,2019-04-05,1.7104069957227686
c0022,41.205528,14.621367,2019-04-06,0.4204961358054945
c0022,41.205528,14.621367,2019-04-07,2.204728403029193
c0022,41.205528,14.621367,2019-04-08,1.1509149524778155
c0022,41.205528,14.621367,2019-04-09,1.2814476409164013
c0022,41.205528,14.621367,2019-04-10,1.970108234568656
c0022,41.205528,14.621367,2019-04-11,1.1578865122633784
c0022,41.205528,14.621367,2019-04-12,0.6264076667118473
c0022,41.205528,14.621367,2019-04-13,1.6534756255256795
c0022,41.205528,14.621367,2019-04-14,0.6931543674839196
c0022,41.205528,14.621367,2019-04-15,2.476654461661309
c0022,41.205528,14.621367,2019-04-16,0.36358691198775
c0022,41.205528,14.621367,2019-04-17,1.0395709441060612
c0022,41.205528,14.621367,2019-04-18,2.147444267478376
c0022,41.205528,14.621367,2019-04-19,2.1526621520525424
c0022,41.205528,14.621367,2019-04-20,2.0991059243913734
c0022,41.205528,14.621367,2019-04-21,1.737430846464294
c0022,41.205528,14.621367,2019-04-22,1.492016834215807
c0022,41.205528,14.621367,2019-04-23,1.6855946627002978
c0022,41.205528,14.621367,2019-04-24,1.183049984724931
c0022,41.205528,14.621367,2019-04-25,0.2699489533679629
c0022,41.205528,14.621367,2019-04-26,2.1185720682769165
c0022,41.205528,14.621367,2019-04-27,2.1521241189773064
c0022,41.205528,14.621367,2019-04-28,3.2199342599883383
c0022,41.205528,14.621367,2019-04-29,1.6014312889764677
c0022,41.205528,14.621367,2019-04-30,0.8980096591852474
c0022,41.205528,14.621367,2019-05-01,0.7436530245125179
c0022,41.205528,14.621367,2019-05-02,1.595581796868871
c0022,41.205528,14.621367,2019-05-03,2.4416896285145953
c0022,41.205528,14.621367,2019-05-04,0.7773721005881862
c0022,41.205528,14.621367,2019-05-05,3.4858206897675736
c0022,41.205528,14.621367,2019-05-06,1.1066548353174892
c0022,41.205528,14.621367,2019-05-07,1.2096417704412283
c0022,41.205528,14.621367,2019-05-08,2.0270888033982883
c0022,41.205528,14.621367,2019-05-09,2.8351860503763504
c0022,41.205528,14.621367,2019-05-10,1.3209089095446676
c0022,41.205528,14.621367,2019-05-11,1.8234977922560336
c0022,41.205528,14.621367,2019-05-12,1.0869659867178103
c0022,41.205528,14.621367,2019-05-13,2.245777266670368
c0022,41.205528,14.621367,2019-05-14,2.810458891848777
c0022,41.205528,14.621367,2019-05-15,1.7737693375703685
c0022,41.205528,14.621367,2019-05-16,2.2623808924087605
c0022,41.205528,14.621367,2019-05-17,0.6070995907136287
c0022,41.205528,14.621367,2019-05-18,2.2935053580344236
c0022,41.205528,14.621367,2019-05-19,2.4945760942578437
c0022,41.205528,14.621367,2019-05-20,2.5894608333905595
c0022,41.205528,14.621367,2019-05-21,2.9300118245799203
c0022,41.205528,14.621367,2019-05-22,2.1483105256442143
c0022,41.205528,14.621367,2019-05-23,0.9421811666079284
c0022,41.205528,14.621367,2019-05-24,1.317621478670188
c0022,41.205528,14.621367,2019-05-25,0.8496281969136444
c0022,41.205528,14.621367,2019-05-26,1.287339233182035
c0022,41.205528,14.621367,2019-05-27,0.4488401732669359
c0022,41.205528,14.621367,2019-05-28,1.8155496031249747
c0022,41.205528,14.621367,2019-05-29,2.84845655377328
c0022,41.205528,14.621367,2019-05-30,0.3086673348257167
c0022,41.205528,14.621367,2019-05-31,2.1077404911136775
c0022,41.205528,14.621367,2019-06-01,1.5171379051978628
c0022,41.205528,14.621367,2019-06-02,0.9070253722404492
c0022,41.205528,14.621367,2019-06-03,1.2209393737481329
c0022,41.205528,14.621367,2019-06-04,1.2999734077261198
c0022,41.205528,14.621367,2019-06-05,1.5644242949728338
c0022,41.205528,14.621367,2019-06-06,2.126707862907327
c0022,41.205528,14.621367,2019-06-07,1.3999994197972396
c0022,41.205528,14.621367,2019-06-08,1.7054218704488389
c0022,41.205528,14.621367,2019-06-09,0.3931033139186407
c0022,41.205528,14.621367,2019-06-10,0.437582530092232
c0022,41.205528,14.621367,2019-06-11,1.398207618996432
c0022,41.205528,14.621367,2019-06-12,1.4894751559824062
c0022,41.205528,14.621367,2019-06-13,0.374114143145263
c0022,41.205528,14.621367,2019-06-14,0.6766196952242437
c0022,41.205528,14.621367,2019-06-15,1.6461566774369747
c0022,41.205528,14.621367,2019-06-16,1.3352329772424
c0022,41.205528,14.621367,2019-06-17,0.3468906485604092
c0022,41.205528,14.621367,2019-06-18,0.5482661632138509
c0022,41.205528,14.621367,2019-06-19,1.0574851221057129
c0022,41.205528,14.621367,2019-06-20,1.5507769594564205
c0022,41.205528,14.621367,2019-06-21,1.1670057648021397
c0022,41.205528,14.621367,2019-06-22,1.1072055080007108
c0022,41.205528,14.621367,2019-06-23,1.250705683615131
c0022,41.205528,14.621367,2019-06-24,2.193306194064939
c0022,41.205528,14.621367,2019-06-25,2.8397484060543334
c0022,41.205528,14.621367,2019-06-26,2.6041184914504028
c0022,41.205528,14.621367,2019-06-27,2.1926577245774492
c0022,41.205528,14.621367,2019-06-28,1.9473712809450383
c0022,41.205528,14.621367,2019-06-29,3.260769578649827
c0022,41.205528,14.621367,2019-06-30,1.717889359691357
c0022,41.205528,14.621367,2019-07-01,0.5568846626495394
c0022,41.205528,14.621367,2019-07-02,0.3973263365986357
c0022,41.205528,14.621367,2019-07-03,0.6000262502402347
c0022,41.205528,14.621367,2019-07-04,0.7721341175412927
c0022,41.205528,14.621367,2019-07-05,0.8012676504264598
c0022,41.205528,14.621367,2019-07-06,1.8065931409865736
c0022,41.205528,14.621367,2019-07-07,2.5054819218979607
c0022,41.205528,14.621367,2019-07-08,2.020013541231533
c0022,41.205528,14.621367,2019-07-09,2.270474029414253
c0022,41.205528,14.621367,2019-07-10,0.5881115785793207
c0022,41.205528,14.621367,2019-07-11,1.921569856548634
c0022,41.205528,14.621367,2019-07-12,1.1512438555351068
c0022,41.205528,14.621367,2019-07-13,1.3723194604860474
c0022,41.205528,14.621367,2019-07-14,2.300593280953783
c0022,41.205528,14.621367,2019-07-15,2.384436952169954
c0022,41.205528,14.621367,2019-07-16,3.3562701086609112
c0022,41.205528,14.621367,2019-07-17,1.2626511543157124
c0022,41.205528,14.621367,2019-07-18,1.0885530141805029
c0022,41.205528,14.621367,2019-07-19,0.258822845685661
c0022,41.205528,14.621367,2019-07-20,0.5434263057698987
c0022,41.205528,14.621367,2019-07-21,0.4533439140357161
c0022,41.205528,14.621367,2019-07-22,1.3649756234630526
c0022,41.205528,14.621367,2019-07-23,2.2791072001443897
c0022,41.205528,14.621367,2019-07-24,2.077052377647378
c0022,41.205528,14.621367,2019-07-25,1.094390730304163
c0022,41.205528,14.621367,2019-07-26,1.4579890681976722
c0022,41.205528,14.621367,2019-07-27,2.6074652672861154
c0022,41.205528,14.621367,2019-07-28,3.2186911441044552
c0022,41.205528,14.621367,2019-07-29,1.9693973196691144
c0022,41.205528,14.621367,2019-07-30,0.9246031105784982
c0022,41.205528,14.621367,2019-07-31,1.160744887309902
c0022,41.205528,14.621367,2019-08-01,1.2266803315584058
c0022,41.205528,14.621367,2019-08-02,1.7091643701666337
c0022,41.205528,14.621367,2019-08-03,0.9720573722486328
c0022,41.205528,14.621367,2019-08-04,1.6514922026705203
c0022,41.205528,14.621367,2019-08-05,0.7003461853088339
c0022,41.205528,14.621367,2019-08-06,1.7202627816476663
c0022,41.205528,14.621367,2019-08-07,1.8146092613894644
c0022,41.205528,14.621367,2019-08-08,1.14043678899907
c0022,41.205528,14.621367,2019-08-09,1.3377574426976462
c0022,41.205528,14.621367,2019-08-10,0.9728650507908276
c0022,41.205528,14.621367,2019-08-11,0.5593661589706213
c0022,41.205528,14.621367,2019-08-12,0.2637563209856841
c0022,41.205528,14.621367,2019-08-13,0.8077171499227265
c0022,41.205528,14.621367,2019-08-14,0.7830294338335763
c0022,41.205528,14.621367,2019-08-15,1.4932875500652685
c0022,41.205528,14.621367,2019-08-16,0.4766234803751165
c0022,41.205528,14.621367,2019-08-17,0.3599980210938232
c0022,41.205528,14.621367,2019-08-18,0.6403054555880373
c0022,41.205528,14.621367,2019-08-19,0.4450983763139299
c0022,41.205528,14.621367,2019-08-20,0.2724651037277346
c0022,41.205528,14.621367,2019-08-21,0.8805910890174806
c0022,41.205528,14.621367,2019-08-22,0.8708175968436085
c0022,41.205528,14.621367,2019-08-23,1.3344725889821143
c0022,41.205528,14.621367,2019-08-24,0.9948099526161116
c0022,41.205528,14.621367,2019-08-25,0.7984928460432367
c0022,41.205528,14.621367,2019-08-26,0.0887382419562953
c0022,41.205528,14.621367,2019-08-27,0.4484332323311342
c0022,41.205528,14.621367,2019-08-28,0.5150298795990575
c0022,41.205528,14.621367,2019-08-29,0.2070358577013465
c0022,41.205528,14.621367,2019-08-30,0.6575489203127691
c0022,41.205528,14.621367,2019-08-31,0.5435295344926033
c0022,41.205528,14.621367,2019-09-01,0.2081000032015161
c0022,41.205528,14.621367,2019-09-02,0.3152541147944673
c0022,41.205528,14.621367,2019-09-03,1.8471768328945688
c0022,41.205528,14.621367,2019-09-04,2.2740980797887036
c0022,41.205528,14.621367,2019-09-05,0.1870715752803946
c0022,41.205528,14.621367,2019-09-06,1.5616518613533206
c0022,41.205528,14.621367,2019-09-07,1.4011113071243817
c0022,41.205528,14.621367,2019-09-08,2.4574358324004155
c0022,41.205528,14.621367,2019-09-09,2.577457211672374
c0022,41.205528,14.621367,2019-09-10,1.4328617904541794
c0022,41.205528,14.621367,2019-09-11,1.8274878117083977
c0022,41.205528,14.621367,2019-09-12,1.870785060722272
c0022,41.205528,14.621367,2019-09-13,2.3709526402797527
c0022,41.205528,14.621367,2019-09-14,2.148225222768893
c0022,41.205528,14.621367,2019-09-15,1.2704907514366957
c0022,41.205528,14.621367,2019-09-16,0.9920106341722192
c0022,41.205528,14.621367,2019-09-17,1.710381315294842
c0022,41.205528,14.621367,2019-09-18,1.515951402673837
c0022,41.205528,14.621367,2019-09-19,0.2604204474841025
c0022,41.205528,14.621367,2019-09-20,2.98300887978479
c0022,41.205528,14.621367,2019-09-21,1.29031551505272
c0022,41.205528,14.621367,2019-09-22,1.3405601534980347
c0022,41.205528,14.621367,2019-09-23,2.3262319780528107
c0022,41.205528,14.621367,2019-09-24,0.4510180404505449
c0022,41.205528,14.621367,2019-09-25,2.288351859712863
c0022,41.205528,14.621367,2019-09-26,0.6082502238286583
c0022,41.205528,14.621367,2019-09-27,0.5308899370682062
c0022,41.205528,14.621367,2019-09-28,2.085461377930629
c0022,41.205528,14.621367,2019-09-29,1.8766892541362976
c0022,41.205528,14.621367,2019-09-30,2.3764432784854694
c0022,41.205528,14.621367,2019-10-01,1.579773572625882
c0022,41.205528,14.621367,2019-10-02,2.5757757950803324
c0022,41.205528,14.621367,2019-10-03,0.7924186103664953
c0022,41.205528,14.621367,2019-10-04,1.5518627011727122
c0022,41.205528,14.621367,2019-10-05,1.263096866010008
c0022,41.205528,14.621367,2019-10-06,1.6803348997953735
c0022,41.205528,14.621367,2019-10-07,2.358002544631318
c0022,41.205528,14.621367,2019-10-08,2.702699985696349
c0022,41.205528,14.621367,2019-10-09,1.3540477887000697
c0022,41.205528,14.621367,2019-10-10,1.6072206808147935
c0022,41.205528,14.621367,2019-10-11,1.500393180094119
c0022,41.205528,14.621367,2019-10-12,0.6081773768807804
c0022,41.205528,14.621367,2019-10-13,0.2128139084956731
c0022,41.205528,14.621367,2019-10-14,0.142957987042193
c0022,41.205528,14.621367,2019-10-15,1.4739792367485436
c0022,41.205528,14.621367,2019-10-16,1.7422981505004147
c0022,41.205528,14.621367,2019-10-17,0.2427397882698639
c0022,41.205528,14.621367,2019-10-18,0.7576193140543425
c0022,41.205528,14.621367,2019-10-19,1.0810380266110704
c0022,41.205528,14.621367,2019-10-20,1.3014936370524646
c0022,41.205528,14.621367,2019-10-21,0.283001742718059
c0022,41.205528,14.621367,2019-10-22,1.3673862825130954
c0022,41.205528,14.621367,2019-10-23,0.7874455944148849
c0022,41.205528,14.621367,2019-10-24,0.559282425089862
c0022,41.205528,14.621367,2019-10-25,1.6879703700412352
c0022,41.205528,14.621367,2019-10-26,1.9272014425318236
c0022,41.205528,14.621367,2019-10-27,0.68703403529579
c0022,41.205528,14.621367,2019-10-28,0.9403986754589416
c0022,41.205528,14.621367,2019-10-29,1.3466477663753458
c0022,41.205528,14.621367,2019-10-30,0.7433406994348175
c0022,41.205528,14.621367,2019-10-31,0.4838635445284844
c0022,41.205528,14.621367,2019-11-01,0.8837771238090366
c0022,41.205528,14.621367,2019-11-02,2.153897472708223
c0022,41.205528,14.621367,2019-11-03,4.146369020573236
