NDVI,cell_id,cloud_pct,lat_center,lon_center,date
,c0628,24.395702362060547,38.982991,15.170109,2019-01-01
,c0628,33.35078811645508,38.982991,15.170109,2019-01-02
-0.054990158897102,c0628,38.22071838378906,38.982991,15.170109,2019-01-03
,c0628,44.00314712524414,38.982991,15.170109,2019-01-04
-0.2038951687238834,c0628,53.15957260131836,38.982991,15.170109,2019-01-05
,c0628,38.429840087890625,38.982991,15.170109,2019-01-06
,c0628,37.30973052978515,38.982991,15.170109,2019-01-07
-0.595287169379273,c0628,68.29550170898438,38.982991,15.170109,2019-01-08
,c0628,55.28771209716797,38.982991,15.170109,2019-01-09
0.011877963181447,c0628,65.02172088623047,38.982991,15.170109,2019-01-10
,c0628,41.504024505615234,38.982991,15.170109,2019-01-11
,c0628,50.72929382324219,38.982991,15.170109,2019-01-12
0.0092237337113283,c0628,70.51091003417969,38.982991,15.170109,2019-01-13
,c0628,26.197986602783203,38.982991,15.170109,2019-01-14
-0.1865418580947098,c0628,18.750110626220703,38.982991,15.170109,2019-01-15
,c0628,23.49140167236328,38.982991,15.170109,2019-01-16
,c0628,45.89277267456055,38.982991,15.170109,2019-01-17
0.0226412823164126,c0628,67.38711547851562,38.982991,15.170109,2019-01-18
,c0628,73.442138671875,38.982991,15.170109,2019-01-19
-0.0713377854338398,c0628,63.55883026123047,38.982991,15.170109,2019-01-20
,c0628,78.51981353759766,38.982991,15.170109,2019-01-21
,c0628,40.35562515258789,38.982991,15.170109,2019-01-22
-0.0248022563467049,c0628,72.50553894042969,38.982991,15.170109,2019-01-23
,c0628,69.14608764648438,38.982991,15.170109,2019-01-24
0.0161564374963442,c0628,57.47917938232422,38.982991,15.170109,2019-01-25
,c0628,57.87823867797851,38.982991,15.170109,2019-01-26
,c0628,62.72929763793945,38.982991,15.170109,2019-01-27
-0.0686212636469959,c0628,65.9164047241211,38.982991,15.170109,2019-01-28
,c0628,36.75213623046875,38.982991,15.170109,2019-01-29
0.0159681551848296,c0628,64.07217407226562,38.982991,15.170109,2019-01-30
,c0628,62.53510665893555,38.982991,15.170109,2019-01-31
,c0628,84.40363311767578,38.982991,15.170109,2019-02-01
0.0252219506465228,c0628,84.22444915771484,38.982991,15.170109,2019-02-02
,c0628,69.65267181396484,38.982991,15.170109,2019-02-03
0.0091982042692877,c0628,69.71729278564453,38.982991,15.170109,2019-02-04
,c0628,59.715110778808594,38.982991,15.170109,2019-02-05
,c0628,32.260826110839844,38.982991,15.170109,2019-02-06
-0.6702760233815793,c0628,13.251158714294434,38.982991,15.170109,2019-02-07
,c0628,33.32533645629883,38.982991,15.170109,2019-02-08
-0.1049302499051447,c0628,46.10972595214844,38.982991,15.170109,2019-02-09
,c0628,50.686492919921875,38.982991,15.170109,2019-02-10
,c0628,51.37491226196289,38.982991,15.170109,2019-02-11
0.0087785385974894,c0628,38.73112869262695,38.982991,15.170109,2019-02-12
,c0628,9.661152839660645,38.982991,15.170109,2019-02-13
0.0,c0628,28.553651809692383,38.982991,15.170109,2019-02-14
,c0628,17.284276962280273,38.982991,15.170109,2019-02-15
,c0628,6.6741461753845215,38.982991,15.170109,2019-02-16
-0.2589753538502001,c0628,3.5825202465057373,38.982991,15.170109,2019-02-17
,c0628,27.792537689208984,38.982991,15.170109,2019-02-18
0.0064785526375527,c0628,14.171810150146484,38.982991,15.170109,2019-02-19
,c0628,42.68000793457031,38.982991,15.170109,2019-02-20
,c0628,21.07296371459961,38.982991,15.170109,2019-02-21
-0.2159617666806201,c0628,59.19511413574219,38.982991,15.170109,2019-02-22
,c0628,15.82583713531494,38.982991,15.170109,2019-02-23
-0.0600214319096671,c0628,42.178462982177734,38.982991,15.170109,2019-02-24
,c0628,39.56498336791992,38.982991,15.170109,2019-02-25
,c0628,48.20328140258789,38.982991,15.170109,2019-02-26
-0.12301926859888,c0628,25.652320861816406,38.982991,15.170109,2019-02-27
,c0628,9.55257511138916,38.982991,15.170109,2019-02-28
-0.1596368079384168,c0628,23.51556396484375,38.982991,15.170109,2019-03-01
,c0628,19.432601928710938,38.982991,15.170109,2019-03-02
,c0628,12.930892944335938,38.982991,15.170109,2019-03-03
-0.0280289450566941,c0628,30.113365173339844,38.982991,15.170109,2019-03-04
,c0628,58.968265533447266,38.982991,15.170109,2019-03-05
-0.252319077650706,c0628,45.97542572021485,38.982991,15.170109,2019-03-06
,c0628,83.3844223022461,38.982991,15.170109,2019-03-07
,c0628,46.622554779052734,38.982991,15.170109,2019-03-08
-0.1426867766080529,c0628,37.73373794555664,38.982991,15.170109,2019-03-09
,c0628,47.64059066772461,38.982991,15.170109,2019-03-10
-0.0773638849733052,c0628,67.47924041748047,38.982991,15.170109,2019-03-11
,c0628,12.56840705871582,38.982991,15.170109,2019-03-12
,c0628,48.45397186279297,38.982991,15.170109,2019-03-13
-0.0205846660602892,c0628,43.594451904296875,38.982991,15.170109,2019-03-14
,c0628,39.07123565673828,38.982991,15.170109,2019-03-15
-0.090755540187712,c0628,28.63509750366211,38.982991,15.170109,2019-03-16
,c0628,32.691856384277344,38.982991,15.170109,2019-03-17
,c0628,37.20555877685547,38.982991,15.170109,2019-03-18
-0.2430660563650208,c0628,54.490840911865234,38.982991,15.170109,2019-03-19
,c0628,53.68972396850586,38.982991,15.170109,2019-03-20
-0.043220634261767,c0628,24.634897232055664,38.982991,15.170109,2019-03-21
,c0628,36.32048034667969,38.982991,15.170109,2019-03-22
,c0628,11.514954566955566,38.982991,15.170109,2019-03-23
-0.2274995495436114,c0628,0.4398157000541687,38.982991,15.170109,2019-03-24
,c0628,21.000049591064453,38.982991,15.170109,2019-03-25
-0.1405812347376788,c0628,38.912261962890625,38.982991,15.170109,2019-03-26
,c0628,71.37560272216797,38.982991,15.170109,2019-03-27
,c0628,25.199308395385746,38.982991,15.170109,2019-03-28
-0.036570335002094,c0628,14.994918823242188,38.982991,15.170109,2019-03-29
,c0628,4.143003463745117,38.982991,15.170109,2019-03-30
-0.3386751758883259,c0628,4.921627998352051,38.982991,15.170109,2019-03-31
,c0628,47.06980514526367,38.982991,15.170109,2019-04-01
,c0628,63.07236862182617,38.982991,15.170109,2019-04-02
-0.5634702976826019,c0628,80.4278564453125,38.982991,15.170109,2019-04-03
,c0628,71.69856262207031,38.982991,15.170109,2019-04-04
-0.0015498275784516,c0628,62.22605514526367,38.982991,15.170109,2019-04-05
,c0628,34.66018295288086,38.982991,15.170109,2019-04-06
,c0628,65.63356018066406,38.982991,15.170109,2019-04-07
-0.018234372385544,c0628,66.18351745605469,38.982991,15.170109,2019-04-08
,c0628,46.362674713134766,38.982991,15.170109,2019-04-09
-0.0597030110657215,c0628,54.439697265625,38.982991,15.170109,2019-04-10
,c0628,61.31972885131836,38.982991,15.170109,2019-04-11
,c0628,65.55513763427734,38.982991,15.170109,2019-04-12
-0.0282903046108188,c0628,72.29029083251953,38.982991,15.170109,2019-04-13
,c0628,50.84527969360352,38.982991,15.170109,2019-04-14
-0.2337606837628064,c0628,43.53535079956055,38.982991,15.170109,2019-04-15
,c0628,36.57878494262695,38.982991,15.170109,2019-04-16
,c0628,20.776573181152344,38.982991,15.170109,2019-04-17
-0.4781521019858245,c0628,14.80529499053955,38.982991,15.170109,2019-04-18
,c0628,40.9810676574707,38.982991,15.170109,2019-04-19
-0.0646290064409927,c0628,20.083955764770508,38.982991,15.170109,2019-04-20
,c0628,80.04498291015625,38.982991,15.170109,2019-04-21
,c0628,76.81498718261719,38.982991,15.170109,2019-04-22
-0.0052425519162843,c0628,59.19289016723633,38.982991,15.170109,2019-04-23
,c0628,62.375370025634766,38.982991,15.170109,2019-04-24
0.0197959558141452,c0628,58.98017883300781,38.982991,15.170109,2019-04-25
,c0628,65.6768569946289,38.982991,15.170109,2019-04-26
,c0628,24.084741592407227,38.982991,15.170109,2019-04-27
-0.0235541135152207,c0628,47.90008544921875,38.982991,15.170109,2019-04-28
,c0628,45.24673843383789,38.982991,15.170109,2019-04-29
-0.0537866525076053,c0628,33.0560417175293,38.982991,15.170109,2019-04-30
,c0628,21.26559829711914,38.982991,15.170109,2019-05-01
,c0628,30.309720993041992,38.982991,15.170109,2019-05-02
-0.0076704591816252,c0628,75.67570495605469,38.982991,15.170109,2019-05-03
,c0628,77.07733154296875,38.982991,15.170109,2019-05-04
-0.0435599124541989,c0628,46.673828125,38.982991,15.170109,2019-05-05
,c0628,45.63727188110352,38.982991,15.170109,2019-05-06
,c0628,33.01644515991211,38.982991,15.170109,2019-05-07
-0.0609380494628739,c0628,30.38773727416992,38.982991,15.170109,2019-05-08
,c0628,52.46446990966797,38.982991,15.170109,2019-05-09
-0.0308611649605962,c0628,35.74199295043945,38.982991,15.170109,2019-05-10
,c0628,59.73833084106445,38.982991,15.170109,2019-05-11
,c0628,52.13931655883789,38.982991,15.170109,2019-05-12
-0.0015540462987261,c0628,69.71743774414062,38.982991,15.170109,2019-05-13
,c0628,58.08451843261719,38.982991,15.170109,2019-05-14
0.0017134053460149,c0628,51.54821014404297,38.982991,15.170109,2019-05-15
,c0628,39.661376953125,38.982991,15.170109,2019-05-16
,c0628,61.82623291015625,38.982991,15.170109,2019-05-17
-0.0065518521084271,c0628,74.8690185546875,38.982991,15.170109,2019-05-18
,c0628,58.3142204284668,38.982991,15.170109,2019-05-19
0.000527745336984,c0628,67.57406616210938,38.982991,15.170109,2019-05-20
,c0628,52.9354362487793,38.982991,15.170109,2019-05-21
,c0628,86.21275329589844,38.982991,15.170109,2019-05-22
-0.0179362475231927,c0628,37.61349868774414,38.982991,15.170109,2019-05-23
,c0628,32.519752502441406,38.982991,15.170109,2019-05-24
-0.0205320273008611,c0628,62.77082061767578,38.982991,15.170109,2019-05-25
,c0628,89.98054504394531,38.982991,15.170109,2019-05-26
,c0628,79.06725311279297,38.982991,15.170109,2019-05-27
-0.0187800211727531,c0628,57.55717849731445,38.982991,15.170109,2019-05-28
,c0628,59.11783981323242,38.982991,15.170109,2019-05-29
-0.0111560420029693,c0628,43.596405029296875,38.982991,15.170109,2019-05-30
,c0628,32.29933166503906,38.982991,15.170109,2019-05-31
,c0628,4.458488941192627,38.982991,15.170109,2019-06-01
,c0628,25.9664306640625,38.982991,15.170109,2019-06-02
,c0628,0.2670029997825622,38.982991,15.170109,2019-06-03
,c0628,0.2544350028038025,38.982991,15.170109,2019-06-04
,c0628,0.0007970000151544,38.982991,15.170109,2019-06-05
,c0628,7.899999764049426e-05,38.982991,15.170109,2019-06-06
,c0628,0.011196999810636,38.982991,15.170109,2019-06-07
,c0628,1.079571008682251,38.982991,15.170109,2019-06-09
