cell_id,lat_center,lon_center,date,RH
c0009,41.201023,14.627356,2020-04-21,81.42692440486532
c0009,41.201023,14.627356,2020-04-22,93.8863144163068
c0009,41.201023,14.627356,2020-04-23,86.0609956871069
c0009,41.201023,14.627356,2020-04-24,70.17761977656087
c0009,41.201023,14.627356,2020-04-25,80.82881297494565
c0009,41.201023,14.627356,2020-04-26,78.9770631104639
c0009,41.201023,14.627356,2020-04-27,80.23523594467125
c0009,41.201023,14.627356,2020-04-28,89.76175109638454
c0009,41.201023,14.627356,2020-04-29,86.15677222140627
c0009,41.201023,14.627356,2020-04-30,79.50220128290923
c0009,41.201023,14.627356,2020-05-01,86.86450954174502
c0009,41.201023,14.627356,2020-05-02,86.902566586786
c0009,41.201023,14.627356,2020-05-03,81.65634051162023
c0009,41.201023,14.627356,2020-05-04,55.95573227396618
c0009,41.201023,14.627356,2020-05-05,66.76776298509817
c0009,41.201023,14.627356,2020-05-06,72.73556422273559
c0009,41.201023,14.627356,2020-05-07,61.67810263500086
c0009,41.201023,14.627356,2020-05-08,56.20087946554352
c0009,41.201023,14.627356,2020-05-09,64.02974031012178
c0009,41.201023,14.627356,2020-05-10,66.31860564838279
c0009,41.201023,14.627356,2020-05-11,76.12722399656961
c0009,41.201023,14.627356,2020-05-12,78.16921715832179
c0009,41.201023,14.627356,2020-05-13,59.52764978987381
c0009,41.201023,14.627356,2020-05-14,55.330088703165345
c0009,41.201023,14.627356,2020-05-15,60.02055503782149
c0009,41.201023,14.627356,2020-05-16,56.75320641937013
c0009,41.201023,14.627356,2020-05-17,63.7984178670815
c0009,41.201023,14.627356,2020-05-18,66.21607819556704
c0009,41.201023,14.627356,2020-05-19,74.04716929270509
c0009,41.201023,14.627356,2020-05-20,83.83752219967121
c0009,41.201023,14.627356,2020-05-21,71.25661910587971
c0009,41.201023,14.627356,2020-05-22,55.67589716976313
c0009,41.201023,14.627356,2020-05-23,63.96849035792336
c0009,41.201023,14.627356,2020-05-24,72.8655566787843
c0009,41.201023,14.627356,2020-05-25,52.936952511793514
c0009,41.201023,14.627356,2020-05-26,56.5268183109855
c0009,41.201023,14.627356,2020-05-27,63.58070768377172
c0009,41.201023,14.627356,2020-05-28,54.58946583204147
c0009,41.201023,14.627356,2020-05-29,61.171829111200616
c0009,41.201023,14.627356,2020-05-30,83.95763820371822
c0009,41.201023,14.627356,2020-05-31,70.89824292044304
c0009,41.201023,14.627356,2020-06-01,68.27716519426558
c0009,41.201023,14.627356,2020-06-02,64.47803792682747
c0009,41.201023,14.627356,2020-06-03,75.38393267287228
c0009,41.201023,14.627356,2020-06-04,68.16225795973614
c0009,41.201023,14.627356,2020-06-05,93.2446646926182
c0009,41.201023,14.627356,2020-06-06,76.39928357731343
c0009,41.201023,14.627356,2020-06-07,80.7708531601558
c0009,41.201023,14.627356,2020-06-08,87.31879362324615
c0009,41.201023,14.627356,2020-06-09,76.9856194571377
c0009,41.201023,14.627356,2020-06-10,77.52887395989643
c0009,41.201023,14.627356,2020-06-11,80.79725923165559
c0009,41.201023,14.627356,2020-06-12,73.1829814404191
c0009,41.201023,14.627356,2020-06-13,72.51540468625107
c0009,41.201023,14.627356,2020-06-14,78.17312102834293
c0009,41.201023,14.627356,2020-06-15,84.82577463047048
c0009,41.201023,14.627356,2020-06-16,87.60126944024842
c0009,41.201023,14.627356,2020-06-17,81.91160980297722
c0009,41.201023,14.627356,2020-06-18,78.42650685319529
c0009,41.201023,14.627356,2020-06-19,70.66739662671813
c0009,41.201023,14.627356,2020-06-20,66.49659346498845
c0009,41.201023,14.627356,2020-06-21,64.01342062853223
c0009,41.201023,14.627356,2020-06-22,64.53915456705502
c0009,41.201023,14.627356,2020-06-23,55.33707197149663
c0009,41.201023,14.627356,2020-06-24,52.13716592992385
c0009,41.201023,14.627356,2020-06-25,53.00881737449873
c0009,41.201023,14.627356,2020-06-26,54.45643208064839
c0009,41.201023,14.627356,2020-06-27,48.38610349408337
c0009,41.201023,14.627356,2020-06-28,51.576185971852745
c0009,41.201023,14.627356,2020-06-29,60.07178705527778
c0009,41.201023,14.627356,2020-06-30,67.50831239117583
c0009,41.201023,14.627356,2020-07-01,69.72493015946932
c0009,41.201023,14.627356,2020-07-02,60.39716177989886
c0009,41.201023,14.627356,2020-07-03,66.61874002708139
c0009,41.201023,14.627356,2020-07-04,78.44349694288996
c0009,41.201023,14.627356,2020-07-05,63.93244732536245
c0009,41.201023,14.627356,2020-07-06,56.08821507611899
c0009,41.201023,14.627356,2020-07-07,64.2737193842671
c0009,41.201023,14.627356,2020-07-08,57.999438880516045
c0009,41.201023,14.627356,2020-07-09,48.846134692496456
c0009,41.201023,14.627356,2020-07-10,50.64344301065509
c0009,41.201023,14.627356,2020-07-11,67.28952240315733
c0009,41.201023,14.627356,2020-07-12,59.74445513484577
c0009,41.201023,14.627356,2020-07-13,50.99355927253854
c0009,41.201023,14.627356,2020-07-14,49.95912695511843
c0009,41.201023,14.627356,2020-07-15,57.92690567690714
c0009,41.201023,14.627356,2020-07-16,61.49809762356505
c0009,41.201023,14.627356,2020-07-17,76.56894287407154
c0009,41.201023,14.627356,2020-07-18,72.91136572102343
c0009,41.201023,14.627356,2020-07-19,60.634420580036455
c0009,41.201023,14.627356,2020-07-20,55.4890810543027
c0009,41.201023,14.627356,2020-07-21,50.15975942498704
c0009,41.201023,14.627356,2020-07-22,47.78469500743979
c0009,41.201023,14.627356,2020-07-23,59.58411198761966
c0009,41.201023,14.627356,2020-07-24,65.1882384743423
c0009,41.201023,14.627356,2020-07-25,71.86804000136998
c0009,41.201023,14.627356,2020-07-26,52.708129467525275
c0009,41.201023,14.627356,2020-07-27,46.2715704022183
c0009,41.201023,14.627356,2020-07-28,48.054616922902895
c0009,41.201023,14.627356,2020-07-29,55.725898980820254
c0009,41.201023,14.627356,2020-07-30,61.376454969179655
c0009,41.201023,14.627356,2020-07-31,62.784423429278554
c0009,41.201023,14.627356,2020-08-01,64.61499116503657
c0009,41.201023,14.627356,2020-08-02,60.39886521948304
c0009,41.201023,14.627356,2020-08-03,65.04540057347572
c0009,41.201023,14.627356,2020-08-04,72.15012889862004
c0009,41.201023,14.627356,2020-08-05,73.96858719428118
c0009,41.201023,14.627356,2020-08-06,69.47547057303781
c0009,41.201023,14.627356,2020-08-07,68.2647817048973
c0009,41.201023,14.627356,2020-08-08,67.48844423305256
c0009,41.201023,14.627356,2020-08-09,56.934704840908594
c0009,41.201023,14.627356,2020-08-10,52.7696235962798
c0009,41.201023,14.627356,2020-08-11,51.98561055803165
c0009,41.201023,14.627356,2020-08-12,57.74515252001957
c0009,41.201023,14.627356,2020-08-13,61.67358400122671
c0009,41.201023,14.627356,2020-08-14,59.86558404398512
c0009,41.201023,14.627356,2020-08-15,67.48822424550696
c0009,41.201023,14.627356,2020-08-16,70.50516690100143
c0009,41.201023,14.627356,2020-08-17,64.0628366199405
c0009,41.201023,14.627356,2020-08-18,74.71296112366626
c0009,41.201023,14.627356,2020-08-19,67.5957089654747
c0009,41.201023,14.627356,2020-08-20,53.80955064073185
c0009,41.201023,14.627356,2020-08-21,46.91618812635464
c0009,41.201023,14.627356,2020-08-22,53.71127223961025
c0009,41.201023,14.627356,2020-08-23,64.10970614653202
c0009,41.201023,14.627356,2020-08-24,66.79846376859791
c0009,41.201023,14.627356,2020-08-25,66.07813163808922
c0009,41.201023,14.627356,2020-08-26,63.69635216541612
c0009,41.201023,14.627356,2020-08-27,74.78223149519783
c0009,41.201023,14.627356,2020-08-28,72.46151455337555
c0009,41.201023,14.627356,2020-08-29,53.80779540161393
c0009,41.201023,14.627356,2020-08-30,57.759470982663565
c0009,41.201023,14.627356,2020-08-31,63.709499265450674
c0009,41.201023,14.627356,2020-09-01,63.23985488693121
c0009,41.201023,14.627356,2020-09-02,59.231453843741214
c0009,41.201023,14.627356,2020-09-03,67.23967387971955
c0009,41.201023,14.627356,2020-09-04,55.810063312560935
c0009,41.201023,14.627356,2020-09-05,44.71388387267129
c0009,41.201023,14.627356,2020-09-06,62.24818982383618
c0009,41.201023,14.627356,2020-09-07,59.66061818343379
c0009,41.201023,14.627356,2020-09-08,63.41305511716136
c0009,41.201023,14.627356,2020-09-09,54.75844057003918
c0009,41.201023,14.627356,2020-09-10,52.20384785004343
c0009,41.201023,14.627356,2020-09-11,56.49263988884862
c0009,41.201023,14.627356,2020-09-12,57.293090974316506
c0009,41.201023,14.627356,2020-09-13,54.057557988098374
c0009,41.201023,14.627356,2020-09-14,54.373160158862994
c0009,41.201023,14.627356,2020-09-15,54.342324457898
c0009,41.201023,14.627356,2020-09-16,51.712107984339646
c0009,41.201023,14.627356,2020-09-17,58.51253961134522
c0009,41.201023,14.627356,2020-09-18,62.89963088125698
c0009,41.201023,14.627356,2020-09-19,61.19553716300654
c0009,41.201023,14.627356,2020-09-20,62.105945492444896
c0009,41.201023,14.627356,2020-09-21,83.9120759508766
c0009,41.201023,14.627356,2020-09-22,79.81077658634074
c0009,41.201023,14.627356,2020-09-23,90.81454394190736
c0009,41.201023,14.627356,2020-09-24,78.4288357680621
c0009,41.201023,14.627356,2020-09-25,90.81224510721762
c0009,41.201023,14.627356,2020-09-26,77.99965023640321
c0009,41.201023,14.627356,2020-09-27,88.62276589208825
c0009,41.201023,14.627356,2020-09-28,91.02388519431295
c0009,41.201023,14.627356,2020-09-29,73.67455706440622
c0009,41.201023,14.627356,2020-09-30,74.78588727030501
c0009,41.201023,14.627356,2020-10-01,86.13428911376572
c0009,41.201023,14.627356,2020-10-02,80.2202698383471
c0009,41.201023,14.627356,2020-10-03,78.97859482523265
c0009,41.201023,14.627356,2020-10-04,76.77321548513632
c0009,41.201023,14.627356,2020-10-05,82.6509027030524
c0009,41.201023,14.627356,2020-10-06,78.89437610954184
c0009,41.201023,14.627356,2020-10-07,94.53130793291612
c0009,41.201023,14.627356,2020-10-08,68.83297346614813
c0009,41.201023,14.627356,2020-10-09,58.788105841981206
c0009,41.201023,14.627356,2020-10-10,77.60250051157416
c0009,41.201023,14.627356,2020-10-11,90.12956884743193
c0009,41.201023,14.627356,2020-10-12,87.7630538656563
c0009,41.201023,14.627356,2020-10-13,81.65083044226216
c0009,41.201023,14.627356,2020-10-14,89.22848539838935
c0009,41.201023,14.627356,2020-10-15,93.6114096446367
c0009,41.201023,14.627356,2020-10-16,86.24305623247919
c0009,41.201023,14.627356,2020-10-17,91.46093641506982
c0009,41.201023,14.627356,2020-10-18,85.47689614717176
c0009,41.201023,14.627356,2020-10-19,75.14007547086214
c0009,41.201023,14.627356,2020-10-20,66.74480242894936
c0009,41.201023,14.627356,2020-10-21,74.512412634687
c0009,41.201023,14.627356,2020-10-22,83.42189478890188
c0009,41.201023,14.627356,2020-10-23,88.90611441412456
c0009,41.201023,14.627356,2020-10-24,97.59651604456528
c0009,41.201023,14.627356,2020-10-25,86.630199690714
c0009,41.201023,14.627356,2020-10-26,87.38735357960479
c0009,41.201023,14.627356,2020-10-27,94.0747702061244
c0009,41.201023,14.627356,2020-10-28,77.1243834354234
c0009,41.201023,14.627356,2020-10-29,80.29787146302723
c0009,41.201023,14.627356,2020-10-30,77.34517015098005
c0009,41.201023,14.627356,2020-10-31,78.71430874775298
c0009,41.201023,14.627356,2020-11-01,91.9581974923058
c0009,41.201023,14.627356,2020-11-02,89.84237397670366
c0009,41.201023,14.627356,2020-11-03,85.85563849508023
c0009,41.201023,14.627356,2020-11-04,83.66987587611672
c0009,41.201023,14.627356,2020-11-05,87.00631214246023
c0009,41.201023,14.627356,2020-11-06,85.4967229288745
c0009,41.201023,14.627356,2020-11-07,82.0793124673301
c0009,41.201023,14.627356,2020-11-08,82.55616121358652
c0009,41.201023,14.627356,2020-11-09,73.07160309991025
c0009,41.201023,14.627356,2020-11-10,75.51708295580059
c0009,41.201023,14.627356,2020-11-11,79.12868363306022
c0009,41.201023,14.627356,2020-11-12,87.94582853252219
c0009,41.201023,14.627356,2020-11-13,92.13156078005136
c0009,41.201023,14.627356,2020-11-14,95.02427824972423
c0009,41.201023,14.627356,2020-11-15,95.15930107155415
c0009,41.201023,14.627356,2020-11-16,95.90608107350585
c0009,41.201023,14.627356,2020-11-17,86.90412742224072
c0009,41.201023,14.627356,2020-11-18,84.3944894096787
c0009,41.201023,14.627356,2020-11-19,87.40425674619124
c0009,41.201023,14.627356,2020-11-20,93.37180401724332
c0009,41.201023,14.627356,2020-11-21,81.17239759880401
c0009,41.201023,14.627356,2020-11-22,73.32169334157967
c0009,41.201023,14.627356,2020-11-23,86.97063636913276
c0009,41.201023,14.627356,2020-11-24,88.4548463510773
c0009,41.201023,14.627356,2020-11-25,86.91608930755442
c0009,41.201023,14.627356,2020-11-26,88.06319593543164
c0009,41.201023,14.627356,2020-11-27,88.02390788244477
c0009,41.201023,14.627356,2020-11-28,91.45432796150163
c0009,41.201023,14.627356,2020-11-29,96.553310875163
c0009,41.201023,14.627356,2020-11-30,87.6993654037538
c0009,41.201023,14.627356,2020-12-01,89.087877039256
c0009,41.201023,14.627356,2020-12-02,94.2509909916498
c0009,41.201023,14.627356,2020-12-03,94.90094074622918
c0009,41.201023,14.627356,2020-12-04,87.83563428250264
c0009,41.201023,14.627356,2020-12-05,84.23831165772425
c0009,41.201023,14.627356,2020-12-06,90.7770158282245
c0009,41.201023,14.627356,2020-12-07,92.6009348217944
c0009,41.201023,14.627356,2020-12-08,94.51357157482072
c0009,41.201023,14.627356,2020-12-09,93.43023543891846
c0009,41.201023,14.627356,2020-12-10,90.91920365066366
c0009,41.201023,14.627356,2020-12-11,88.956637020297
c0009,41.201023,14.627356,2020-12-12,83.62428657719208
c0009,41.201023,14.627356,2020-12-13,83.7806634309757
c0009,41.201023,14.627356,2020-12-14,79.2156233916536
c0009,41.201023,14.627356,2020-12-15,76.41871303775103
c0009,41.201023,14.627356,2020-12-16,75.7173828815616
c0009,41.201023,14.627356,2020-12-17,74.08757285355591
c0009,41.201023,14.627356,2020-12-18,78.6939857130801
c0009,41.201023,14.627356,2020-12-19,86.34810861873682
c0009,41.201023,14.627356,2020-12-20,90.57121396311544
c0009,41.201023,14.627356,2020-12-21,89.78105052539034
c0009,41.201023,14.627356,2020-12-22,91.7058246223886
c0009,41.201023,14.627356,2020-12-23,96.87741219262696
c0009,41.201023,14.627356,2020-12-24,95.48371335851442
c0009,41.201023,14.627356,2020-12-25,91.35634215861472
c0009,41.201023,14.627356,2020-12-26,93.39797586318116
c0009,41.201023,14.627356,2020-12-27,93.63682494763869
c0009,41.201023,14.627356,2020-12-28,84.11970935618892
c0009,41.201023,14.627356,2020-12-29,87.39786418468131
c0009,41.201023,14.627356,2020-12-30,93.87283154249832
c0009,41.201023,14.627356,2020-12-31,86.86087066060598
c0009,41.201023,14.627356,2021-01-01,91.14152054235512
c0009,41.201023,14.627356,2021-01-02,92.1109625239469
c0009,41.201023,14.627356,2021-01-03,92.18175149101975
c0009,41.201023,14.627356,2021-01-04,91.32879748342924
c0009,41.201023,14.627356,2021-01-05,95.58504986116732
c0009,41.201023,14.627356,2021-01-06,92.55248296125976
c0009,41.201023,14.627356,2021-01-07,91.74413327072092
c0009,41.201023,14.627356,2021-01-08,94.91798884335812
c0009,41.201023,14.627356,2021-01-09,93.89213633830252
c0009,41.201023,14.627356,2021-01-10,96.84901749751792
c0009,41.201023,14.627356,2021-01-11,88.52496478918593
c0009,41.201023,14.627356,2021-01-12,81.23898737487652
c0009,41.201023,14.627356,2021-01-13,82.47602109009908
c0009,41.201023,14.627356,2021-01-14,92.67964506069282
c0009,41.201023,14.627356,2021-01-15,74.10336042676961
c0009,41.201023,14.627356,2021-01-16,74.30096167531603
c0009,41.201023,14.627356,2021-01-17,85.12391077959711
c0009,41.201023,14.627356,2021-01-18,75.90421301932565
c0009,41.201023,14.627356,2021-01-19,75.44468346410117
c0009,41.201023,14.627356,2021-01-20,88.32000560698799
c0009,41.201023,14.627356,2021-01-21,92.16998117532114
c0009,41.201023,14.627356,2021-01-22,93.3406828208815
c0009,41.201023,14.627356,2021-01-23,89.21911986609359
c0009,41.201023,14.627356,2021-01-24,95.1142026039537
c0009,41.201023,14.627356,2021-01-25,95.43092694933904
c0009,41.201023,14.627356,2021-01-26,75.82092074686763
c0009,41.201023,14.627356,2021-01-27,53.58801580189234
c0009,41.201023,14.627356,2021-01-28,66.34249646189352
c0009,41.201023,14.627356,2021-01-29,94.92740506360416
c0009,41.201023,14.627356,2021-01-30,90.64361687641794
c0009,41.201023,14.627356,2021-01-31,93.56477862309004
c0009,41.201023,14.627356,2021-02-01,89.24824137956269
c0009,41.201023,14.627356,2021-02-02,82.48563041598703
c0009,41.201023,14.627356,2021-02-03,89.2213185877561
c0009,41.201023,14.627356,2021-02-04,91.46959235706026
c0009,41.201023,14.627356,2021-02-05,75.66019382874767
c0009,41.201023,14.627356,2021-02-06,62.79003633088277
c0009,41.201023,14.627356,2021-02-07,71.46484289993775
c0009,41.201023,14.627356,2021-02-08,85.3993468459545
c0009,41.201023,14.627356,2021-02-09,91.1549176334352
c0009,41.201023,14.627356,2021-02-10,96.3137583153785
c0009,41.201023,14.627356,2021-02-11,85.14803415313168
c0009,41.201023,14.627356,2021-02-12,81.17567798345809
c0009,41.201023,14.627356,2021-02-13,90.9661918234569
c0009,41.201023,14.627356,2021-02-14,73.14059361600711
c0009,41.201023,14.627356,2021-02-15,69.87675067570619
c0009,41.201023,14.627356,2021-02-16,66.85543863345055
c0009,41.201023,14.627356,2021-02-17,85.68124023843619
c0009,41.201023,14.627356,2021-02-18,77.67151326745397
c0009,41.201023,14.627356,2021-02-19,89.52290889571347
c0009,41.201023,14.627356,2021-02-20,83.32945620596169
c0009,41.201023,14.627356,2021-02-21,76.86705024331366
c0009,41.201023,14.627356,2021-02-22,78.0915546068925
c0009,41.201023,14.627356,2021-02-23,77.3774702240086
c0009,41.201023,14.627356,2021-02-24,68.47172023716897
c0009,41.201023,14.627356,2021-02-25,61.62226757413058
c0009,41.201023,14.627356,2021-02-26,64.63459818107698
c0009,41.201023,14.627356,2021-02-27,78.36177690463593
c0009,41.201023,14.627356,2021-02-28,76.37975987086178
c0009,41.201023,14.627356,2021-03-01,71.52869536924239
c0009,41.201023,14.627356,2021-03-02,72.14524140046653
c0009,41.201023,14.627356,2021-03-03,60.64261413429596
c0009,41.201023,14.627356,2021-03-04,77.29351637357749
c0009,41.201023,14.627356,2021-03-05,85.78358450341345
c0009,41.201023,14.627356,2021-03-06,83.18819885280952
c0009,41.201023,14.627356,2021-03-07,82.93932688578127
c0009,41.201023,14.627356,2021-03-08,93.41416524414008
c0009,41.201023,14.627356,2021-03-09,97.54290991421858
c0009,41.201023,14.627356,2021-03-10,72.87554710566886
c0009,41.201023,14.627356,2021-03-11,67.68199229001323
c0009,41.201023,14.627356,2021-03-12,84.12684792895385
c0009,41.201023,14.627356,2021-03-13,91.89748616788344
c0009,41.201023,14.627356,2021-03-14,82.32431067373633
c0009,41.201023,14.627356,2021-03-15,61.35561455108789
c0009,41.201023,14.627356,2021-03-16,63.452096494382815
c0009,41.201023,14.627356,2021-03-17,67.59695068907065
c0009,41.201023,14.627356,2021-03-18,77.02200635829251
c0009,41.201023,14.627356,2021-03-19,75.80043331547877
c0009,41.201023,14.627356,2021-03-20,83.79346324071174
c0009,41.201023,14.627356,2021-03-21,74.6129156230454
c0009,41.201023,14.627356,2021-03-22,64.4420424993778
c0009,41.201023,14.627356,2021-03-23,57.61182940002097
c0009,41.201023,14.627356,2021-03-24,66.25611128546905
c0009,41.201023,14.627356,2021-03-25,64.71566584570067
c0009,41.201023,14.627356,2021-03-26,74.45186671577781
c0009,41.201023,14.627356,2021-03-27,84.91808037126599
c0009,41.201023,14.627356,2021-03-28,74.70565876326903
c0009,41.201023,14.627356,2021-03-29,76.4688646762736
c0009,41.201023,14.627356,2021-03-30,62.81184901347368
c0009,41.201023,14.627356,2021-03-31,63.98440474579216
c0009,41.201023,14.627356,2021-04-01,70.18912057297175
c0009,41.201023,14.627356,2021-04-02,84.26080213549896
c0009,41.201023,14.627356,2021-04-03,82.9240643939885
c0009,41.201023,14.627356,2021-04-04,67.57803226554942
c0009,41.201023,14.627356,2021-04-05,64.84643643879528
c0009,41.201023,14.627356,2021-04-06,83.31461984056553
c0009,41.201023,14.627356,2021-04-07,71.20062383735522
c0009,41.201023,14.627356,2021-04-08,54.839428841384986
c0009,41.201023,14.627356,2021-04-09,51.72292314826984
c0009,41.201023,14.627356,2021-04-10,62.38710784960891
c0009,41.201023,14.627356,2021-04-11,72.98858403605603
c0009,41.201023,14.627356,2021-04-12,86.69843717342079
c0009,41.201023,14.627356,2021-04-13,85.25964289949603
c0009,41.201023,14.627356,2021-04-14,66.65485051715014
c0009,41.201023,14.627356,2021-04-15,65.37664548967018
c0009,41.201023,14.627356,2021-04-16,69.6568049646916
c0009,41.201023,14.627356,2021-04-17,63.10571828059927
c0009,41.201023,14.627356,2021-04-18,72.58723449594771
c0009,41.201023,14.627356,2021-04-19,86.2101923376331
c0009,41.201023,14.627356,2021-04-20,90.13056315876156
c0009,41.201023,14.627356,2021-04-21,73.78235179660805
c0009,41.201023,14.627356,2021-04-22,91.33839220998908
c0009,41.201023,14.627356,2021-04-23,80.50917065059241
c0009,41.201023,14.627356,2021-04-24,60.34438426753681
c0009,41.201023,14.627356,2021-04-25,61.33374728617652
c0009,41.201023,14.627356,2021-04-26,63.73298263180606
c0009,41.201023,14.627356,2021-04-27,71.87090068640362
c0009,41.201023,14.627356,2021-04-28,84.19638522814772
c0009,41.201023,14.627356,2021-04-29,77.10589169510776
c0009,41.201023,14.627356,2021-04-30,61.77969347899242
c0009,41.201023,14.627356,2021-05-01,80.29457517067023
c0009,41.201023,14.627356,2021-05-02,82.07364384030265
c0009,41.201023,14.627356,2021-05-03,77.97392218820748
c0009,41.201023,14.627356,2021-05-04,72.86360205210666
c0009,41.201023,14.627356,2021-05-05,80.58876720086558
c0009,41.201023,14.627356,2021-05-06,81.25973313841298
c0009,41.201023,14.627356,2021-05-07,80.67883489416442
c0009,41.201023,14.627356,2021-05-08,74.51651602878766
c0009,41.201023,14.627356,2021-05-09,66.16712302515708
c0009,41.201023,14.627356,2021-05-10,61.61824195390438
c0009,41.201023,14.627356,2021-05-11,58.93909982989002
c0009,41.201023,14.627356,2021-05-12,75.54330823693597
c0009,41.201023,14.627356,2021-05-13,80.46251990050096
c0009,41.201023,14.627356,2021-05-14,72.41357970488585
c0009,41.201023,14.627356,2021-05-15,77.09401444316059
c0009,41.201023,14.627356,2021-05-16,80.01456566468255
c0009,41.201023,14.627356,2021-05-17,81.22804268540554
c0009,41.201023,14.627356,2021-05-18,74.78133766420726
c0009,41.201023,14.627356,2021-05-19,79.75238505505278
c0009,41.201023,14.627356,2021-05-20,60.81162579071794
c0009,41.201023,14.627356,2021-05-21,56.52794350451716
c0009,41.201023,14.627356,2021-05-22,60.36000254158987
c0009,41.201023,14.627356,2021-05-23,66.18127848405697
c0009,41.201023,14.627356,2021-05-24,54.65432163574064
c0009,41.201023,14.627356,2021-05-25,77.61110789186876
c0009,41.201023,14.627356,2021-05-26,70.82911970887817
c0009,41.201023,14.627356,2021-05-27,76.04201852102163
c0009,41.201023,14.627356,2021-05-28,61.04259860205797
c0009,41.201023,14.627356,2021-05-29,54.96249580367711
c0009,41.201023,14.627356,2021-05-30,67.86829839869036
c0009,41.201023,14.627356,2021-05-31,53.26084028610068
c0009,41.201023,14.627356,2021-06-01,46.78969607216611
c0009,41.201023,14.627356,2021-06-02,40.42157480629836
c0009,41.201023,14.627356,2021-06-03,39.7746112554062
c0009,41.201023,14.627356,2021-06-04,44.08562246013302
c0009,41.201023,14.627356,2021-06-05,54.664942058811
c0009,41.201023,14.627356,2021-06-06,57.24557109780711
c0009,41.201023,14.627356,2021-06-07,78.0087202237863
c0009,41.201023,14.627356,2021-06-08,82.7692880392559
c0009,41.201023,14.627356,2021-06-09,69.15622648442144
c0009,41.201023,14.627356,2021-06-10,60.67680342768164
c0009,41.201023,14.627356,2021-06-11,63.571941667052265
c0009,41.201023,14.627356,2021-06-12,56.68713330632863
c0009,41.201023,14.627356,2021-06-13,59.8747964549754
c0009,41.201023,14.627356,2021-06-14,61.43647671577998
c0009,41.201023,14.627356,2021-06-15,49.393093111039505
c0009,41.201023,14.627356,2021-06-16,47.26261406400951
c0009,41.201023,14.627356,2021-06-17,55.43890508763014
c0009,41.201023,14.627356,2021-06-18,71.64011467419539
c0009,41.201023,14.627356,2021-06-19,65.36596352416387
c0009,41.201023,14.627356,2021-06-20,61.7417070873344
c0009,41.201023,14.627356,2021-06-21,50.17648699237365
c0009,41.201023,14.627356,2021-06-22,43.911785692067006
c0009,41.201023,14.627356,2021-06-23,42.43537253559395
c0009,41.201023,14.627356,2021-06-24,49.75610750082225
c0009,41.201023,14.627356,2021-06-25,59.17874794486072
c0009,41.201023,14.627356,2021-06-26,48.03739523457562
c0009,41.201023,14.627356,2021-06-27,42.0502875288907
c0009,41.201023,14.627356,2021-06-28,39.16273981960007
c0009,41.201023,14.627356,2021-06-29,52.868889007768665
c0009,41.201023,14.627356,2021-06-30,60.66033072712527
c0009,41.201023,14.627356,2021-07-01,66.24132261498593
c0009,41.201023,14.627356,2021-07-02,64.24453557846499
c0009,41.201023,14.627356,2021-07-03,58.02333099150087
c0009,41.201023,14.627356,2021-07-04,59.71404878514584
c0009,41.201023,14.627356,2021-07-05,64.06975642122435
c0009,41.201023,14.627356,2021-07-06,53.77558493816551
c0009,41.201023,14.627356,2021-07-07,49.882952575638924
c0009,41.201023,14.627356,2021-07-08,46.0279711147714
c0009,41.201023,14.627356,2021-07-09,51.92367220379408
c0009,41.201023,14.627356,2021-07-10,47.270067166846125
c0009,41.201023,14.627356,2021-07-11,55.45602793414834
c0009,41.201023,14.627356,2021-07-12,54.65602351133128
c0009,41.201023,14.627356,2021-07-13,50.04211222032069
c0009,41.201023,14.627356,2021-07-14,61.0545048053902
c0009,41.201023,14.627356,2021-07-15,65.91778160609668
c0009,41.201023,14.627356,2021-07-16,62.65427231599581
c0009,41.201023,14.627356,2021-07-17,76.04085431480787
c0009,41.201023,14.627356,2021-07-18,76.36009237347115
c0009,41.201023,14.627356,2021-07-19,75.40273589757243
c0009,41.201023,14.627356,2021-07-20,60.79168862967162
c0009,41.201023,14.627356,2021-07-21,46.81727147074457
c0009,41.201023,14.627356,2021-07-22,44.26914316831288
c0009,41.201023,14.627356,2021-07-23,47.1959168938364
c0009,41.201023,14.627356,2021-07-24,59.273717988035195
c0009,41.201023,14.627356,2021-07-25,45.627746443890885
c0009,41.201023,14.627356,2021-07-26,31.410831587929284
c0009,41.201023,14.627356,2021-07-27,29.85366801774668
c0009,41.201023,14.627356,2021-07-28,31.458032879988963
c0009,41.201023,14.627356,2021-07-29,31.56249594140496
c0009,41.201023,14.627356,2021-07-30,38.82767526124596
c0009,41.201023,14.627356,2021-07-31,42.28423976878108
c0009,41.201023,14.627356,2021-08-01,52.691307204714235
c0009,41.201023,14.627356,2021-08-02,51.08347688196997
c0009,41.201023,14.627356,2021-08-03,55.28542911087837
c0009,41.201023,14.627356,2021-08-04,43.03858404322323
c0009,41.201023,14.627356,2021-08-05,68.12239972905444
c0009,41.201023,14.627356,2021-08-06,65.72498566395161
c0009,41.201023,14.627356,2021-08-07,56.31638282869174
c0009,41.201023,14.627356,2021-08-08,45.88600643717256
c0009,41.201023,14.627356,2021-08-09,51.42486373546046
c0009,41.201023,14.627356,2021-08-10,43.289057298663224
c0009,41.201023,14.627356,2021-08-11,39.43977761291419
c0009,41.201023,14.627356,2021-08-12,41.7143429239658
c0009,41.201023,14.627356,2021-08-13,32.87005521319745
c0009,41.201023,14.627356,2021-08-14,31.73607567755429
c0009,41.201023,14.627356,2021-08-15,31.7486762460907
