cell_id,lat_center,lon_center,mean,date
c0161,36.505514,7.076637,0.3711577712609971,2019-01-01
c0161,36.505514,7.076637,0.4366131964809384,2019-01-17
c0161,36.505514,7.076637,0.3761026392961877,2019-02-02
c0161,36.505514,7.076637,0.4039366568914956,2019-02-18
c0161,36.505514,7.076637,0.423758944281525,2019-03-06
c0161,36.505514,7.076637,0.4418219941348974,2019-03-22
c0161,36.505514,7.076637,0.4937876832844575,2019-04-01
c0161,36.505514,7.076637,0.4484856304985337,2019-04-17
c0161,36.505514,7.076637,0.4419085043988269,2019-05-03
c0161,36.505514,7.076637,0.3621530791788857,2019-05-19
c0161,36.505514,7.076637,0.3056712609970675,2019-06-04
c0161,36.505514,7.076637,0.2631768328445747,2019-06-20
c0161,36.505514,7.076637,0.248599706744868,2019-07-01
c0161,36.505514,7.076637,0.2301598240469208,2019-07-17
c0161,36.505514,7.076637,0.2225530791788856,2019-08-02
c0161,36.505514,7.076637,0.2388633431085044,2019-08-18
c0161,36.505514,7.076637,0.2780721407624633,2019-09-03
c0161,36.505514,7.076637,0.3273659824046921,2019-09-19
c0161,36.505514,7.076637,0.3545055718475073,2019-10-01
c0161,36.505514,7.076637,0.3675762463343109,2019-10-17
c0161,36.505514,7.076637,0.365983284457478,2019-11-02
c0161,36.505514,7.076637,0.3628824046920821,2019-11-18
c0161,36.505514,7.076637,0.3846920821114369,2019-12-04
c0161,36.505514,7.076637,0.3842923753665689,2020-01-01
c0161,36.505514,7.076637,0.3639310850439883,2020-01-17
c0161,36.505514,7.076637,0.3948348973607039,2020-02-02
c0161,36.505514,7.076637,0.4192533724340175,2020-02-18
c0161,36.505514,7.076637,0.4040909090909091,2020-03-05
c0161,36.505514,7.076637,0.5164108504398828,2020-03-21
c0161,36.505514,7.076637,0.4462029325513197,2020-04-01
c0161,36.505514,7.076637,0.4747888563049853,2020-04-17
c0161,36.505514,7.076637,0.4260410557184751,2020-05-03
c0161,36.505514,7.076637,0.3861228739002932,2020-05-19
c0161,36.505514,7.076637,0.3209348973607039,2020-06-04
c0161,36.505514,7.076637,0.2635035190615836,2020-06-20
c0161,36.505514,7.076637,0.2514255131964809,2020-07-01
c0161,36.505514,7.076637,0.2434727272727272,2020-07-17
c0161,36.505514,7.076637,0.2169340175953079,2020-08-02
c0161,36.505514,7.076637,0.2159806451612903,2020-08-18
c0161,36.505514,7.076637,0.2375862170087976,2020-09-03
c0161,36.505514,7.076637,0.2257398826979472,2020-09-19
c0161,36.505514,7.076637,0.2481780058651027,2020-10-01
c0161,36.505514,7.076637,0.2318363636363636,2020-10-17
c0161,36.505514,7.076637,0.2350700879765396,2020-11-02
c0161,36.505514,7.076637,0.2550656891495601,2020-11-18
c0161,36.505514,7.076637,0.2704554252199413,2020-12-04
c0161,36.505514,7.076637,0.2905973607038123,2021-01-01
c0161,36.505514,7.076637,0.2959979472140763,2021-01-17
c0161,36.505514,7.076637,0.329000586510264,2021-02-02
c0161,36.505514,7.076637,0.3420609970674486,2021-02-18
c0161,36.505514,7.076637,0.4337507331378299,2021-03-06
c0161,36.505514,7.076637,0.4228407624633431,2021-03-22
c0161,36.505514,7.076637,0.4214316715542523,2021-04-01
c0161,36.505514,7.076637,0.4819759530791789,2021-04-17
c0161,36.505514,7.076637,0.4607607038123169,2021-05-03
