NDBI,cell_id,cloud_pct,lat_center,lon_center,date
-0.1846643292106861,c2069,24.395702362060547,47.091099,15.469868,2019-01-01
,c2069,33.35078811645508,47.091099,15.469868,2019-01-02
-0.311529537966085,c2069,38.22071838378906,47.091099,15.469868,2019-01-03
,c2069,44.00314712524414,47.091099,15.469868,2019-01-04
,c2069,53.15957260131836,47.091099,15.469868,2019-01-05
-0.093884966444484,c2069,38.429840087890625,47.091099,15.469868,2019-01-06
,c2069,37.30973052978515,47.091099,15.469868,2019-01-07
-0.3848506710383781,c2069,68.29550170898438,47.091099,15.469868,2019-01-08
,c2069,55.28771209716797,47.091099,15.469868,2019-01-09
,c2069,65.02172088623047,47.091099,15.469868,2019-01-10
-0.0810665566214295,c2069,41.504024505615234,47.091099,15.469868,2019-01-11
,c2069,50.72929382324219,47.091099,15.469868,2019-01-12
-0.0111034503423197,c2069,70.51091003417969,47.091099,15.469868,2019-01-13
,c2069,26.197986602783203,47.091099,15.469868,2019-01-14
,c2069,18.750110626220703,47.091099,15.469868,2019-01-15
-0.2224865089668784,c2069,23.49140167236328,47.091099,15.469868,2019-01-16
,c2069,45.89277267456055,47.091099,15.469868,2019-01-17
-0.5394647034794785,c2069,67.38711547851562,47.091099,15.469868,2019-01-18
,c2069,73.442138671875,47.091099,15.469868,2019-01-19
,c2069,63.55883026123047,47.091099,15.469868,2019-01-20
-0.1702451445162296,c2069,78.51981353759766,47.091099,15.469868,2019-01-21
,c2069,40.35562515258789,47.091099,15.469868,2019-01-22
-0.2159927793193695,c2069,72.50553894042969,47.091099,15.469868,2019-01-23
,c2069,69.14608764648438,47.091099,15.469868,2019-01-24
,c2069,57.47917938232422,47.091099,15.469868,2019-01-25
-0.3691248406851014,c2069,57.87823867797851,47.091099,15.469868,2019-01-26
,c2069,62.72929763793945,47.091099,15.469868,2019-01-27
-0.2475677091888217,c2069,65.9164047241211,47.091099,15.469868,2019-01-28
,c2069,36.75213623046875,47.091099,15.469868,2019-01-29
,c2069,64.07217407226562,47.091099,15.469868,2019-01-30
-0.1785959982594778,c2069,62.53510665893555,47.091099,15.469868,2019-01-31
,c2069,84.40363311767578,47.091099,15.469868,2019-02-01
-0.5130698992762455,c2069,84.22444915771484,47.091099,15.469868,2019-02-02
,c2069,69.65267181396484,47.091099,15.469868,2019-02-03
,c2069,69.71729278564453,47.091099,15.469868,2019-02-04
-0.0218850585041827,c2069,59.715110778808594,47.091099,15.469868,2019-02-05
,c2069,32.260826110839844,47.091099,15.469868,2019-02-06
