NDBI,cell_id,cloud_pct,lat_center,lon_center,date
,c1563,24.395702362060547,44.388396,7.676154,2019-01-01
-0.0791049963709983,c1563,33.35078811645508,44.388396,7.676154,2019-01-02
,c1563,38.22071838378906,44.388396,7.676154,2019-01-03
,c1563,44.00314712524414,44.388396,7.676154,2019-01-04
-0.0696696229060549,c1563,53.15957260131836,44.388396,7.676154,2019-01-05
,c1563,38.429840087890625,44.388396,7.676154,2019-01-06
-0.04885587477483,c1563,37.30973052978515,44.388396,7.676154,2019-01-07
,c1563,68.29550170898438,44.388396,7.676154,2019-01-08
,c1563,55.28771209716797,44.388396,7.676154,2019-01-09
-0.0461231493432063,c1563,65.02172088623047,44.388396,7.676154,2019-01-10
,c1563,41.504024505615234,44.388396,7.676154,2019-01-11
-0.028603725525881,c1563,50.72929382324219,44.388396,7.676154,2019-01-12
,c1563,70.51091003417969,44.388396,7.676154,2019-01-13
,c1563,26.197986602783203,44.388396,7.676154,2019-01-14
-0.026888584679872,c1563,18.750110626220703,44.388396,7.676154,2019-01-15
,c1563,23.49140167236328,44.388396,7.676154,2019-01-16
-0.1372162191486778,c1563,45.89277267456055,44.388396,7.676154,2019-01-17
,c1563,67.38711547851562,44.388396,7.676154,2019-01-18
,c1563,73.442138671875,44.388396,7.676154,2019-01-19
-0.0368240165887427,c1563,63.55883026123047,44.388396,7.676154,2019-01-20
,c1563,78.51981353759766,44.388396,7.676154,2019-01-21
-0.0324449050690858,c1563,40.35562515258789,44.388396,7.676154,2019-01-22
,c1563,72.50553894042969,44.388396,7.676154,2019-01-23
,c1563,69.14608764648438,44.388396,7.676154,2019-01-24
-0.8192237536928171,c1563,57.47917938232422,44.388396,7.676154,2019-01-25
,c1563,57.87823867797851,44.388396,7.676154,2019-01-26
-0.7323661900160949,c1563,62.72929763793945,44.388396,7.676154,2019-01-27
,c1563,65.9164047241211,44.388396,7.676154,2019-01-28
,c1563,36.75213623046875,44.388396,7.676154,2019-01-29
-0.537263844544587,c1563,64.07217407226562,44.388396,7.676154,2019-01-30
,c1563,62.53510665893555,44.388396,7.676154,2019-01-31
-0.5652611841204579,c1563,84.40363311767578,44.388396,7.676154,2019-02-01
,c1563,84.22444915771484,44.388396,7.676154,2019-02-02
,c1563,69.65267181396484,44.388396,7.676154,2019-02-03
-0.9148223990918604,c1563,69.71729278564453,44.388396,7.676154,2019-02-04
,c1563,59.715110778808594,44.388396,7.676154,2019-02-05
-0.8787463340591477,c1563,32.260826110839844,44.388396,7.676154,2019-02-06
,c1563,13.251158714294434,44.388396,7.676154,2019-02-07
,c1563,33.32533645629883,44.388396,7.676154,2019-02-08
-0.7532619243143591,c1563,46.10972595214844,44.388396,7.676154,2019-02-09
,c1563,50.686492919921875,44.388396,7.676154,2019-02-10
-0.7640606723398058,c1563,51.37491226196289,44.388396,7.676154,2019-02-11
,c1563,38.73112869262695,44.388396,7.676154,2019-02-12
,c1563,9.661152839660645,44.388396,7.676154,2019-02-13
-0.6295099830872153,c1563,28.553651809692383,44.388396,7.676154,2019-02-14
,c1563,17.284276962280273,44.388396,7.676154,2019-02-15
-0.4991840812271117,c1563,6.6741461753845215,44.388396,7.676154,2019-02-16
,c1563,3.5825202465057373,44.388396,7.676154,2019-02-17
,c1563,27.792537689208984,44.388396,7.676154,2019-02-18
-0.3448374222614461,c1563,14.171810150146484,44.388396,7.676154,2019-02-19
,c1563,42.68000793457031,44.388396,7.676154,2019-02-20
-0.2164305714655482,c1563,21.07296371459961,44.388396,7.676154,2019-02-21
,c1563,59.19511413574219,44.388396,7.676154,2019-02-22
,c1563,15.82583713531494,44.388396,7.676154,2019-02-23
-0.0749520666329217,c1563,42.178462982177734,44.388396,7.676154,2019-02-24
,c1563,39.56498336791992,44.388396,7.676154,2019-02-25
-0.1042950245390627,c1563,48.20328140258789,44.388396,7.676154,2019-02-26
,c1563,25.652320861816406,44.388396,7.676154,2019-02-27
,c1563,9.55257511138916,44.388396,7.676154,2019-02-28
-0.0094684508036483,c1563,23.51556396484375,44.388396,7.676154,2019-03-01
,c1563,19.432601928710938,44.388396,7.676154,2019-03-02
-0.0091689336455025,c1563,12.930892944335938,44.388396,7.676154,2019-03-03
,c1563,30.113365173339844,44.388396,7.676154,2019-03-04
,c1563,58.968265533447266,44.388396,7.676154,2019-03-05
-0.0782035159007195,c1563,45.97542572021485,44.388396,7.676154,2019-03-06
,c1563,83.3844223022461,44.388396,7.676154,2019-03-07
-0.0313141023428821,c1563,46.622554779052734,44.388396,7.676154,2019-03-08
,c1563,37.73373794555664,44.388396,7.676154,2019-03-09
,c1563,47.64059066772461,44.388396,7.676154,2019-03-10
-0.0471550378964837,c1563,67.47924041748047,44.388396,7.676154,2019-03-11
,c1563,12.56840705871582,44.388396,7.676154,2019-03-12
-0.0502277816812401,c1563,48.45397186279297,44.388396,7.676154,2019-03-13
,c1563,43.594451904296875,44.388396,7.676154,2019-03-14
,c1563,39.07123565673828,44.388396,7.676154,2019-03-15
-0.0670834165803891,c1563,28.63509750366211,44.388396,7.676154,2019-03-16
,c1563,32.691856384277344,44.388396,7.676154,2019-03-17
-0.0862749402282918,c1563,37.20555877685547,44.388396,7.676154,2019-03-18
,c1563,54.490840911865234,44.388396,7.676154,2019-03-19
,c1563,53.68972396850586,44.388396,7.676154,2019-03-20
-0.0956522174441744,c1563,24.634897232055664,44.388396,7.676154,2019-03-21
,c1563,36.32048034667969,44.388396,7.676154,2019-03-22
-0.0986234764780172,c1563,11.514954566955566,44.388396,7.676154,2019-03-23
,c1563,0.4398157000541687,44.388396,7.676154,2019-03-24
,c1563,21.000049591064453,44.388396,7.676154,2019-03-25
-0.1260937015004347,c1563,38.912261962890625,44.388396,7.676154,2019-03-26
,c1563,71.37560272216797,44.388396,7.676154,2019-03-27
-0.1252492097728063,c1563,25.199308395385746,44.388396,7.676154,2019-03-28
,c1563,14.994918823242188,44.388396,7.676154,2019-03-29
,c1563,4.143003463745117,44.388396,7.676154,2019-03-30
-0.1533633621731811,c1563,4.921627998352051,44.388396,7.676154,2019-03-31
,c1563,47.06980514526367,44.388396,7.676154,2019-04-01
-0.2116945518339135,c1563,63.07236862182617,44.388396,7.676154,2019-04-02
,c1563,80.4278564453125,44.388396,7.676154,2019-04-03
,c1563,71.69856262207031,44.388396,7.676154,2019-04-04
-0.254899710329397,c1563,62.22605514526367,44.388396,7.676154,2019-04-05
,c1563,34.66018295288086,44.388396,7.676154,2019-04-06
-0.5409033099227636,c1563,65.63356018066406,44.388396,7.676154,2019-04-07
,c1563,66.18351745605469,44.388396,7.676154,2019-04-08
,c1563,46.362674713134766,44.388396,7.676154,2019-04-09
-0.2772508364531302,c1563,54.439697265625,44.388396,7.676154,2019-04-10
,c1563,61.31972885131836,44.388396,7.676154,2019-04-11
