cell_id,lat_center,lon_center,mean,date
c1787,45.514523,14.870351,81.01319491891472,2019-01-01
c1787,45.514523,14.870351,61.587122992772365,2019-01-02
c1787,45.514523,14.870351,48.291269493373726,2019-01-03
c1787,45.514523,14.870351,59.966091240022706,2019-01-04
c1787,45.514523,14.870351,70.67957256576393,2019-01-05
c1787,45.514523,14.870351,83.36451524716004,2019-01-06
c1787,45.514523,14.870351,79.24733456203177,2019-01-07
c1787,45.514523,14.870351,91.92451350729397,2019-01-08
c1787,45.514523,14.870351,86.47996354790573,2019-01-09
c1787,45.514523,14.870351,84.97563104003407,2019-01-10
c1787,45.514523,14.870351,64.7586269244518,2019-01-11
c1787,45.514523,14.870351,69.51830592739863,2019-01-12
c1787,45.514523,14.870351,81.17425129081478,2019-01-13
c1787,45.514523,14.870351,77.58208926762256,2019-01-14
c1787,45.514523,14.870351,65.3072546820576,2019-01-15
c1787,45.514523,14.870351,82.52055662585467,2019-01-16
c1787,45.514523,14.870351,94.70668227826673,2019-01-17
c1787,45.514523,14.870351,95.62111003910113,2019-01-18
c1787,45.514523,14.870351,88.55083299462588,2019-01-19
c1787,45.514523,14.870351,88.57415927392907,2019-01-20
c1787,45.514523,14.870351,89.47339013438659,2019-01-21
c1787,45.514523,14.870351,89.16601780550515,2019-01-22
c1787,45.514523,14.870351,89.7244497999439,2019-01-23
c1787,45.514523,14.870351,90.52827639701708,2019-01-24
c1787,45.514523,14.870351,83.46527444912141,2019-01-25
c1787,45.514523,14.870351,76.84297695993858,2019-01-26
c1787,45.514523,14.870351,81.9837009583035,2019-01-27
c1787,45.514523,14.870351,95.99041468253374,2019-01-28
c1787,45.514523,14.870351,89.83363157824668,2019-01-29
c1787,45.514523,14.870351,87.41169962211696,2019-01-30
c1787,45.514523,14.870351,90.34155574579135,2019-01-31
c1787,45.514523,14.870351,96.70437306326856,2019-02-01
c1787,45.514523,14.870351,97.8472150091312,2019-02-02
c1787,45.514523,14.870351,95.07022635830856,2019-02-03
c1787,45.514523,14.870351,79.99177812958352,2019-02-04
c1787,45.514523,14.870351,77.31215015605021,2019-02-05
c1787,45.514523,14.870351,76.81451757733585,2019-02-06
c1787,45.514523,14.870351,81.77872333977766,2019-02-07
c1787,45.514523,14.870351,81.87510524479546,2019-02-08
c1787,45.514523,14.870351,81.8396202698407,2019-02-09
c1787,45.514523,14.870351,96.31426840454486,2019-02-10
c1787,45.514523,14.870351,76.30287057075054,2019-02-11
c1787,45.514523,14.870351,55.25760155896369,2019-02-12
c1787,45.514523,14.870351,67.2893999589932,2019-02-13
c1787,45.514523,14.870351,68.55130976497347,2019-02-14
c1787,45.514523,14.870351,75.93370839452948,2019-02-15
c1787,45.514523,14.870351,68.9025105589265,2019-02-16
c1787,45.514523,14.870351,57.81994426781963,2019-02-17
c1787,45.514523,14.870351,63.74553514449708,2019-02-18
c1787,45.514523,14.870351,83.72973758132858,2019-02-19
c1787,45.514523,14.870351,72.8113835287537,2019-02-20
c1787,45.514523,14.870351,67.8694792652821,2019-02-21
c1787,45.514523,14.870351,69.26470947925823,2019-02-22
c1787,45.514523,14.870351,48.516516503491594,2019-02-23
c1787,45.514523,14.870351,49.51523021884297,2019-02-24
c1787,45.514523,14.870351,61.447933389339454,2019-02-25
c1787,45.514523,14.870351,56.6358664232374,2019-02-26
c1787,45.514523,14.870351,58.13366047212131,2019-02-27
c1787,45.514523,14.870351,62.10428973293074,2019-02-28
c1787,45.514523,14.870351,68.8424368805348,2019-03-01
c1787,45.514523,14.870351,66.99524560486584,2019-03-02
c1787,45.514523,14.870351,73.48814682461231,2019-03-03
c1787,45.514523,14.870351,79.61361774076819,2019-03-04
c1787,45.514523,14.870351,81.60083256080246,2019-03-05
c1787,45.514523,14.870351,78.80793356362176,2019-03-06
c1787,45.514523,14.870351,80.76272096944622,2019-03-07
c1787,45.514523,14.870351,87.91441440636395,2019-03-08
c1787,45.514523,14.870351,78.52071618564615,2019-03-09
c1787,45.514523,14.870351,83.89815340475003,2019-03-10
c1787,45.514523,14.870351,96.77073610895782,2019-03-11
c1787,45.514523,14.870351,61.36177670807176,2019-03-12
c1787,45.514523,14.870351,72.76325873837237,2019-03-13
c1787,45.514523,14.870351,73.86202043470135,2019-03-14
c1787,45.514523,14.870351,73.67279371626653,2019-03-15
c1787,45.514523,14.870351,80.34887045520472,2019-03-16
c1787,45.514523,14.870351,87.48575339432192,2019-03-17
c1787,45.514523,14.870351,96.32264399798188,2019-03-18
c1787,45.514523,14.870351,82.10782387674243,2019-03-19
c1787,45.514523,14.870351,60.99444530580614,2019-03-20
c1787,45.514523,14.870351,63.62170696780455,2019-03-21
c1787,45.514523,14.870351,57.68527704829031,2019-03-22
c1787,45.514523,14.870351,59.26486304004772,2019-03-23
c1787,45.514523,14.870351,62.55798922500499,2019-03-24
c1787,45.514523,14.870351,68.88545125112368,2019-03-25
c1787,45.514523,14.870351,63.5060411775409,2019-03-26
c1787,45.514523,14.870351,68.08973426109362,2019-03-27
c1787,45.514523,14.870351,63.86751448698532,2019-03-28
c1787,45.514523,14.870351,67.6600769774846,2019-03-29
c1787,45.514523,14.870351,59.93490315852597,2019-03-30
c1787,45.514523,14.870351,56.95033864942573,2019-03-31
c1787,45.514523,14.870351,65.53677213352297,2019-04-01
c1787,45.514523,14.870351,68.7208564901468,2019-04-02
c1787,45.514523,14.870351,71.12219816943133,2019-04-03
c1787,45.514523,14.870351,77.98560342319779,2019-04-04
c1787,45.514523,14.870351,93.87218869328284,2019-04-05
c1787,45.514523,14.870351,79.90246398463545,2019-04-06
c1787,45.514523,14.870351,84.22455370048425,2019-04-07
c1787,45.514523,14.870351,89.37738376818348,2019-04-08
c1787,45.514523,14.870351,89.64179102535878,2019-04-09
c1787,45.514523,14.870351,95.69000862686906,2019-04-10
c1787,45.514523,14.870351,96.6904080365828,2019-04-11
c1787,45.514523,14.870351,95.18854050821038,2019-04-12
c1787,45.514523,14.870351,80.617143941661,2019-04-13
c1787,45.514523,14.870351,90.34966111161988,2019-04-14
