cell_id,lat_center,lon_center,mean,date
c0875,40.334342,17.268417,6.973049645390071,2021-01-01
c0875,40.334342,17.268417,6.177304964539007,2021-01-09
c0875,40.334342,17.268417,6.7198581560283674,2021-01-17
c0875,40.334342,17.268417,7.268085106382979,2021-01-25
c0875,40.334342,17.268417,7.458156028368794,2021-02-02
c0875,40.334342,17.268417,7.724822695035461,2021-02-10
c0875,40.334342,17.268417,9.407801418439714,2021-02-18
c0875,40.334342,17.268417,8.919858156028367,2021-02-26
c0875,40.334342,17.268417,11.160992907801418,2021-03-06
c0875,40.334342,17.268417,8.40851063829787,2021-03-14
c0875,40.334342,17.268417,10.154609929078012,2021-03-22
c0875,40.334342,17.268417,12.174468085106383,2021-03-30
c0875,40.334342,17.268417,12.335460992907803,2021-04-01
c0875,40.334342,17.268417,11.429787234042552,2021-04-09
c0875,40.334342,17.268417,14.192907801418436,2021-04-17
c0875,40.334342,17.268417,13.132624113475178,2021-04-25
c0875,40.334342,17.268417,13.533333333333337,2021-05-03
c0875,40.334342,17.268417,11.634751773049643,2021-05-11
c0875,40.334342,17.268417,9.943971631205674,2021-05-19
c0875,40.334342,17.268417,10.33758865248227,2021-05-27
c0875,40.334342,17.268417,10.688652482269504,2021-06-04
c0875,40.334342,17.268417,6.912765957446808,2021-06-12
c0875,40.334342,17.268417,8.12836879432624,2021-06-20
c0875,40.334342,17.268417,7.419858156028368,2021-07-01
c0875,40.334342,17.268417,7.118439716312057,2021-07-09
c0875,40.334342,17.268417,8.629787234042553,2021-07-17
c0875,40.334342,17.268417,2.826241134751773,2021-07-25
c0875,40.334342,17.268417,5.395035460992908,2021-08-02
c0875,40.334342,17.268417,6.019148936170213,2021-08-10
c0875,40.334342,17.268417,7.755319148936171,2021-08-18
c0875,40.334342,17.268417,7.010638297872341,2021-08-26
c0875,40.334342,17.268417,7.383687943262411,2021-09-03
c0875,40.334342,17.268417,8.248936170212765,2021-09-11
c0875,40.334342,17.268417,7.924113475177305,2021-09-19
c0875,40.334342,17.268417,7.497163120567375,2021-09-27
c0875,40.334342,17.268417,8.448936170212766,2021-10-01
c0875,40.334342,17.268417,6.770921985815603,2021-10-09
c0875,40.334342,17.268417,7.295744680851064,2021-10-17
c0875,40.334342,17.268417,6.984397163120566,2021-10-25
c0875,40.334342,17.268417,7.307801418439716,2021-11-02
c0875,40.334342,17.268417,7.5475177304964545,2021-11-10
c0875,40.334342,17.268417,7.434042553191489,2021-11-18
c0875,40.334342,17.268417,7.114893617021276,2021-11-26
c0875,40.334342,17.268417,7.033333333333334,2021-12-04
c0875,40.334342,17.268417,6.7333333333333325,2021-12-12
c0875,40.334342,17.268417,4.605673758865247,2021-12-20
c0875,40.334342,17.268417,6.8482269503546105,2022-01-01
c0875,40.334342,17.268417,6.505673758865249,2022-01-09
c0875,40.334342,17.268417,6.190780141843972,2022-01-17
c0875,40.334342,17.268417,7.192198581560285,2022-01-25
c0875,40.334342,17.268417,7.11063829787234,2022-02-02
c0875,40.334342,17.268417,8.921276595744681,2022-02-10
c0875,40.334342,17.268417,7.649645390070923,2022-02-18
c0875,40.334342,17.268417,7.858156028368793,2022-02-26
c0875,40.334342,17.268417,8.015602836879433,2022-03-06
c0875,40.334342,17.268417,14.593617021276597,2022-03-14
c0875,40.334342,17.268417,9.38014184397163,2022-03-22
c0875,40.334342,17.268417,11.732624113475175,2022-03-30
c0875,40.334342,17.268417,12.645390070921986,2022-04-01
c0875,40.334342,17.268417,12.40709219858156,2022-04-09
c0875,40.334342,17.268417,12.465248226950354,2022-04-17
c0875,40.334342,17.268417,12.840425531914892,2022-04-25
c0875,40.334342,17.268417,10.636170212765956,2022-05-03
c0875,40.334342,17.268417,9.119148936170212,2022-05-11
c0875,40.334342,17.268417,8.670921985815603,2022-05-19
c0875,40.334342,17.268417,7.758156028368794,2022-05-27
c0875,40.334342,17.268417,10.063120567375886,2022-06-04
c0875,40.334342,17.268417,6.889361702127659,2022-06-12
c0875,40.334342,17.268417,6.0,2022-06-20
c0875,40.334342,17.268417,6.835460992907802,2022-07-01
c0875,40.334342,17.268417,6.590780141843972,2022-07-09
c0875,40.334342,17.268417,4.180851063829787,2022-07-17
c0875,40.334342,17.268417,6.258156028368793,2022-07-25
c0875,40.334342,17.268417,6.197872340425531,2022-08-02
c0875,40.334342,17.268417,7.724822695035461,2022-08-10
c0875,40.334342,17.268417,8.74964539007092,2022-08-18
c0875,40.334342,17.268417,9.359574468085103,2022-08-26
c0875,40.334342,17.268417,8.039007092198581,2022-09-03
c0875,40.334342,17.268417,6.152482269503547,2022-09-11
c0875,40.334342,17.268417,7.108510638297872,2022-09-19
c0875,40.334342,17.268417,7.261702127659574,2022-09-27
c0875,40.334342,17.268417,9.365248226950357,2022-10-01
c0875,40.334342,17.268417,6.087943262411347,2022-10-17
c0875,40.334342,17.268417,7.707801418439716,2022-10-25
c0875,40.334342,17.268417,8.139007092198582,2022-11-02
c0875,40.334342,17.268417,7.768085106382977,2022-11-10
c0875,40.334342,17.268417,7.575886524822693,2022-11-18
c0875,40.334342,17.268417,6.480141843971631,2022-11-26
c0875,40.334342,17.268417,6.839007092198581,2022-12-04
c0875,40.334342,17.268417,7.958865248226949,2022-12-12
c0875,40.334342,17.268417,4.429078014184397,2022-12-20
c0875,40.334342,17.268417,7.339007092198582,2023-01-01
c0875,40.334342,17.268417,7.791489361702128,2023-01-09
c0875,40.334342,17.268417,7.348936170212766,2023-01-17
c0875,40.334342,17.268417,6.930496453900709,2023-01-25
c0875,40.334342,17.268417,6.585815602836878,2023-02-02
c0875,40.334342,17.268417,7.430496453900709,2023-02-10
c0875,40.334342,17.268417,10.282978723404256,2023-02-18
c0875,40.334342,17.268417,9.575886524822696,2023-02-26
c0875,40.334342,17.268417,10.70354609929078,2023-03-06
c0875,40.334342,17.268417,10.383687943262412,2023-03-14
c0875,40.334342,17.268417,11.663120567375886,2023-03-22
c0875,40.334342,17.268417,11.179432624113474,2023-03-30
c0875,40.334342,17.268417,12.685106382978724,2023-04-01
c0875,40.334342,17.268417,14.180141843971631,2023-04-09
c0875,40.334342,17.268417,13.96028368794326,2023-04-17
c0875,40.334342,17.268417,16.31560283687943,2023-04-25
c0875,40.334342,17.268417,19.543262411347516,2023-05-03
c0875,40.334342,17.268417,15.154609929078015,2023-05-11
c0875,40.334342,17.268417,14.664539007092198,2023-05-19
c0875,40.334342,17.268417,14.664539007092198,2023-05-27
c0875,40.334342,17.268417,16.412765957446805,2023-06-04
c0875,40.334342,17.268417,13.81418439716312,2023-06-12
c0875,40.334342,17.268417,14.109219858156028,2023-06-20
c0875,40.334342,17.268417,11.642553191489364,2023-07-01
