NDBI,cell_id,cloud_pct,lat_center,lon_center,date
-0.4919913748331408,c0009,44.68705368041992,41.201023,14.627356,2019-01-03
-0.1355733887472855,c0009,86.70588684082031,41.201023,14.627356,2019-01-08
-0.282406556212629,c0009,97.64938354492188,41.201023,14.627356,2019-01-13
-0.2628723761430627,c0009,80.91097259521484,41.201023,14.627356,2019-01-18
-0.1261317660549485,c0009,76.15276336669922,41.201023,14.627356,2019-01-23
-0.08633553353999,c0009,60.205909729003906,41.201023,14.627356,2019-01-28
-0.3176446632305384,c0009,94.0199966430664,41.201023,14.627356,2019-02-02
-0.2046146862649279,c0009,0.0039980001747608,41.201023,14.627356,2019-02-07
-0.1599573506689129,c0009,37.17738723754883,41.201023,14.627356,2019-02-12
-0.1865491643830816,c0009,0.1636189967393875,41.201023,14.627356,2019-02-17
-0.0557326971346512,c0009,26.645837783813477,41.201023,14.627356,2019-02-22
-0.0351991658052581,c0009,12.36307144165039,41.201023,14.627356,2019-02-27
-0.1427357702227958,c0009,35.78618240356445,41.201023,14.627356,2019-03-04
-0.136691345682661,c0009,9.769418716430664,41.201023,14.627356,2019-03-09
-0.3156008894292412,c0009,59.21657180786133,41.201023,14.627356,2019-03-14
,c0009,33.449581146240234,41.201023,14.627356,2019-03-17
-0.1818459373517132,c0009,21.092111587524418,41.201023,14.627356,2019-03-19
-0.1396412700162277,c0009,0.0018710000440478,41.201023,14.627356,2019-03-24
-0.1464662806527189,c0009,6.0144548416137695,41.201023,14.627356,2019-03-29
-0.2742188356019658,c0009,79.7729721069336,41.201023,14.627356,2019-04-03
-0.3706758327568366,c0009,68.76549530029297,41.201023,14.627356,2019-04-08
-0.2543993428085954,c0009,72.80828857421875,41.201023,14.627356,2019-04-13
-0.2465073455565592,c0009,0.9326980113983154,41.201023,14.627356,2019-04-18
-0.151234884414433,c0009,78.7128677368164,41.201023,14.627356,2019-04-23
-0.3272574831228739,c0009,78.2280502319336,41.201023,14.627356,2019-04-28
-0.3468481003898141,c0009,67.92204284667969,41.201023,14.627356,2019-05-03
-0.3212369313274054,c0009,33.73811721801758,41.201023,14.627356,2019-05-08
-0.4555889512274636,c0009,51.5142936706543,41.201023,14.627356,2019-05-13
-0.1667652947156352,c0009,91.22108459472656,41.201023,14.627356,2019-05-18
-0.3412902388547862,c0009,35.1319465637207,41.201023,14.627356,2019-05-23
