cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c1951,24.395702362060547,46.415423,16.069384,2019-01-01,-0.4370919964769308
c1951,33.35078811645508,46.415423,16.069384,2019-01-02,
c1951,38.22071838378906,46.415423,16.069384,2019-01-03,-0.5410161092000849
c1951,44.00314712524414,46.415423,16.069384,2019-01-04,
c1951,53.15957260131836,46.415423,16.069384,2019-01-05,
c1951,38.429840087890625,46.415423,16.069384,2019-01-06,-0.0172440490767578
c1951,37.30973052978515,46.415423,16.069384,2019-01-07,
c1951,68.29550170898438,46.415423,16.069384,2019-01-08,0.0051739455737868
c1951,55.28771209716797,46.415423,16.069384,2019-01-09,
c1951,65.02172088623047,46.415423,16.069384,2019-01-10,
c1951,41.504024505615234,46.415423,16.069384,2019-01-11,-0.624928750536021
c1951,50.72929382324219,46.415423,16.069384,2019-01-12,
c1951,70.51091003417969,46.415423,16.069384,2019-01-13,-0.6343530546216404
c1951,26.197986602783203,46.415423,16.069384,2019-01-14,
c1951,18.750110626220703,46.415423,16.069384,2019-01-15,
c1951,23.49140167236328,46.415423,16.069384,2019-01-16,-0.1062505893628387
c1951,45.89277267456055,46.415423,16.069384,2019-01-17,
c1951,67.38711547851562,46.415423,16.069384,2019-01-18,0.0014875815428026
c1951,73.442138671875,46.415423,16.069384,2019-01-19,
c1951,63.55883026123047,46.415423,16.069384,2019-01-20,
c1951,78.51981353759766,46.415423,16.069384,2019-01-21,-0.1855319165131625
c1951,40.35562515258789,46.415423,16.069384,2019-01-22,
c1951,72.50553894042969,46.415423,16.069384,2019-01-23,-2.1881723488845425e-05
c1951,69.14608764648438,46.415423,16.069384,2019-01-24,
c1951,57.47917938232422,46.415423,16.069384,2019-01-25,
c1951,57.87823867797851,46.415423,16.069384,2019-01-26,-0.0138593704241108
c1951,62.72929763793945,46.415423,16.069384,2019-01-27,
c1951,65.9164047241211,46.415423,16.069384,2019-01-28,0.0114652794367216
c1951,36.75213623046875,46.415423,16.069384,2019-01-29,
c1951,64.07217407226562,46.415423,16.069384,2019-01-30,
c1951,62.53510665893555,46.415423,16.069384,2019-01-31,-0.124985606836922
c1951,84.40363311767578,46.415423,16.069384,2019-02-01,
c1951,84.22444915771484,46.415423,16.069384,2019-02-02,-0.2018344468491919
c1951,69.65267181396484,46.415423,16.069384,2019-02-03,
c1951,69.71729278564453,46.415423,16.069384,2019-02-04,
c1951,59.715110778808594,46.415423,16.069384,2019-02-05,0.0187909162110265
c1951,32.260826110839844,46.415423,16.069384,2019-02-06,
c1951,13.251158714294434,46.415423,16.069384,2019-02-07,-0.4594895466942997
c1951,33.32533645629883,46.415423,16.069384,2019-02-08,
c1951,46.10972595214844,46.415423,16.069384,2019-02-09,
c1951,50.686492919921875,46.415423,16.069384,2019-02-10,-0.0365723627345526
c1951,51.37491226196289,46.415423,16.069384,2019-02-11,
c1951,38.73112869262695,46.415423,16.069384,2019-02-12,-0.5560681441250971
c1951,9.661152839660645,46.415423,16.069384,2019-02-13,
c1951,28.553651809692383,46.415423,16.069384,2019-02-14,
c1951,17.284276962280273,46.415423,16.069384,2019-02-15,-0.4592242815038737
c1951,6.6741461753845215,46.415423,16.069384,2019-02-16,
c1951,3.5825202465057373,46.415423,16.069384,2019-02-17,-0.5438222204937654
c1951,27.792537689208984,46.415423,16.069384,2019-02-18,
c1951,14.171810150146484,46.415423,16.069384,2019-02-19,
c1951,42.68000793457031,46.415423,16.069384,2019-02-20,-0.2224395317628103
c1951,21.07296371459961,46.415423,16.069384,2019-02-21,
c1951,59.19511413574219,46.415423,16.069384,2019-02-22,-0.0849361015155034
c1951,15.82583713531494,46.415423,16.069384,2019-02-23,
c1951,42.178462982177734,46.415423,16.069384,2019-02-24,
c1951,39.56498336791992,46.415423,16.069384,2019-02-25,-0.0617212601006031
c1951,48.20328140258789,46.415423,16.069384,2019-02-26,
c1951,25.652320861816406,46.415423,16.069384,2019-02-27,-0.5108189276036095
c1951,9.55257511138916,46.415423,16.069384,2019-02-28,
c1951,23.51556396484375,46.415423,16.069384,2019-03-01,
c1951,19.432601928710938,46.415423,16.069384,2019-03-02,0.0250537772882072
c1951,12.930892944335938,46.415423,16.069384,2019-03-03,
c1951,30.113365173339844,46.415423,16.069384,2019-03-04,-0.4272978222545456
c1951,58.968265533447266,46.415423,16.069384,2019-03-05,
c1951,45.97542572021485,46.415423,16.069384,2019-03-06,
c1951,83.3844223022461,46.415423,16.069384,2019-03-07,-0.0831150595756138
c1951,46.622554779052734,46.415423,16.069384,2019-03-08,
c1951,37.73373794555664,46.415423,16.069384,2019-03-09,-0.2547356664696161
c1951,47.64059066772461,46.415423,16.069384,2019-03-10,
c1951,67.47924041748047,46.415423,16.069384,2019-03-11,
c1951,12.56840705871582,46.415423,16.069384,2019-03-12,-0.1298135985784671
c1951,48.45397186279297,46.415423,16.069384,2019-03-13,
c1951,43.594451904296875,46.415423,16.069384,2019-03-14,-0.5832504982457442
c1951,39.07123565673828,46.415423,16.069384,2019-03-15,
c1951,28.63509750366211,46.415423,16.069384,2019-03-16,
c1951,32.691856384277344,46.415423,16.069384,2019-03-17,-0.571504137971822
c1951,37.20555877685547,46.415423,16.069384,2019-03-18,
c1951,54.490840911865234,46.415423,16.069384,2019-03-19,-0.0439103146686273
c1951,53.68972396850586,46.415423,16.069384,2019-03-20,
c1951,24.634897232055664,46.415423,16.069384,2019-03-21,
c1951,36.32048034667969,46.415423,16.069384,2019-03-22,-0.5613699651816313
c1951,11.514954566955566,46.415423,16.069384,2019-03-23,
c1951,0.4398157000541687,46.415423,16.069384,2019-03-24,-0.5284997219548507
c1951,21.000049591064453,46.415423,16.069384,2019-03-25,
c1951,38.912261962890625,46.415423,16.069384,2019-03-26,
c1951,71.37560272216797,46.415423,16.069384,2019-03-27,-0.0085249383319237
c1951,25.199308395385746,46.415423,16.069384,2019-03-28,
c1951,14.994918823242188,46.415423,16.069384,2019-03-29,-0.4506512321970042
c1951,4.143003463745117,46.415423,16.069384,2019-03-30,
c1951,4.921627998352051,46.415423,16.069384,2019-03-31,
c1951,47.06980514526367,46.415423,16.069384,2019-04-01,-0.5700922531240128
c1951,63.07236862182617,46.415423,16.069384,2019-04-02,
c1951,80.4278564453125,46.415423,16.069384,2019-04-03,-0.4081394362975569
c1951,71.69856262207031,46.415423,16.069384,2019-04-04,
c1951,62.22605514526367,46.415423,16.069384,2019-04-05,
c1951,34.66018295288086,46.415423,16.069384,2019-04-06,-0.4135537282070693
c1951,65.63356018066406,46.415423,16.069384,2019-04-07,
c1951,66.18351745605469,46.415423,16.069384,2019-04-08,-0.0442153515951598
c1951,46.362674713134766,46.415423,16.069384,2019-04-09,
c1951,54.439697265625,46.415423,16.069384,2019-04-10,
c1951,61.31972885131836,46.415423,16.069384,2019-04-11,-0.0204072767101666
c1951,65.55513763427734,46.415423,16.069384,2019-04-12,
c1951,72.29029083251953,46.415423,16.069384,2019-04-13,-0.0822577509371673
c1951,50.84527969360352,46.415423,16.069384,2019-04-14,
c1951,43.53535079956055,46.415423,16.069384,2019-04-15,
c1951,36.57878494262695,46.415423,16.069384,2019-04-16,-0.630705126243479
c1951,20.776573181152344,46.415423,16.069384,2019-04-17,
c1951,14.80529499053955,46.415423,16.069384,2019-04-18,-0.1756139335277326
c1951,40.9810676574707,46.415423,16.069384,2019-04-19,
