cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c1716,24.395702362060547,45.064072,17.568175,2019-01-01,
c1716,33.35078811645508,45.064072,17.568175,2019-01-02,
c1716,38.22071838378906,45.064072,17.568175,2019-01-03,-0.1479253605925792
c1716,44.00314712524414,45.064072,17.568175,2019-01-04,
c1716,53.15957260131836,45.064072,17.568175,2019-01-05,-0.0392785871406891
c1716,38.429840087890625,45.064072,17.568175,2019-01-06,
c1716,37.30973052978515,45.064072,17.568175,2019-01-07,
c1716,68.29550170898438,45.064072,17.568175,2019-01-08,-0.0472297120697337
c1716,55.28771209716797,45.064072,17.568175,2019-01-09,
c1716,65.02172088623047,45.064072,17.568175,2019-01-10,-0.0325739356058259
c1716,41.504024505615234,45.064072,17.568175,2019-01-11,
c1716,50.72929382324219,45.064072,17.568175,2019-01-12,
c1716,70.51091003417969,45.064072,17.568175,2019-01-13,-0.1168620940133972
c1716,26.197986602783203,45.064072,17.568175,2019-01-14,
c1716,18.750110626220703,45.064072,17.568175,2019-01-15,-0.2117971517473372
c1716,23.49140167236328,45.064072,17.568175,2019-01-16,
c1716,45.89277267456055,45.064072,17.568175,2019-01-17,
c1716,67.38711547851562,45.064072,17.568175,2019-01-18,-0.0047140226609283
c1716,73.442138671875,45.064072,17.568175,2019-01-19,
c1716,63.55883026123047,45.064072,17.568175,2019-01-20,-0.0097357034246243
c1716,78.51981353759766,45.064072,17.568175,2019-01-21,
c1716,40.35562515258789,45.064072,17.568175,2019-01-22,
c1716,72.50553894042969,45.064072,17.568175,2019-01-23,0.005838818616668
c1716,69.14608764648438,45.064072,17.568175,2019-01-24,
c1716,57.47917938232422,45.064072,17.568175,2019-01-25,-0.0467073359196224
c1716,57.87823867797851,45.064072,17.568175,2019-01-26,
c1716,62.72929763793945,45.064072,17.568175,2019-01-27,
c1716,65.9164047241211,45.064072,17.568175,2019-01-28,-0.0042342272333806
c1716,36.75213623046875,45.064072,17.568175,2019-01-29,
c1716,64.07217407226562,45.064072,17.568175,2019-01-30,0.0035736832943201
c1716,62.53510665893555,45.064072,17.568175,2019-01-31,
c1716,84.40363311767578,45.064072,17.568175,2019-02-01,
c1716,84.22444915771484,45.064072,17.568175,2019-02-02,-0.0580782683353182
c1716,69.65267181396484,45.064072,17.568175,2019-02-03,
c1716,69.71729278564453,45.064072,17.568175,2019-02-04,-0.028457658911599
c1716,59.715110778808594,45.064072,17.568175,2019-02-05,
c1716,32.260826110839844,45.064072,17.568175,2019-02-06,
c1716,13.251158714294434,45.064072,17.568175,2019-02-07,-0.3938638879931218
c1716,33.32533645629883,45.064072,17.568175,2019-02-08,
c1716,46.10972595214844,45.064072,17.568175,2019-02-09,-0.0312329035571877
c1716,50.686492919921875,45.064072,17.568175,2019-02-10,
c1716,51.37491226196289,45.064072,17.568175,2019-02-11,
c1716,38.73112869262695,45.064072,17.568175,2019-02-12,-0.3999274869031571
c1716,9.661152839660645,45.064072,17.568175,2019-02-13,
c1716,28.553651809692383,45.064072,17.568175,2019-02-14,-0.0256289162282501
c1716,17.284276962280273,45.064072,17.568175,2019-02-15,
c1716,6.6741461753845215,45.064072,17.568175,2019-02-16,
c1716,3.5825202465057373,45.064072,17.568175,2019-02-17,-0.5169600066551365
c1716,27.792537689208984,45.064072,17.568175,2019-02-18,
c1716,14.171810150146484,45.064072,17.568175,2019-02-19,-0.4539946745043277
c1716,42.68000793457031,45.064072,17.568175,2019-02-20,
c1716,21.07296371459961,45.064072,17.568175,2019-02-21,
c1716,59.19511413574219,45.064072,17.568175,2019-02-22,-0.0364305822040798
c1716,15.82583713531494,45.064072,17.568175,2019-02-23,
c1716,42.178462982177734,45.064072,17.568175,2019-02-24,-0.4913201164290353
c1716,39.56498336791992,45.064072,17.568175,2019-02-25,
c1716,48.20328140258789,45.064072,17.568175,2019-02-26,
c1716,25.652320861816406,45.064072,17.568175,2019-02-27,-0.0944992191980311
c1716,9.55257511138916,45.064072,17.568175,2019-02-28,
c1716,23.51556396484375,45.064072,17.568175,2019-03-01,-0.1760832782113744
c1716,19.432601928710938,45.064072,17.568175,2019-03-02,
c1716,12.930892944335938,45.064072,17.568175,2019-03-03,
c1716,30.113365173339844,45.064072,17.568175,2019-03-04,-0.1663215893629359
c1716,58.968265533447266,45.064072,17.568175,2019-03-05,
c1716,45.97542572021485,45.064072,17.568175,2019-03-06,-0.4695199878334649
c1716,83.3844223022461,45.064072,17.568175,2019-03-07,
c1716,46.622554779052734,45.064072,17.568175,2019-03-08,
c1716,37.73373794555664,45.064072,17.568175,2019-03-09,-0.4284043288475607
c1716,47.64059066772461,45.064072,17.568175,2019-03-10,
c1716,67.47924041748047,45.064072,17.568175,2019-03-11,-0.0522621176983953
c1716,12.56840705871582,45.064072,17.568175,2019-03-12,
c1716,48.45397186279297,45.064072,17.568175,2019-03-13,
c1716,43.594451904296875,45.064072,17.568175,2019-03-14,-0.5128595180525459
c1716,39.07123565673828,45.064072,17.568175,2019-03-15,
c1716,28.63509750366211,45.064072,17.568175,2019-03-16,-0.0305124251854734
c1716,32.691856384277344,45.064072,17.568175,2019-03-17,
c1716,37.20555877685547,45.064072,17.568175,2019-03-18,
c1716,54.490840911865234,45.064072,17.568175,2019-03-19,-0.160481011456758
c1716,53.68972396850586,45.064072,17.568175,2019-03-20,
c1716,24.634897232055664,45.064072,17.568175,2019-03-21,-0.4789776658732171
c1716,36.32048034667969,45.064072,17.568175,2019-03-22,
c1716,11.514954566955566,45.064072,17.568175,2019-03-23,
c1716,0.4398157000541687,45.064072,17.568175,2019-03-24,-0.4952111550964568
c1716,21.000049591064453,45.064072,17.568175,2019-03-25,
c1716,38.912261962890625,45.064072,17.568175,2019-03-26,-0.0505014321714901
c1716,71.37560272216797,45.064072,17.568175,2019-03-27,
c1716,25.199308395385746,45.064072,17.568175,2019-03-28,
c1716,14.994918823242188,45.064072,17.568175,2019-03-29,-0.5160473964431069
c1716,4.143003463745117,45.064072,17.568175,2019-03-30,
c1716,4.921627998352051,45.064072,17.568175,2019-03-31,-0.5097930284539277
c1716,47.06980514526367,45.064072,17.568175,2019-04-01,
c1716,63.07236862182617,45.064072,17.568175,2019-04-02,
c1716,80.4278564453125,45.064072,17.568175,2019-04-03,-0.0138396979903643
c1716,71.69856262207031,45.064072,17.568175,2019-04-04,
c1716,62.22605514526367,45.064072,17.568175,2019-04-05,-0.0081713978457879
c1716,34.66018295288086,45.064072,17.568175,2019-04-06,
c1716,65.63356018066406,45.064072,17.568175,2019-04-07,
c1716,66.18351745605469,45.064072,17.568175,2019-04-08,-0.0733864119937343
c1716,46.362674713134766,45.064072,17.568175,2019-04-09,
c1716,54.439697265625,45.064072,17.568175,2019-04-10,-0.2281516305337553
c1716,61.31972885131836,45.064072,17.568175,2019-04-11,
c1716,65.55513763427734,45.064072,17.568175,2019-04-12,
c1716,72.29029083251953,45.064072,17.568175,2019-04-13,0.0121482282199642
c1716,50.84527969360352,45.064072,17.568175,2019-04-14,
c1716,43.53535079956055,45.064072,17.568175,2019-04-15,-0.1313955183864688
c1716,36.57878494262695,45.064072,17.568175,2019-04-16,
c1716,20.776573181152344,45.064072,17.568175,2019-04-17,
c1716,14.80529499053955,45.064072,17.568175,2019-04-18,-0.2202852223658404
c1716,40.9810676574707,45.064072,17.568175,2019-04-19,
c1716,20.083955764770508,45.064072,17.568175,2019-04-20,-0.6018886962943762
c1716,80.04498291015625,45.064072,17.568175,2019-04-21,
c1716,76.81498718261719,45.064072,17.568175,2019-04-22,
c1716,59.19289016723633,45.064072,17.568175,2019-04-23,-0.4622336831872415
c1716,62.375370025634766,45.064072,17.568175,2019-04-24,
c1716,58.98017883300781,45.064072,17.568175,2019-04-25,-0.6020198544798708
c1716,65.6768569946289,45.064072,17.568175,2019-04-26,
c1716,24.084741592407227,45.064072,17.568175,2019-04-27,
c1716,47.90008544921875,45.064072,17.568175,2019-04-28,-0.186525060153427
c1716,45.24673843383789,45.064072,17.568175,2019-04-29,
c1716,33.0560417175293,45.064072,17.568175,2019-04-30,-0.03552971521387
c1716,21.26559829711914,45.064072,17.568175,2019-05-01,
c1716,30.309720993041992,45.064072,17.568175,2019-05-02,
c1716,75.67570495605469,45.064072,17.568175,2019-05-03,-0.1272848655751024
c1716,77.07733154296875,45.064072,17.568175,2019-05-04,
c1716,46.673828125,45.064072,17.568175,2019-05-05,-0.0420747966754121
c1716,45.63727188110352,45.064072,17.568175,2019-05-06,
c1716,33.01644515991211,45.064072,17.568175,2019-05-07,
c1716,30.38773727416992,45.064072,17.568175,2019-05-08,-0.6209759911484034
