cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c1972,24.395702362060547,46.640649,10.373978,2019-01-01,
c1972,33.35078811645508,46.640649,10.373978,2019-01-02,-0.0190191791171639
c1972,38.22071838378906,46.640649,10.373978,2019-01-03,
c1972,44.00314712524414,46.640649,10.373978,2019-01-04,-0.055272406253228
c1972,53.15957260131836,46.640649,10.373978,2019-01-05,
c1972,38.429840087890625,46.640649,10.373978,2019-01-06,
c1972,37.30973052978515,46.640649,10.373978,2019-01-07,-0.0745801677124416
c1972,68.29550170898438,46.640649,10.373978,2019-01-08,
c1972,55.28771209716797,46.640649,10.373978,2019-01-09,0.0146651034795191
c1972,65.02172088623047,46.640649,10.373978,2019-01-10,
c1972,41.504024505615234,46.640649,10.373978,2019-01-11,
c1972,50.72929382324219,46.640649,10.373978,2019-01-12,-0.0900381386848139
c1972,70.51091003417969,46.640649,10.373978,2019-01-13,
c1972,26.197986602783203,46.640649,10.373978,2019-01-14,0.0293962092468731
c1972,18.750110626220703,46.640649,10.373978,2019-01-15,
c1972,23.49140167236328,46.640649,10.373978,2019-01-16,
c1972,45.89277267456055,46.640649,10.373978,2019-01-17,-0.0428536911344816
c1972,67.38711547851562,46.640649,10.373978,2019-01-18,
c1972,73.442138671875,46.640649,10.373978,2019-01-19,0.0091158877722451
c1972,63.55883026123047,46.640649,10.373978,2019-01-20,
c1972,78.51981353759766,46.640649,10.373978,2019-01-21,
c1972,40.35562515258789,46.640649,10.373978,2019-01-22,0.1163490589631617
c1972,72.50553894042969,46.640649,10.373978,2019-01-23,
c1972,69.14608764648438,46.640649,10.373978,2019-01-24,0.096324764034451
c1972,57.47917938232422,46.640649,10.373978,2019-01-25,
c1972,57.87823867797851,46.640649,10.373978,2019-01-26,
c1972,62.72929763793945,46.640649,10.373978,2019-01-27,-0.0714003813679704
c1972,65.9164047241211,46.640649,10.373978,2019-01-28,
c1972,36.75213623046875,46.640649,10.373978,2019-01-29,-0.0316906982221199
c1972,64.07217407226562,46.640649,10.373978,2019-01-30,
c1972,62.53510665893555,46.640649,10.373978,2019-01-31,
c1972,84.40363311767578,46.640649,10.373978,2019-02-01,0.0059623335190445
c1972,84.22444915771484,46.640649,10.373978,2019-02-02,
c1972,69.65267181396484,46.640649,10.373978,2019-02-03,-0.0035074246072189
c1972,69.71729278564453,46.640649,10.373978,2019-02-04,
c1972,59.715110778808594,46.640649,10.373978,2019-02-05,
c1972,32.260826110839844,46.640649,10.373978,2019-02-06,-0.0185820781557528
c1972,13.251158714294434,46.640649,10.373978,2019-02-07,
c1972,33.32533645629883,46.640649,10.373978,2019-02-08,-0.0573736296756467
