cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c1656,24.395702362060547,44.838847,11.573011,2019-01-01,
c1656,33.35078811645508,44.838847,11.573011,2019-01-02,
c1656,38.22071838378906,44.838847,11.573011,2019-01-03,
c1656,44.00314712524414,44.838847,11.573011,2019-01-04,-0.307331816017453
c1656,53.15957260131836,44.838847,11.573011,2019-01-05,
c1656,38.429840087890625,44.838847,11.573011,2019-01-06,
c1656,37.30973052978515,44.838847,11.573011,2019-01-07,
c1656,68.29550170898438,44.838847,11.573011,2019-01-08,
c1656,55.28771209716797,44.838847,11.573011,2019-01-09,0.0001665177328998
c1656,65.02172088623047,44.838847,11.573011,2019-01-10,
c1656,41.504024505615234,44.838847,11.573011,2019-01-11,
c1656,50.72929382324219,44.838847,11.573011,2019-01-12,
c1656,70.51091003417969,44.838847,11.573011,2019-01-13,
c1656,26.197986602783203,44.838847,11.573011,2019-01-14,-0.4781075466937684
c1656,18.750110626220703,44.838847,11.573011,2019-01-15,
c1656,23.49140167236328,44.838847,11.573011,2019-01-16,
c1656,45.89277267456055,44.838847,11.573011,2019-01-17,
c1656,67.38711547851562,44.838847,11.573011,2019-01-18,
c1656,73.442138671875,44.838847,11.573011,2019-01-19,-0.0364211270328928
c1656,63.55883026123047,44.838847,11.573011,2019-01-20,
c1656,78.51981353759766,44.838847,11.573011,2019-01-21,
c1656,40.35562515258789,44.838847,11.573011,2019-01-22,
c1656,72.50553894042969,44.838847,11.573011,2019-01-23,
c1656,69.14608764648438,44.838847,11.573011,2019-01-24,-0.5040424002274391
c1656,57.47917938232422,44.838847,11.573011,2019-01-25,
c1656,57.87823867797851,44.838847,11.573011,2019-01-26,
c1656,62.72929763793945,44.838847,11.573011,2019-01-27,
c1656,65.9164047241211,44.838847,11.573011,2019-01-28,
c1656,36.75213623046875,44.838847,11.573011,2019-01-29,-0.5740351969720332
c1656,64.07217407226562,44.838847,11.573011,2019-01-30,
c1656,62.53510665893555,44.838847,11.573011,2019-01-31,
c1656,84.40363311767578,44.838847,11.573011,2019-02-01,
c1656,84.22444915771484,44.838847,11.573011,2019-02-02,
c1656,69.65267181396484,44.838847,11.573011,2019-02-03,-0.0187568165405579
c1656,69.71729278564453,44.838847,11.573011,2019-02-04,
c1656,59.715110778808594,44.838847,11.573011,2019-02-05,
c1656,32.260826110839844,44.838847,11.573011,2019-02-06,
c1656,13.251158714294434,44.838847,11.573011,2019-02-07,
c1656,33.32533645629883,44.838847,11.573011,2019-02-08,-0.4233035436473635
c1656,46.10972595214844,44.838847,11.573011,2019-02-09,
c1656,50.686492919921875,44.838847,11.573011,2019-02-10,
c1656,51.37491226196289,44.838847,11.573011,2019-02-11,
c1656,38.73112869262695,44.838847,11.573011,2019-02-12,
c1656,9.661152839660645,44.838847,11.573011,2019-02-13,-0.4523908531735721
