cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c1965,24.395702362060547,46.640649,8.27567,2019-01-01,
c1965,33.35078811645508,46.640649,8.27567,2019-01-02,0.0011011617971021
c1965,38.22071838378906,46.640649,8.27567,2019-01-03,
c1965,44.00314712524414,46.640649,8.27567,2019-01-04,
c1965,53.15957260131836,46.640649,8.27567,2019-01-05,0.0368557225290107
c1965,38.429840087890625,46.640649,8.27567,2019-01-06,
c1965,37.30973052978515,46.640649,8.27567,2019-01-07,0.1265334998123632
c1965,68.29550170898438,46.640649,8.27567,2019-01-08,
c1965,55.28771209716797,46.640649,8.27567,2019-01-09,
c1965,65.02172088623047,46.640649,8.27567,2019-01-10,0.0039748462119147
c1965,41.504024505615234,46.640649,8.27567,2019-01-11,
c1965,50.72929382324219,46.640649,8.27567,2019-01-12,0.0278708234298264
c1965,70.51091003417969,46.640649,8.27567,2019-01-13,
c1965,26.197986602783203,46.640649,8.27567,2019-01-14,
c1965,18.750110626220703,46.640649,8.27567,2019-01-15,0.1127673138173357
c1965,23.49140167236328,46.640649,8.27567,2019-01-16,
c1965,45.89277267456055,46.640649,8.27567,2019-01-17,0.0491298959905259
c1965,67.38711547851562,46.640649,8.27567,2019-01-18,
c1965,73.442138671875,46.640649,8.27567,2019-01-19,
c1965,63.55883026123047,46.640649,8.27567,2019-01-20,0.044190053421119
c1965,78.51981353759766,46.640649,8.27567,2019-01-21,
c1965,40.35562515258789,46.640649,8.27567,2019-01-22,0.1294481887883586
c1965,72.50553894042969,46.640649,8.27567,2019-01-23,
c1965,69.14608764648438,46.640649,8.27567,2019-01-24,
c1965,57.47917938232422,46.640649,8.27567,2019-01-25,0.1094239824765588
c1965,57.87823867797851,46.640649,8.27567,2019-01-26,
c1965,62.72929763793945,46.640649,8.27567,2019-01-27,0.0240629892359293
c1965,65.9164047241211,46.640649,8.27567,2019-01-28,
c1965,36.75213623046875,46.640649,8.27567,2019-01-29,
c1965,64.07217407226562,46.640649,8.27567,2019-01-30,0.0037860677979034
c1965,62.53510665893555,46.640649,8.27567,2019-01-31,
c1965,84.40363311767578,46.640649,8.27567,2019-02-01,0.0189468899572437
c1965,84.22444915771484,46.640649,8.27567,2019-02-02,
c1965,69.65267181396484,46.640649,8.27567,2019-02-03,
c1965,69.71729278564453,46.640649,8.27567,2019-02-04,0.0738895599705732
c1965,59.715110778808594,46.640649,8.27567,2019-02-05,
c1965,32.260826110839844,46.640649,8.27567,2019-02-06,0.078430707962457
c1965,13.251158714294434,46.640649,8.27567,2019-02-07,
c1965,33.32533645629883,46.640649,8.27567,2019-02-08,
c1965,46.10972595214844,46.640649,8.27567,2019-02-09,0.0007341588025262
c1965,50.686492919921875,46.640649,8.27567,2019-02-10,
c1965,51.37491226196289,46.640649,8.27567,2019-02-11,-0.0099873385840038
c1965,38.73112869262695,46.640649,8.27567,2019-02-12,
c1965,9.661152839660645,46.640649,8.27567,2019-02-13,
c1965,28.553651809692383,46.640649,8.27567,2019-02-14,0.0735199268459399
c1965,17.284276962280273,46.640649,8.27567,2019-02-15,
c1965,6.6741461753845215,46.640649,8.27567,2019-02-16,0.0557230952198554
c1965,3.5825202465057373,46.640649,8.27567,2019-02-17,
