cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c0278,24.395702362060547,36.955964,18.167692,2019-01-01,
c0278,33.35078811645508,36.955964,18.167692,2019-01-02,0.0367856002426392
c0278,38.22071838378906,36.955964,18.167692,2019-01-03,
c0278,44.00314712524414,36.955964,18.167692,2019-01-04,
c0278,53.15957260131836,36.955964,18.167692,2019-01-05,0.0370546699061914
c0278,38.429840087890625,36.955964,18.167692,2019-01-06,
c0278,37.30973052978515,36.955964,18.167692,2019-01-07,0.0418976092290493
c0278,68.29550170898438,36.955964,18.167692,2019-01-08,
c0278,55.28771209716797,36.955964,18.167692,2019-01-09,
c0278,65.02172088623047,36.955964,18.167692,2019-01-10,0.0371835758427375
c0278,41.504024505615234,36.955964,18.167692,2019-01-11,
c0278,50.72929382324219,36.955964,18.167692,2019-01-12,0.0103567130590551
c0278,70.51091003417969,36.955964,18.167692,2019-01-13,
c0278,26.197986602783203,36.955964,18.167692,2019-01-14,
c0278,18.750110626220703,36.955964,18.167692,2019-01-15,0.0154775903078013
c0278,23.49140167236328,36.955964,18.167692,2019-01-16,
c0278,45.89277267456055,36.955964,18.167692,2019-01-17,0.1800590746126566
c0278,67.38711547851562,36.955964,18.167692,2019-01-18,
c0278,73.442138671875,36.955964,18.167692,2019-01-19,
c0278,63.55883026123047,36.955964,18.167692,2019-01-20,0.7524119138263808
c0278,78.51981353759766,36.955964,18.167692,2019-01-21,
c0278,40.35562515258789,36.955964,18.167692,2019-01-22,0.2552430461054323
c0278,72.50553894042969,36.955964,18.167692,2019-01-23,
c0278,69.14608764648438,36.955964,18.167692,2019-01-24,
c0278,57.47917938232422,36.955964,18.167692,2019-01-25,0.0321328023845698
c0278,57.87823867797851,36.955964,18.167692,2019-01-26,
c0278,62.72929763793945,36.955964,18.167692,2019-01-27,0.0786901294223723
c0278,65.9164047241211,36.955964,18.167692,2019-01-28,
c0278,36.75213623046875,36.955964,18.167692,2019-01-29,
c0278,64.07217407226562,36.955964,18.167692,2019-01-30,0.0416843936906248
c0278,62.53510665893555,36.955964,18.167692,2019-01-31,
c0278,84.40363311767578,36.955964,18.167692,2019-02-01,0.2673860900541029
c0278,84.22444915771484,36.955964,18.167692,2019-02-02,
c0278,69.65267181396484,36.955964,18.167692,2019-02-03,
c0278,69.71729278564453,36.955964,18.167692,2019-02-04,0.0371060531662049
c0278,59.715110778808594,36.955964,18.167692,2019-02-05,
c0278,32.260826110839844,36.955964,18.167692,2019-02-06,-0.0006889717481331
c0278,13.251158714294434,36.955964,18.167692,2019-02-07,
c0278,33.32533645629883,36.955964,18.167692,2019-02-08,
c0278,46.10972595214844,36.955964,18.167692,2019-02-09,0.455509430865951
c0278,50.686492919921875,36.955964,18.167692,2019-02-10,
c0278,51.37491226196289,36.955964,18.167692,2019-02-11,0.3968709796404908
c0278,38.73112869262695,36.955964,18.167692,2019-02-12,
c0278,9.661152839660645,36.955964,18.167692,2019-02-13,
c0278,28.553651809692383,36.955964,18.167692,2019-02-14,0.0300708068014704
c0278,17.284276962280273,36.955964,18.167692,2019-02-15,
c0278,6.6741461753845215,36.955964,18.167692,2019-02-16,0.0436020427072131
c0278,3.5825202465057373,36.955964,18.167692,2019-02-17,
c0278,27.792537689208984,36.955964,18.167692,2019-02-18,
c0278,14.171810150146484,36.955964,18.167692,2019-02-19,0.048636939731157
c0278,42.68000793457031,36.955964,18.167692,2019-02-20,
c0278,21.07296371459961,36.955964,18.167692,2019-02-21,0.2621396976001451
c0278,59.19511413574219,36.955964,18.167692,2019-02-22,
c0278,15.82583713531494,36.955964,18.167692,2019-02-23,
c0278,42.178462982177734,36.955964,18.167692,2019-02-24,-0.0239370253107269
c0278,39.56498336791992,36.955964,18.167692,2019-02-25,
c0278,48.20328140258789,36.955964,18.167692,2019-02-26,0.0142431717374173
c0278,25.652320861816406,36.955964,18.167692,2019-02-27,
c0278,9.55257511138916,36.955964,18.167692,2019-02-28,
c0278,23.51556396484375,36.955964,18.167692,2019-03-01,0.3159895232183679
c0278,19.432601928710938,36.955964,18.167692,2019-03-02,
c0278,12.930892944335938,36.955964,18.167692,2019-03-03,0.5495917713187656
c0278,30.113365173339844,36.955964,18.167692,2019-03-04,
c0278,58.968265533447266,36.955964,18.167692,2019-03-05,
c0278,45.97542572021485,36.955964,18.167692,2019-03-06,0.0980096709758497
c0278,83.3844223022461,36.955964,18.167692,2019-03-07,
c0278,46.622554779052734,36.955964,18.167692,2019-03-08,0.534223161135251
c0278,37.73373794555664,36.955964,18.167692,2019-03-09,
c0278,47.64059066772461,36.955964,18.167692,2019-03-10,
c0278,67.47924041748047,36.955964,18.167692,2019-03-11,0.0446716984592113
c0278,12.56840705871582,36.955964,18.167692,2019-03-12,
c0278,48.45397186279297,36.955964,18.167692,2019-03-13,0.0317495655803736
c0278,43.594451904296875,36.955964,18.167692,2019-03-14,
c0278,39.07123565673828,36.955964,18.167692,2019-03-15,
c0278,28.63509750366211,36.955964,18.167692,2019-03-16,0.1841532737773082
c0278,32.691856384277344,36.955964,18.167692,2019-03-17,
c0278,37.20555877685547,36.955964,18.167692,2019-03-18,0.2473375328114567
c0278,54.490840911865234,36.955964,18.167692,2019-03-19,
c0278,53.68972396850586,36.955964,18.167692,2019-03-20,
c0278,24.634897232055664,36.955964,18.167692,2019-03-21,0.0463470758747328
c0278,36.32048034667969,36.955964,18.167692,2019-03-22,
c0278,11.514954566955566,36.955964,18.167692,2019-03-23,0.4516028005007075
c0278,0.4398157000541687,36.955964,18.167692,2019-03-24,
c0278,21.000049591064453,36.955964,18.167692,2019-03-25,
c0278,38.912261962890625,36.955964,18.167692,2019-03-26,0.1095044198753265
c0278,71.37560272216797,36.955964,18.167692,2019-03-27,
c0278,25.199308395385746,36.955964,18.167692,2019-03-28,0.0133750457070833
c0278,14.994918823242188,36.955964,18.167692,2019-03-29,
c0278,4.143003463745117,36.955964,18.167692,2019-03-30,
c0278,4.921627998352051,36.955964,18.167692,2019-03-31,0.1090793241628535
c0278,47.06980514526367,36.955964,18.167692,2019-04-01,
c0278,63.07236862182617,36.955964,18.167692,2019-04-02,0.0324226886995377
c0278,80.4278564453125,36.955964,18.167692,2019-04-03,
c0278,71.69856262207031,36.955964,18.167692,2019-04-04,
c0278,62.22605514526367,36.955964,18.167692,2019-04-05,-0.0195443397246036
c0278,34.66018295288086,36.955964,18.167692,2019-04-06,
c0278,65.63356018066406,36.955964,18.167692,2019-04-07,0.9543916742123468
c0278,66.18351745605469,36.955964,18.167692,2019-04-08,
c0278,46.362674713134766,36.955964,18.167692,2019-04-09,
c0278,54.439697265625,36.955964,18.167692,2019-04-10,0.0726670819112492
c0278,61.31972885131836,36.955964,18.167692,2019-04-11,
c0278,65.55513763427734,36.955964,18.167692,2019-04-12,0.016512080325125
c0278,72.29029083251953,36.955964,18.167692,2019-04-13,
c0278,50.84527969360352,36.955964,18.167692,2019-04-14,
c0278,43.53535079956055,36.955964,18.167692,2019-04-15,-0.0406505382870357
c0278,36.57878494262695,36.955964,18.167692,2019-04-16,
c0278,20.776573181152344,36.955964,18.167692,2019-04-17,0.0183446744451424
c0278,14.80529499053955,36.955964,18.167692,2019-04-18,
c0278,40.9810676574707,36.955964,18.167692,2019-04-19,
c0278,20.083955764770508,36.955964,18.167692,2019-04-20,0.0308606313721177
c0278,80.04498291015625,36.955964,18.167692,2019-04-21,
c0278,76.81498718261719,36.955964,18.167692,2019-04-22,-0.0330284759293028
c0278,59.19289016723633,36.955964,18.167692,2019-04-23,
