cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c0826,24.395702362060547,40.109117,14.570593,2019-01-01,
c0826,33.35078811645508,40.109117,14.570593,2019-01-02,
c0826,38.22071838378906,40.109117,14.570593,2019-01-03,0.1651899699779117
c0826,44.00314712524414,40.109117,14.570593,2019-01-04,
c0826,53.15957260131836,40.109117,14.570593,2019-01-05,
c0826,38.429840087890625,40.109117,14.570593,2019-01-06,
c0826,37.30973052978515,40.109117,14.570593,2019-01-07,
c0826,68.29550170898438,40.109117,14.570593,2019-01-08,0.008095990797943
c0826,55.28771209716797,40.109117,14.570593,2019-01-09,
c0826,65.02172088623047,40.109117,14.570593,2019-01-10,
c0826,41.504024505615234,40.109117,14.570593,2019-01-11,
c0826,50.72929382324219,40.109117,14.570593,2019-01-12,
c0826,70.51091003417969,40.109117,14.570593,2019-01-13,0.0440230401232838
c0826,26.197986602783203,40.109117,14.570593,2019-01-14,
c0826,18.750110626220703,40.109117,14.570593,2019-01-15,
c0826,23.49140167236328,40.109117,14.570593,2019-01-16,
c0826,45.89277267456055,40.109117,14.570593,2019-01-17,
c0826,67.38711547851562,40.109117,14.570593,2019-01-18,0.0348897715811343
c0826,73.442138671875,40.109117,14.570593,2019-01-19,
c0826,63.55883026123047,40.109117,14.570593,2019-01-20,
c0826,78.51981353759766,40.109117,14.570593,2019-01-21,
c0826,40.35562515258789,40.109117,14.570593,2019-01-22,
c0826,72.50553894042969,40.109117,14.570593,2019-01-23,0.0420040220323511
c0826,69.14608764648438,40.109117,14.570593,2019-01-24,
c0826,57.47917938232422,40.109117,14.570593,2019-01-25,
c0826,57.87823867797851,40.109117,14.570593,2019-01-26,
c0826,62.72929763793945,40.109117,14.570593,2019-01-27,
c0826,65.9164047241211,40.109117,14.570593,2019-01-28,0.1270062281257089
c0826,36.75213623046875,40.109117,14.570593,2019-01-29,
c0826,64.07217407226562,40.109117,14.570593,2019-01-30,
c0826,62.53510665893555,40.109117,14.570593,2019-01-31,
c0826,84.40363311767578,40.109117,14.570593,2019-02-01,
c0826,84.22444915771484,40.109117,14.570593,2019-02-02,0.0240372752715997
c0826,69.65267181396484,40.109117,14.570593,2019-02-03,
c0826,69.71729278564453,40.109117,14.570593,2019-02-04,
c0826,59.715110778808594,40.109117,14.570593,2019-02-05,
c0826,32.260826110839844,40.109117,14.570593,2019-02-06,
c0826,13.251158714294434,40.109117,14.570593,2019-02-07,0.9790080750689788
c0826,33.32533645629883,40.109117,14.570593,2019-02-08,
c0826,46.10972595214844,40.109117,14.570593,2019-02-09,
c0826,50.686492919921875,40.109117,14.570593,2019-02-10,
c0826,51.37491226196289,40.109117,14.570593,2019-02-11,
c0826,38.73112869262695,40.109117,14.570593,2019-02-12,0.204685666455942
c0826,9.661152839660645,40.109117,14.570593,2019-02-13,
c0826,28.553651809692383,40.109117,14.570593,2019-02-14,
c0826,17.284276962280273,40.109117,14.570593,2019-02-15,
c0826,6.6741461753845215,40.109117,14.570593,2019-02-16,
c0826,3.5825202465057373,40.109117,14.570593,2019-02-17,0.5916325416635063
c0826,27.792537689208984,40.109117,14.570593,2019-02-18,
c0826,14.171810150146484,40.109117,14.570593,2019-02-19,
c0826,42.68000793457031,40.109117,14.570593,2019-02-20,
c0826,21.07296371459961,40.109117,14.570593,2019-02-21,
c0826,59.19511413574219,40.109117,14.570593,2019-02-22,0.1918320348157602
c0826,15.82583713531494,40.109117,14.570593,2019-02-23,
c0826,42.178462982177734,40.109117,14.570593,2019-02-24,
c0826,39.56498336791992,40.109117,14.570593,2019-02-25,
c0826,48.20328140258789,40.109117,14.570593,2019-02-26,
c0826,25.652320861816406,40.109117,14.570593,2019-02-27,0.3901780918240547
c0826,9.55257511138916,40.109117,14.570593,2019-02-28,
c0826,23.51556396484375,40.109117,14.570593,2019-03-01,
c0826,19.432601928710938,40.109117,14.570593,2019-03-02,
c0826,12.930892944335938,40.109117,14.570593,2019-03-03,
c0826,30.113365173339844,40.109117,14.570593,2019-03-04,0.2523139895323444
c0826,58.968265533447266,40.109117,14.570593,2019-03-05,
c0826,45.97542572021485,40.109117,14.570593,2019-03-06,
c0826,83.3844223022461,40.109117,14.570593,2019-03-07,
c0826,46.622554779052734,40.109117,14.570593,2019-03-08,
c0826,37.73373794555664,40.109117,14.570593,2019-03-09,0.4680809323402011
c0826,47.64059066772461,40.109117,14.570593,2019-03-10,
c0826,67.47924041748047,40.109117,14.570593,2019-03-11,
c0826,12.56840705871582,40.109117,14.570593,2019-03-12,
c0826,48.45397186279297,40.109117,14.570593,2019-03-13,
c0826,43.594451904296875,40.109117,14.570593,2019-03-14,0.144458387622281
c0826,39.07123565673828,40.109117,14.570593,2019-03-15,
c0826,28.63509750366211,40.109117,14.570593,2019-03-16,
c0826,32.691856384277344,40.109117,14.570593,2019-03-17,
c0826,37.20555877685547,40.109117,14.570593,2019-03-18,
c0826,54.490840911865234,40.109117,14.570593,2019-03-19,0.0455389475449919
c0826,53.68972396850586,40.109117,14.570593,2019-03-20,
c0826,24.634897232055664,40.109117,14.570593,2019-03-21,
c0826,36.32048034667969,40.109117,14.570593,2019-03-22,
c0826,11.514954566955566,40.109117,14.570593,2019-03-23,
c0826,0.4398157000541687,40.109117,14.570593,2019-03-24,0.5230089131085311
c0826,21.000049591064453,40.109117,14.570593,2019-03-25,
c0826,38.912261962890625,40.109117,14.570593,2019-03-26,
c0826,71.37560272216797,40.109117,14.570593,2019-03-27,
c0826,25.199308395385746,40.109117,14.570593,2019-03-28,
c0826,14.994918823242188,40.109117,14.570593,2019-03-29,0.1917227516279501
c0826,4.143003463745117,40.109117,14.570593,2019-03-30,
c0826,4.921627998352051,40.109117,14.570593,2019-03-31,
c0826,47.06980514526367,40.109117,14.570593,2019-04-01,
c0826,63.07236862182617,40.109117,14.570593,2019-04-02,
c0826,80.4278564453125,40.109117,14.570593,2019-04-03,0.0267538792618057
c0826,71.69856262207031,40.109117,14.570593,2019-04-04,
c0826,62.22605514526367,40.109117,14.570593,2019-04-05,
c0826,34.66018295288086,40.109117,14.570593,2019-04-06,
c0826,65.63356018066406,40.109117,14.570593,2019-04-07,
c0826,66.18351745605469,40.109117,14.570593,2019-04-08,0.0855499427327338
c0826,46.362674713134766,40.109117,14.570593,2019-04-09,
c0826,54.439697265625,40.109117,14.570593,2019-04-10,
c0826,61.31972885131836,40.109117,14.570593,2019-04-11,
c0826,65.55513763427734,40.109117,14.570593,2019-04-12,
c0826,72.29029083251953,40.109117,14.570593,2019-04-13,0.0108085564755396
c0826,50.84527969360352,40.109117,14.570593,2019-04-14,
c0826,43.53535079956055,40.109117,14.570593,2019-04-15,
c0826,36.57878494262695,40.109117,14.570593,2019-04-16,
c0826,20.776573181152344,40.109117,14.570593,2019-04-17,
c0826,14.80529499053955,40.109117,14.570593,2019-04-18,0.5934981684474383
c0826,40.9810676574707,40.109117,14.570593,2019-04-19,
c0826,20.083955764770508,40.109117,14.570593,2019-04-20,
c0826,80.04498291015625,40.109117,14.570593,2019-04-21,
c0826,76.81498718261719,40.109117,14.570593,2019-04-22,
c0826,59.19289016723633,40.109117,14.570593,2019-04-23,0.0598401950864011
c0826,62.375370025634766,40.109117,14.570593,2019-04-24,
c0826,58.98017883300781,40.109117,14.570593,2019-04-25,
