cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c0502,24.395702362060547,38.307315,13.37156,2019-01-01,0.208395128495583
c0502,33.35078811645508,38.307315,13.37156,2019-01-02,
c0502,38.22071838378906,38.307315,13.37156,2019-01-03,0.0352934172699266
c0502,44.00314712524414,38.307315,13.37156,2019-01-04,
c0502,53.15957260131836,38.307315,13.37156,2019-01-05,
c0502,38.429840087890625,38.307315,13.37156,2019-01-06,0.3670216587225409
c0502,37.30973052978515,38.307315,13.37156,2019-01-07,
c0502,68.29550170898438,38.307315,13.37156,2019-01-08,0.9328649070255918
c0502,55.28771209716797,38.307315,13.37156,2019-01-09,
c0502,65.02172088623047,38.307315,13.37156,2019-01-10,
c0502,41.504024505615234,38.307315,13.37156,2019-01-11,0.258909024298191
c0502,50.72929382324219,38.307315,13.37156,2019-01-12,
c0502,70.51091003417969,38.307315,13.37156,2019-01-13,0.4618120972187288
c0502,26.197986602783203,38.307315,13.37156,2019-01-14,
c0502,18.750110626220703,38.307315,13.37156,2019-01-15,
c0502,23.49140167236328,38.307315,13.37156,2019-01-16,1.0
c0502,45.89277267456055,38.307315,13.37156,2019-01-17,
c0502,67.38711547851562,38.307315,13.37156,2019-01-18,0.2117215057703888
c0502,73.442138671875,38.307315,13.37156,2019-01-19,
c0502,63.55883026123047,38.307315,13.37156,2019-01-20,
c0502,78.51981353759766,38.307315,13.37156,2019-01-21,0.0504571960588021
c0502,40.35562515258789,38.307315,13.37156,2019-01-22,
c0502,72.50553894042969,38.307315,13.37156,2019-01-23,0.1448898305488297
c0502,69.14608764648438,38.307315,13.37156,2019-01-24,
c0502,57.47917938232422,38.307315,13.37156,2019-01-25,
c0502,57.87823867797851,38.307315,13.37156,2019-01-26,0.0776259742657809
c0502,62.72929763793945,38.307315,13.37156,2019-01-27,
c0502,65.9164047241211,38.307315,13.37156,2019-01-28,0.2536624089174267
c0502,36.75213623046875,38.307315,13.37156,2019-01-29,
c0502,64.07217407226562,38.307315,13.37156,2019-01-30,
c0502,62.53510665893555,38.307315,13.37156,2019-01-31,0.0524423926821732
c0502,84.40363311767578,38.307315,13.37156,2019-02-01,
c0502,84.22444915771484,38.307315,13.37156,2019-02-02,0.0385618937854543
c0502,69.65267181396484,38.307315,13.37156,2019-02-03,
c0502,69.71729278564453,38.307315,13.37156,2019-02-04,
c0502,59.715110778808594,38.307315,13.37156,2019-02-05,0.007477871554632
