cell_id,lat_center,lon_center,mean,date
c0176,41.255077,14.621367,4.164201183431953,2021-01-01
c0176,41.255077,14.621367,4.1000000000000005,2021-01-09
c0176,41.255077,14.621367,4.992603550295859,2021-01-17
c0176,41.255077,14.621367,5.271597633136095,2021-01-25
c0176,41.255077,14.621367,7.4784023668639055,2021-02-02
c0176,41.255077,14.621367,6.314201183431954,2021-02-10
c0176,41.255077,14.621367,7.45680473372781,2021-02-18
c0176,41.255077,14.621367,6.0568047337278115,2021-02-26
c0176,41.255077,14.621367,8.45,2021-03-06
c0176,41.255077,14.621367,8.214792899408284,2021-03-14
c0176,41.255077,14.621367,9.778402366863906,2021-03-22
c0176,41.255077,14.621367,12.027810650887576,2021-03-30
c0176,41.255077,14.621367,11.170414201183432,2021-04-01
c0176,41.255077,14.621367,10.49260355029586,2021-04-09
c0176,41.255077,14.621367,14.934615384615386,2021-04-17
c0176,41.255077,14.621367,18.51863905325444,2021-04-25
c0176,41.255077,14.621367,18.58165680473373,2021-05-03
c0176,41.255077,14.621367,18.242603550295858,2021-05-11
c0176,41.255077,14.621367,18.533431952662724,2021-05-19
c0176,41.255077,14.621367,14.317455621301775,2021-05-27
c0176,41.255077,14.621367,13.701479289940831,2021-06-04
c0176,41.255077,14.621367,13.685798816568049,2021-06-12
c0176,41.255077,14.621367,14.081656804733727,2021-06-20
c0176,41.255077,14.621367,15.561242603550296,2021-07-01
c0176,41.255077,14.621367,10.99467455621302,2021-07-09
c0176,41.255077,14.621367,13.96923076923077,2021-07-17
c0176,41.255077,14.621367,12.42337278106509,2021-07-25
c0176,41.255077,14.621367,11.496449704142012,2021-08-02
c0176,41.255077,14.621367,9.574852071005918,2021-08-10
c0176,41.255077,14.621367,13.268343195266272,2021-08-18
c0176,41.255077,14.621367,9.776627218934912,2021-08-26
c0176,41.255077,14.621367,9.71923076923077,2021-09-03
c0176,41.255077,14.621367,11.061242603550296,2021-09-11
c0176,41.255077,14.621367,8.861834319526627,2021-09-19
c0176,41.255077,14.621367,8.11301775147929,2021-09-27
c0176,41.255077,14.621367,8.235798816568048,2021-10-01
c0176,41.255077,14.621367,7.948816568047338,2021-10-09
c0176,41.255077,14.621367,7.598816568047337,2021-10-17
c0176,41.255077,14.621367,6.45,2021-10-25
c0176,41.255077,14.621367,6.956804733727812,2021-11-02
c0176,41.255077,14.621367,5.706804733727811,2021-11-10
c0176,41.255077,14.621367,4.892603550295858,2021-11-18
c0176,41.255077,14.621367,4.25,2021-11-26
c0176,41.255077,14.621367,5.364201183431952,2021-12-04
c0176,41.255077,14.621367,4.750000000000001,2021-12-12
c0176,41.255077,14.621367,3.3068047337278106,2021-12-20
c0176,41.255077,14.621367,5.528402366863905,2022-01-01
c0176,41.255077,14.621367,5.2,2022-01-09
c0176,41.255077,14.621367,5.371597633136096,2022-01-17
c0176,41.255077,14.621367,5.471597633136095,2022-01-25
c0176,41.255077,14.621367,5.778402366863906,2022-02-02
c0176,41.255077,14.621367,6.35680473372781,2022-02-10
c0176,41.255077,14.621367,7.263609467455622,2022-02-18
c0176,41.255077,14.621367,7.4784023668639055,2022-02-26
c0176,41.255077,14.621367,7.4,2022-03-06
c0176,41.255077,14.621367,8.321597633136095,2022-03-14
c0176,41.255077,14.621367,8.292011834319526,2022-03-22
c0176,41.255077,14.621367,9.635798816568048,2022-03-30
c0176,41.255077,14.621367,11.921005917159764,2022-04-01
c0176,41.255077,14.621367,10.890828402366866,2022-04-09
c0176,41.255077,14.621367,15.285207100591718,2022-04-17
c0176,41.255077,14.621367,13.120414201183436,2022-04-25
c0176,41.255077,14.621367,18.61863905325444,2022-05-03
c0176,41.255077,14.621367,17.398224852071007,2022-05-11
c0176,41.255077,14.621367,17.81420118343195,2022-05-19
c0176,41.255077,14.621367,15.50266272189349,2022-05-27
c0176,41.255077,14.621367,17.223076923076924,2022-06-04
c0176,41.255077,14.621367,15.580177514792895,2022-06-12
c0176,41.255077,14.621367,15.1310650887574,2022-06-20
c0176,41.255077,14.621367,15.026035502958582,2022-07-01
c0176,41.255077,14.621367,15.535207100591718,2022-07-09
c0176,41.255077,14.621367,15.396449704142016,2022-07-17
c0176,41.255077,14.621367,13.819230769230773,2022-07-25
c0176,41.255077,14.621367,12.657396449704144,2022-08-02
c0176,41.255077,14.621367,13.219230769230771,2022-08-10
c0176,41.255077,14.621367,15.017751479289942,2022-08-18
c0176,41.255077,14.621367,11.440828402366863,2022-08-26
c0176,41.255077,14.621367,15.635207100591716,2022-09-03
c0176,41.255077,14.621367,11.490236686390531,2022-09-11
c0176,41.255077,14.621367,9.81242603550296,2022-09-19
c0176,41.255077,14.621367,10.647041420118343,2022-09-27
c0176,41.255077,14.621367,8.627810650887575,2022-10-01
c0176,41.255077,14.621367,8.433431952662723,2022-10-17
c0176,41.255077,14.621367,7.363609467455621,2022-10-25
c0176,41.255077,14.621367,5.935207100591716,2022-11-02
c0176,41.255077,14.621367,5.706804733727811,2022-11-10
c0176,41.255077,14.621367,4.7926035502958575,2022-11-18
c0176,41.255077,14.621367,4.9,2022-11-26
c0176,41.255077,14.621367,4.542603550295858,2022-12-04
c0176,41.255077,14.621367,5.221597633136096,2022-12-12
c0176,41.255077,14.621367,3.3642011834319527,2022-12-20
c0176,41.255077,14.621367,5.578402366863906,2023-01-01
c0176,41.255077,14.621367,5.55,2023-01-09
c0176,41.255077,14.621367,4.328402366863905,2023-01-17
c0176,41.255077,14.621367,4.756804733727811,2023-01-25
c0176,41.255077,14.621367,5.214792899408284,2023-02-02
c0176,41.255077,14.621367,6.6000000000000005,2023-02-10
c0176,41.255077,14.621367,9.657396449704144,2023-02-18
c0176,41.255077,14.621367,7.128402366863906,2023-02-26
c0176,41.255077,14.621367,11.106804733727811,2023-03-06
c0176,41.255077,14.621367,9.142603550295858,2023-03-14
c0176,41.255077,14.621367,11.406213017751478,2023-03-22
c0176,41.255077,14.621367,12.321597633136095,2023-03-30
c0176,41.255077,14.621367,11.763609467455623,2023-04-01
c0176,41.255077,14.621367,13.54940828402367,2023-04-09
c0176,41.255077,14.621367,15.198816568047336,2023-04-17
c0176,41.255077,14.621367,15.405621301775149,2023-04-25
c0176,41.255077,14.621367,18.427810650887576,2023-05-03
c0176,41.255077,14.621367,18.473076923076924,2023-05-11
c0176,41.255077,14.621367,19.452662721893493,2023-05-19
c0176,41.255077,14.621367,24.72899408284024,2023-05-27
c0176,41.255077,14.621367,21.153254437869823,2023-06-04
c0176,41.255077,14.621367,21.03165680473373,2023-06-12
c0176,41.255077,14.621367,23.741420118343196,2023-06-20
c0176,41.255077,14.621367,21.42307692307692,2023-07-01
c0176,41.255077,14.621367,18.294082840236687,2023-07-09
c0176,41.255077,14.621367,16.719230769230773,2023-07-17
c0176,41.255077,14.621367,19.000000000000004,2023-07-25
c0176,41.255077,14.621367,16.000887573964498,2023-08-02
c0176,41.255077,14.621367,17.619526627218935,2023-08-10
c0176,41.255077,14.621367,12.901479289940829,2023-08-18
c0176,41.255077,14.621367,13.711242603550298,2023-08-26
c0176,41.255077,14.621367,13.5896449704142,2023-09-03
c0176,41.255077,14.621367,7.961834319526629,2023-09-11
c0176,41.255077,14.621367,9.849408284023667,2023-09-19
c0176,41.255077,14.621367,11.290828402366865,2023-09-27
c0176,41.255077,14.621367,9.131065088757396,2023-10-01
c0176,41.255077,14.621367,6.192603550295859,2023-10-09
c0176,41.255077,14.621367,8.4698224852071,2023-10-17
c0176,41.255077,14.621367,7.256213017751479,2023-10-25
c0176,41.255077,14.621367,6.3852071005917175,2023-11-02
c0176,41.255077,14.621367,5.60680473372781,2023-11-10
c0176,41.255077,14.621367,5.492603550295859,2023-11-18
c0176,41.255077,14.621367,5.0426035502958575,2023-11-26
c0176,41.255077,14.621367,5.214201183431952,2023-12-04
c0176,41.255077,14.621367,5.314201183431952,2023-12-12
c0176,41.255077,14.621367,3.743195266272189,2023-12-20
c0176,41.255077,14.621367,4.442603550295858,2024-01-01
c0176,41.255077,14.621367,4.764201183431952,2024-01-09
c0176,41.255077,14.621367,4.8500000000000005,2024-01-17
c0176,41.255077,14.621367,5.378402366863906,2024-01-25
c0176,41.255077,14.621367,6.9,2024-02-02
c0176,41.255077,14.621367,5.864201183431954,2024-02-10
c0176,41.255077,14.621367,7.578402366863905,2024-02-18
c0176,41.255077,14.621367,8.156804733727812,2024-02-26
c0176,41.255077,14.621367,8.135207100591716,2024-03-05
c0176,41.255077,14.621367,9.248816568047337,2024-03-13
c0176,41.255077,14.621367,11.45680473372781,2024-03-21
c0176,41.255077,14.621367,12.171005917159764,2024-03-29
c0176,41.255077,14.621367,13.576627218934911,2024-04-01
c0176,41.255077,14.621367,11.728994082840238,2024-04-09
c0176,41.255077,14.621367,12.555029585798817,2024-04-17
c0176,41.255077,14.621367,16.911834319526626,2024-04-25
c0176,41.255077,14.621367,17.06420118343195,2024-05-03
c0176,41.255077,14.621367,17.522189349112427,2024-05-11
c0176,41.255077,14.621367,17.571597633136097,2024-05-19
c0176,41.255077,14.621367,18.6112426035503,2024-05-27
c0176,41.255077,14.621367,17.792307692307695,2024-06-04
c0176,41.255077,14.621367,12.58431952662722,2024-06-12
c0176,41.255077,14.621367,19.23639053254438,2024-06-20
c0176,41.255077,14.621367,15.581065088757397,2024-07-01
c0176,41.255077,14.621367,14.197633136094677,2024-07-09
c0176,41.255077,14.621367,16.874260355029588,2024-07-17
c0176,41.255077,14.621367,12.847633136094675,2024-07-25
c0176,41.255077,14.621367,13.719822485207102,2024-08-02
c0176,41.255077,14.621367,9.668047337278107,2024-08-10
c0176,41.255077,14.621367,12.214792899408286,2024-08-18
c0176,41.255077,14.621367,9.733431952662723,2024-08-26
c0176,41.255077,14.621367,10.676627218934913,2024-09-03
c0176,41.255077,14.621367,10.722189349112426,2024-09-11
c0176,41.255077,14.621367,11.327218934911242,2024-09-19
c0176,41.255077,14.621367,11.106804733727811,2024-09-27
c0176,41.255077,14.621367,10.755621301775149,2024-10-01
c0176,41.255077,14.621367,8.14940828402367,2024-10-09
c0176,41.255077,14.621367,8.184615384615384,2024-10-17
c0176,41.255077,14.621367,7.563017751479291,2024-10-25
c0176,41.255077,14.621367,6.042603550295858,2024-11-02
c0176,41.255077,14.621367,6.321005917159764,2024-11-10
c0176,41.255077,14.621367,5.492603550295859,2024-11-18
c0176,41.255077,14.621367,5.378402366863906,2024-11-26
c0176,41.255077,14.621367,5.485798816568048,2024-12-04
c0176,41.255077,14.621367,4.921597633136095,2024-12-12
c0176,41.255077,14.621367,4.45,2024-12-20
c0176,41.255077,14.621367,4.935798816568048,2025-01-01
c0176,41.255077,14.621367,5.357396449704143,2025-01-09
c0176,41.255077,14.621367,6.5005917159763325,2025-01-17
c0176,41.255077,14.621367,5.585798816568047,2025-01-25
c0176,41.255077,14.621367,5.5426035502958575,2025-02-02
c0176,41.255077,14.621367,6.878402366863906,2025-02-10
c0176,41.255077,14.621367,7.99319526627219,2025-02-18
c0176,41.255077,14.621367,6.456804733727811,2025-02-26
c0176,41.255077,14.621367,9.728402366863904,2025-03-06
c0176,41.255077,14.621367,8.898816568047337,2025-03-14
c0176,41.255077,14.621367,11.306804733727812,2025-03-22
c0176,41.255077,14.621367,10.64940828402367,2025-03-30
c0176,41.255077,14.621367,11.09260355029586,2025-04-01
c0176,41.255077,14.621367,14.534023668639056,2025-04-09
c0176,41.255077,14.621367,17.232840236686393,2025-04-17
c0176,41.255077,14.621367,20.70739644970414,2025-04-25
c0176,41.255077,14.621367,16.13165680473373,2025-05-03
c0176,41.255077,14.621367,18.26301775147929,2025-05-11
c0176,41.255077,14.621367,20.75680473372781,2025-05-19
c0176,41.255077,14.621367,19.58224852071006,2025-05-27
c0176,41.255077,14.621367,17.886390532544382,2025-06-04
c0176,41.255077,14.621367,17.315680473372783,2025-06-12
c0176,41.255077,14.621367,12.875443786982247,2025-06-20
c0176,41.255077,14.621367,14.468047337278106,2025-07-01
c0176,41.255077,14.621367,14.021893491124262,2025-07-09
c0176,41.255077,14.621367,13.481952662721897,2025-07-17
c0176,41.255077,14.621367,16.640236686390534,2025-07-25
c0176,41.255077,14.621367,15.724852071005918,2025-08-02
c0176,41.255077,14.621367,14.539940828402369,2025-08-10
c0176,41.255077,14.621367,14.542899408284022,2025-08-18
c0176,41.255077,14.621367,13.965088757396453,2025-08-26
