NDWI,cell_id,cloud_pct,lat_center,lon_center,date
-0.0068974496627432,c0135,44.68705368041992,41.241564,14.627356,2019-01-03
-0.0146676541021833,c0135,86.70588684082031,41.241564,14.627356,2019-01-08
0.0056819283760373,c0135,97.64938354492188,41.241564,14.627356,2019-01-13
0.025883058254433,c0135,80.91097259521484,41.241564,14.627356,2019-01-18
-0.0460572372949325,c0135,76.15276336669922,41.241564,14.627356,2019-01-23
-0.1431115116043007,c0135,60.205909729003906,41.241564,14.627356,2019-01-28
-0.0952263443581496,c0135,94.0199966430664,41.241564,14.627356,2019-02-02
-0.5011282495579178,c0135,0.0039980001747608,41.241564,14.627356,2019-02-07
-0.5137024858023082,c0135,37.17738723754883,41.241564,14.627356,2019-02-12
-0.5011713229951807,c0135,0.1636189967393875,41.241564,14.627356,2019-02-17
-0.4311403826091952,c0135,26.645837783813477,41.241564,14.627356,2019-02-22
-0.1508493682443033,c0135,12.36307144165039,41.241564,14.627356,2019-02-27
-0.441643027411747,c0135,35.78618240356445,41.241564,14.627356,2019-03-04
-0.4347087949577967,c0135,9.769418716430664,41.241564,14.627356,2019-03-09
-0.0271954278523339,c0135,59.21657180786133,41.241564,14.627356,2019-03-14
,c0135,33.449581146240234,41.241564,14.627356,2019-03-17
-0.4606370932689814,c0135,21.092111587524418,41.241564,14.627356,2019-03-19
-0.4729199045113876,c0135,0.0018710000440478,41.241564,14.627356,2019-03-24
-0.4761958628614788,c0135,6.0144548416137695,41.241564,14.627356,2019-03-29
0.0175776891710897,c0135,79.7729721069336,41.241564,14.627356,2019-04-03
-0.0815701468950898,c0135,68.76549530029297,41.241564,14.627356,2019-04-08
-0.0908060954857848,c0135,72.80828857421875,41.241564,14.627356,2019-04-13
-0.454749860348062,c0135,0.9326980113983154,41.241564,14.627356,2019-04-18
0.0301166146661778,c0135,78.7128677368164,41.241564,14.627356,2019-04-23
-0.3799078132440543,c0135,78.2280502319336,41.241564,14.627356,2019-04-28
-0.4240455287334532,c0135,67.92204284667969,41.241564,14.627356,2019-05-03
-0.4352332550701999,c0135,33.73811721801758,41.241564,14.627356,2019-05-08
-0.4553208123542295,c0135,51.5142936706543,41.241564,14.627356,2019-05-13
-0.08065589516042,c0135,91.22108459472656,41.241564,14.627356,2019-05-18
-0.4272996144843771,c0135,35.1319465637207,41.241564,14.627356,2019-05-23
-0.1301789825192296,c0135,55.093563079833984,41.241564,14.627356,2019-05-28
-0.1889034055309626,c0135,34.52062225341797,41.241564,14.627356,2019-06-02
-0.4598291490111416,c0135,0.0021629999391734,41.241564,14.627356,2019-06-07
-0.4766877013152605,c0135,0.0036790000740438,41.241564,14.627356,2019-06-12
-0.4508120528602189,c0135,0.9007099866867065,41.241564,14.627356,2019-06-17
-0.3112799780458868,c0135,94.4516372680664,41.241564,14.627356,2019-06-22
-0.4446791687366753,c0135,4.824005126953125,41.241564,14.627356,2019-06-27
,c0135,0.6577399969100952,41.241564,14.627356,2019-06-30
-0.4423197402975676,c0135,0.040327999740839,41.241564,14.627356,2019-07-02
-0.4519077692925064,c0135,29.933998107910156,41.241564,14.627356,2019-07-07
-0.1032762462048693,c0135,34.5289192199707,41.241564,14.627356,2019-07-12
-0.4552690531003661,c0135,7.389512062072754,41.241564,14.627356,2019-07-17
-0.4612693678247988,c0135,0.4070619940757751,41.241564,14.627356,2019-07-22
-0.4490001000749867,c0135,21.956531524658203,41.241564,14.627356,2019-07-27
-0.4830387943971264,c0135,1.6661590337753296,41.241564,14.627356,2019-08-01
-0.4855309977753408,c0135,0.0278229992836713,41.241564,14.627356,2019-08-06
-0.4806290242126806,c0135,0.0548840016126632,41.241564,14.627356,2019-08-11
-0.4750643577006966,c0135,8.680356979370117,41.241564,14.627356,2019-08-16
-0.4696284250253191,c0135,0.9119349718093872,41.241564,14.627356,2019-08-21
-0.5025415603866479,c0135,1.6569160223007202,41.241564,14.627356,2019-08-26
-0.3934743140922197,c0135,24.827978134155273,41.241564,14.627356,2019-08-31
-0.5405747310347762,c0135,0.6748980283737183,41.241564,14.627356,2019-09-05
-0.537347904241066,c0135,43.880348205566406,41.241564,14.627356,2019-09-10
,c0135,0.2980070114135742,41.241564,14.627356,2019-09-13
-0.5183531009453479,c0135,46.87245178222656,41.241564,14.627356,2019-09-15
-0.55182768756843,c0135,13.952211380004885,41.241564,14.627356,2019-09-20
-0.2198295923509464,c0135,11.833573341369627,41.241564,14.627356,2019-09-25
-0.4613511606651821,c0135,4.1158928871154785,41.241564,14.627356,2019-09-30
-0.1911974170467645,c0135,55.68242263793945,41.241564,14.627356,2019-10-05
-0.5510979680701366,c0135,2.6796560287475586,41.241564,14.627356,2019-10-10
-0.5454060191331662,c0135,8.782219886779785,41.241564,14.627356,2019-10-15
-0.5441275935128648,c0135,2.4683330059051514,41.241564,14.627356,2019-10-20
-0.5095682471212033,c0135,24.503690719604492,41.241564,14.627356,2019-10-25
-0.4254285874174493,c0135,69.9472885131836,41.241564,14.627356,2019-10-30
-0.3228900912723767,c0135,47.657318115234375,41.241564,14.627356,2019-11-04
0.0176712086070199,c0135,60.35502624511719,41.241564,14.627356,2019-11-09
0.0099123382746576,c0135,81.80217742919922,41.241564,14.627356,2019-11-14
-0.0625417292756256,c0135,99.99529266357422,41.241564,14.627356,2019-11-19
-0.0472420872588601,c0135,99.98987579345705,41.241564,14.627356,2019-11-24
0.0278558822856725,c0135,99.2620086669922,41.241564,14.627356,2019-11-29
-0.2145073645453782,c0135,25.27187728881836,41.241564,14.627356,2019-12-04
0.0355035086491975,c0135,79.01432800292969,41.241564,14.627356,2019-12-09
,c0135,90.95612335205078,41.241564,14.627356,2019-12-12
-0.5479661203933838,c0135,0.1595710068941116,41.241564,14.627356,2019-12-14
-0.021277394252712,c0135,97.52633666992188,41.241564,14.627356,2019-12-19
-0.5496413071855024,c0135,0.0054580001160502,41.241564,14.627356,2019-12-24
,c0135,12.624473571777344,41.241564,14.627356,2019-12-27
0.0215716811605979,c0135,43.580867767333984,41.241564,14.627356,2019-12-29
-0.4448098053882005,c0135,22.67167854309082,41.241564,14.627356,2020-01-03
,c0135,6.468430995941162,41.241564,14.627356,2020-01-06
-0.4799475262723983,c0135,7.793889045715332,41.241564,14.627356,2020-01-08
-0.4920445731489133,c0135,0.0033509999047964,41.241564,14.627356,2020-01-13
,c0135,0.6574050188064575,41.241564,14.627356,2020-01-16
-0.0214946584819715,c0135,83.4983901977539,41.241564,14.627356,2020-01-18
-0.4928044863933027,c0135,0.0530520007014274,41.241564,14.627356,2020-01-23
-0.1717563437180079,c0135,96.35183715820312,41.241564,14.627356,2020-01-28
,c0135,92.88902282714844,41.241564,14.627356,2020-01-31
0.0343672429173521,c0135,99.82774353027344,41.241564,14.627356,2020-02-02
-0.4998921737458147,c0135,0.0191840007901191,41.241564,14.627356,2020-02-07
,c0135,99.98513793945312,41.241564,14.627356,2020-02-10
-0.45297372353186,c0135,67.14208221435547,41.241564,14.627356,2020-02-12
,c0135,0.5360860228538513,41.241564,14.627356,2020-02-15
-0.4682849701236181,c0135,13.676237106323242,41.241564,14.627356,2020-02-17
,c0135,6.407632827758789,41.241564,14.627356,2020-02-20
-0.4935828185362834,c0135,0.0053519997745752,41.241564,14.627356,2020-02-22
,c0135,63.67757034301758,41.241564,14.627356,2020-02-25
-0.5169998870815968,c0135,3.157183885574341,41.241564,14.627356,2020-02-27
-0.4084059124649471,c0135,44.2837028503418,41.241564,14.627356,2020-03-03
-0.5031215271992439,c0135,21.846410751342773,41.241564,14.627356,2020-03-08
-0.1827117611044186,c0135,84.61918640136719,41.241564,14.627356,2020-03-13
,c0135,0.8847569823265076,41.241564,14.627356,2020-03-16
-0.4976883201567817,c0135,1.016968011856079,41.241564,14.627356,2020-03-18
-0.4573432137027159,c0135,45.58795928955078,41.241564,14.627356,2020-03-23
-0.4770701349242303,c0135,46.16508865356445,41.241564,14.627356,2020-03-28
-0.4880644937113591,c0135,4.020209789276123,41.241564,14.627356,2020-04-02
