NDWI,cell_id,cloud_pct,lat_center,lon_center,date
-0.0335803977885307,c0070,44.68705368041992,41.223546,14.573451,2019-01-03
-0.0075708909448649,c0070,86.70588684082031,41.223546,14.573451,2019-01-08
0.0266761326178659,c0070,97.64938354492188,41.223546,14.573451,2019-01-13
-0.0223189080858807,c0070,80.91097259521484,41.223546,14.573451,2019-01-18
-0.2105050825035618,c0070,76.15276336669922,41.223546,14.573451,2019-01-23
-0.5069262237186933,c0070,60.205909729003906,41.223546,14.573451,2019-01-28
-0.0713478913478487,c0070,94.0199966430664,41.223546,14.573451,2019-02-02
-0.4971044693700216,c0070,0.0039980001747608,41.223546,14.573451,2019-02-07
-0.4160347891817024,c0070,37.17738723754883,41.223546,14.573451,2019-02-12
-0.4934633284668773,c0070,0.1636189967393875,41.223546,14.573451,2019-02-17
-0.3906908931184741,c0070,26.645837783813477,41.223546,14.573451,2019-02-22
-0.0564142664128826,c0070,12.36307144165039,41.223546,14.573451,2019-02-27
-0.2244672296624636,c0070,35.78618240356445,41.223546,14.573451,2019-03-04
-0.4740916701597753,c0070,9.769418716430664,41.223546,14.573451,2019-03-09
-0.1741915022205626,c0070,59.21657180786133,41.223546,14.573451,2019-03-14
,c0070,33.449581146240234,41.223546,14.573451,2019-03-17
-0.4782372256937212,c0070,21.092111587524418,41.223546,14.573451,2019-03-19
-0.4956951648372327,c0070,0.0018710000440478,41.223546,14.573451,2019-03-24
-0.5072234434647778,c0070,6.0144548416137695,41.223546,14.573451,2019-03-29
-0.0259216862712859,c0070,79.7729721069336,41.223546,14.573451,2019-04-03
-0.1562309885862091,c0070,68.76549530029297,41.223546,14.573451,2019-04-08
-0.0333884825247487,c0070,72.80828857421875,41.223546,14.573451,2019-04-13
-0.4891478889098324,c0070,0.9326980113983154,41.223546,14.573451,2019-04-18
0.0102879137606262,c0070,78.7128677368164,41.223546,14.573451,2019-04-23
-0.4373965883745254,c0070,78.2280502319336,41.223546,14.573451,2019-04-28
-0.4397821385375602,c0070,67.92204284667969,41.223546,14.573451,2019-05-03
-0.3220087877711354,c0070,33.73811721801758,41.223546,14.573451,2019-05-08
-0.0299887965439343,c0070,51.5142936706543,41.223546,14.573451,2019-05-13
-0.0820110587495977,c0070,91.22108459472656,41.223546,14.573451,2019-05-18
-0.4644623644067109,c0070,35.1319465637207,41.223546,14.573451,2019-05-23
-0.225886844763105,c0070,55.093563079833984,41.223546,14.573451,2019-05-28
-0.5180085986197814,c0070,34.52062225341797,41.223546,14.573451,2019-06-02
-0.5233294320759211,c0070,0.0021629999391734,41.223546,14.573451,2019-06-07
-0.5387566218049092,c0070,0.0036790000740438,41.223546,14.573451,2019-06-12
-0.5245697583369312,c0070,0.9007099866867065,41.223546,14.573451,2019-06-17
-0.2871319953599526,c0070,94.4516372680664,41.223546,14.573451,2019-06-22
-0.5257122615085886,c0070,4.824005126953125,41.223546,14.573451,2019-06-27
,c0070,0.6577399969100952,41.223546,14.573451,2019-06-30
-0.5308594735844111,c0070,0.040327999740839,41.223546,14.573451,2019-07-02
-0.5316580133734443,c0070,29.933998107910156,41.223546,14.573451,2019-07-07
-0.363165062910731,c0070,34.5289192199707,41.223546,14.573451,2019-07-12
-0.5382477709112822,c0070,7.389512062072754,41.223546,14.573451,2019-07-17
-0.5219564852468527,c0070,0.4070619940757751,41.223546,14.573451,2019-07-22
-0.5219093415980192,c0070,21.956531524658203,41.223546,14.573451,2019-07-27
-0.5240886386897933,c0070,1.6661590337753296,41.223546,14.573451,2019-08-01
-0.5251602025431625,c0070,0.0278229992836713,41.223546,14.573451,2019-08-06
-0.5185778865032207,c0070,0.0548840016126632,41.223546,14.573451,2019-08-11
-0.5063001894469247,c0070,8.680356979370117,41.223546,14.573451,2019-08-16
-0.5066751525927338,c0070,0.9119349718093872,41.223546,14.573451,2019-08-21
-0.544575354493547,c0070,1.6569160223007202,41.223546,14.573451,2019-08-26
-0.3774501285301939,c0070,24.827978134155273,41.223546,14.573451,2019-08-31
-0.5908518371508897,c0070,0.6748980283737183,41.223546,14.573451,2019-09-05
-0.6344358380271389,c0070,43.880348205566406,41.223546,14.573451,2019-09-10
,c0070,0.2980070114135742,41.223546,14.573451,2019-09-13
-0.5808177064528773,c0070,46.87245178222656,41.223546,14.573451,2019-09-15
-0.6158613488891697,c0070,13.952211380004885,41.223546,14.573451,2019-09-20
-0.5877772517359141,c0070,11.833573341369627,41.223546,14.573451,2019-09-25
-0.6275502988087184,c0070,4.1158928871154785,41.223546,14.573451,2019-09-30
-0.096978792054018,c0070,55.68242263793945,41.223546,14.573451,2019-10-05
-0.639300602707354,c0070,2.6796560287475586,41.223546,14.573451,2019-10-10
-0.6262517552383017,c0070,8.782219886779785,41.223546,14.573451,2019-10-15
-0.6183159434565113,c0070,2.4683330059051514,41.223546,14.573451,2019-10-20
-0.6019661677687076,c0070,24.503690719604492,41.223546,14.573451,2019-10-25
-0.4509081529210701,c0070,69.9472885131836,41.223546,14.573451,2019-10-30
-0.5295048000777615,c0070,47.657318115234375,41.223546,14.573451,2019-11-04
0.0283779259508548,c0070,60.35502624511719,41.223546,14.573451,2019-11-09
0.0173005912228322,c0070,81.80217742919922,41.223546,14.573451,2019-11-14
-0.0602279083052076,c0070,99.99529266357422,41.223546,14.573451,2019-11-19
-0.0583744557247647,c0070,99.98987579345705,41.223546,14.573451,2019-11-24
0.0309845142742466,c0070,99.2620086669922,41.223546,14.573451,2019-11-29
-0.4944295369644593,c0070,25.27187728881836,41.223546,14.573451,2019-12-04
0.0190258762079297,c0070,79.01432800292969,41.223546,14.573451,2019-12-09
,c0070,90.95612335205078,41.223546,14.573451,2019-12-12
-0.5625484585425744,c0070,0.1595710068941116,41.223546,14.573451,2019-12-14
-0.0433042943522496,c0070,97.52633666992188,41.223546,14.573451,2019-12-19
-0.5606779752637917,c0070,0.0054580001160502,41.223546,14.573451,2019-12-24
,c0070,12.624473571777344,41.223546,14.573451,2019-12-27
-0.0517994394908831,c0070,43.580867767333984,41.223546,14.573451,2019-12-29
