NDVI,cell_id,cloud_pct,lat_center,lon_center,date
0.0356446570513724,c0030,44.68705368041992,41.210032,14.58543,2019-01-03
0.0527235127500439,c0030,86.70588684082031,41.210032,14.58543,2019-01-08
0.0078367189605935,c0030,97.64938354492188,41.210032,14.58543,2019-01-13
0.0238336027365484,c0030,80.91097259521484,41.210032,14.58543,2019-01-18
0.2416713318573092,c0030,76.15276336669922,41.210032,14.58543,2019-01-23
0.4720850237190775,c0030,60.205909729003906,41.210032,14.58543,2019-01-28
0.1065260983443355,c0030,94.0199966430664,41.210032,14.58543,2019-02-02
0.4731342885164904,c0030,0.0039980001747608,41.210032,14.58543,2019-02-07
0.497268861463036,c0030,37.17738723754883,41.210032,14.58543,2019-02-12
0.4805542359158569,c0030,0.1636189967393875,41.210032,14.58543,2019-02-17
0.2730147828581757,c0030,26.645837783813477,41.210032,14.58543,2019-02-22
0.0207863527760363,c0030,12.36307144165039,41.210032,14.58543,2019-02-27
0.0273783980131897,c0030,35.78618240356445,41.210032,14.58543,2019-03-04
0.5263712082226718,c0030,9.769418716430664,41.210032,14.58543,2019-03-09
0.0770401403734808,c0030,59.21657180786133,41.210032,14.58543,2019-03-14
,c0030,33.449581146240234,41.210032,14.58543,2019-03-17
0.562896435172752,c0030,21.092111587524418,41.210032,14.58543,2019-03-19
0.6165913280066627,c0030,0.0018710000440478,41.210032,14.58543,2019-03-24
0.6288442983960454,c0030,6.0144548416137695,41.210032,14.58543,2019-03-29
0.0191564625736601,c0030,79.7729721069336,41.210032,14.58543,2019-04-03
0.0804515336720557,c0030,68.76549530029297,41.210032,14.58543,2019-04-08
0.0608825215967628,c0030,72.80828857421875,41.210032,14.58543,2019-04-13
0.6648287153998057,c0030,0.9326980113983154,41.210032,14.58543,2019-04-18
0.0039133051053783,c0030,78.7128677368164,41.210032,14.58543,2019-04-23
0.6220864097667909,c0030,78.2280502319336,41.210032,14.58543,2019-04-28
0.297824123316355,c0030,67.92204284667969,41.210032,14.58543,2019-05-03
0.2620102418766867,c0030,33.73811721801758,41.210032,14.58543,2019-05-08
0.1697198859742671,c0030,51.5142936706543,41.210032,14.58543,2019-05-13
0.12520692380351,c0030,91.22108459472656,41.210032,14.58543,2019-05-18
0.6870158796350734,c0030,35.1319465637207,41.210032,14.58543,2019-05-23
0.0737427457021979,c0030,55.093563079833984,41.210032,14.58543,2019-05-28
0.385940563668548,c0030,34.52062225341797,41.210032,14.58543,2019-06-02
0.7270523008069683,c0030,0.0021629999391734,41.210032,14.58543,2019-06-07
0.6800921428175564,c0030,0.0036790000740438,41.210032,14.58543,2019-06-12
0.6619889163529078,c0030,0.9007099866867065,41.210032,14.58543,2019-06-17
0.2143940991292718,c0030,94.4516372680664,41.210032,14.58543,2019-06-22
0.6457473627471074,c0030,4.824005126953125,41.210032,14.58543,2019-06-27
,c0030,0.6577399969100952,41.210032,14.58543,2019-06-30
0.6567103699606558,c0030,0.040327999740839,41.210032,14.58543,2019-07-02
0.6468146570142365,c0030,29.933998107910156,41.210032,14.58543,2019-07-07
0.4333504515071573,c0030,34.5289192199707,41.210032,14.58543,2019-07-12
0.6544181557725831,c0030,7.389512062072754,41.210032,14.58543,2019-07-17
0.6700288757633757,c0030,0.4070619940757751,41.210032,14.58543,2019-07-22
0.6665205739453343,c0030,21.956531524658203,41.210032,14.58543,2019-07-27
0.6872839982919722,c0030,1.6661590337753296,41.210032,14.58543,2019-08-01
0.6888494311844898,c0030,0.0278229992836713,41.210032,14.58543,2019-08-06
0.6994328626024798,c0030,0.0548840016126632,41.210032,14.58543,2019-08-11
0.6778266048987007,c0030,8.680356979370117,41.210032,14.58543,2019-08-16
0.6755253100691283,c0030,0.9119349718093872,41.210032,14.58543,2019-08-21
0.6854517425543649,c0030,1.6569160223007202,41.210032,14.58543,2019-08-26
0.4913732849138245,c0030,24.827978134155273,41.210032,14.58543,2019-08-31
0.722443919869876,c0030,0.6748980283737183,41.210032,14.58543,2019-09-05
0.7687186738389032,c0030,43.880348205566406,41.210032,14.58543,2019-09-10
,c0030,0.2980070114135742,41.210032,14.58543,2019-09-13
0.7199769645242763,c0030,46.87245178222656,41.210032,14.58543,2019-09-15
0.6347203512013293,c0030,13.952211380004885,41.210032,14.58543,2019-09-20
0.7479796253372234,c0030,11.833573341369627,41.210032,14.58543,2019-09-25
0.7705713537824247,c0030,4.1158928871154785,41.210032,14.58543,2019-09-30
