NDVI,cell_id,cloud_pct,lat_center,lon_center,date
0.017582905774653,c0130,44.68705368041992,41.241564,14.597409,2019-01-03
0.0512317546080391,c0130,86.70588684082031,41.241564,14.597409,2019-01-08
0.0099006995261567,c0130,97.64938354492188,41.241564,14.597409,2019-01-13
0.0185628015830656,c0130,80.91097259521484,41.241564,14.597409,2019-01-18
0.0731162673071365,c0130,76.15276336669922,41.241564,14.597409,2019-01-23
0.4853526395362377,c0130,60.205909729003906,41.241564,14.597409,2019-01-28
0.1355315352246208,c0130,94.0199966430664,41.241564,14.597409,2019-02-02
0.4635253448471662,c0130,0.0039980001747608,41.241564,14.597409,2019-02-07
0.4887732575994513,c0130,37.17738723754883,41.241564,14.597409,2019-02-12
0.4660481994910295,c0130,0.1636189967393875,41.241564,14.597409,2019-02-17
0.4038491961050846,c0130,26.645837783813477,41.241564,14.597409,2019-02-22
0.1785042344266797,c0130,12.36307144165039,41.241564,14.597409,2019-02-27
0.2540175237178784,c0130,35.78618240356445,41.241564,14.597409,2019-03-04
0.4381609629638126,c0130,9.769418716430664,41.241564,14.597409,2019-03-09
0.0898378610139924,c0130,59.21657180786133,41.241564,14.597409,2019-03-14
,c0130,33.449581146240234,41.241564,14.597409,2019-03-17
0.4725726904045585,c0130,21.092111587524418,41.241564,14.597409,2019-03-19
0.4818242542102376,c0130,0.0018710000440478,41.241564,14.597409,2019-03-24
0.4745809097020486,c0130,6.0144548416137695,41.241564,14.597409,2019-03-29
0.0059659258125793,c0130,79.7729721069336,41.241564,14.597409,2019-04-03
0.1258612274827889,c0130,68.76549530029297,41.241564,14.597409,2019-04-08
0.0518449269108851,c0130,72.80828857421875,41.241564,14.597409,2019-04-13
0.484976476129443,c0130,0.9326980113983154,41.241564,14.597409,2019-04-18
-0.0028121454897144,c0130,78.7128677368164,41.241564,14.597409,2019-04-23
0.4371927021484927,c0130,78.2280502319336,41.241564,14.597409,2019-04-28
0.4906096999342596,c0130,67.92204284667969,41.241564,14.597409,2019-05-03
0.4685399046297162,c0130,33.73811721801758,41.241564,14.597409,2019-05-08
0.5585412517985541,c0130,51.5142936706543,41.241564,14.597409,2019-05-13
0.0778050215704743,c0130,91.22108459472656,41.241564,14.597409,2019-05-18
0.5145773508233127,c0130,35.1319465637207,41.241564,14.597409,2019-05-23
0.5418810779481423,c0130,55.093563079833984,41.241564,14.597409,2019-05-28
0.563354581499333,c0130,34.52062225341797,41.241564,14.597409,2019-06-02
0.5337169535283925,c0130,0.0021629999391734,41.241564,14.597409,2019-06-07
0.5368858854633856,c0130,0.0036790000740438,41.241564,14.597409,2019-06-12
0.5112239954813234,c0130,0.9007099866867065,41.241564,14.597409,2019-06-17
0.1561415906457579,c0130,94.4516372680664,41.241564,14.597409,2019-06-22
0.4912891619096799,c0130,4.824005126953125,41.241564,14.597409,2019-06-27
,c0130,0.6577399969100952,41.241564,14.597409,2019-06-30
0.4792789337417867,c0130,0.040327999740839,41.241564,14.597409,2019-07-02
0.4709258778853952,c0130,29.933998107910156,41.241564,14.597409,2019-07-07
0.3757559044229961,c0130,34.5289192199707,41.241564,14.597409,2019-07-12
0.4786483845557237,c0130,7.389512062072754,41.241564,14.597409,2019-07-17
0.4649293347002447,c0130,0.4070619940757751,41.241564,14.597409,2019-07-22
0.455458658338964,c0130,21.956531524658203,41.241564,14.597409,2019-07-27
0.4748216434956068,c0130,1.6661590337753296,41.241564,14.597409,2019-08-01
0.4639790980777097,c0130,0.0278229992836713,41.241564,14.597409,2019-08-06
0.4564431098667255,c0130,0.0548840016126632,41.241564,14.597409,2019-08-11
0.4509706948154834,c0130,8.680356979370117,41.241564,14.597409,2019-08-16
0.4486978460129643,c0130,0.9119349718093872,41.241564,14.597409,2019-08-21
0.5103837276878155,c0130,1.6569160223007202,41.241564,14.597409,2019-08-26
0.4979893824480189,c0130,24.827978134155273,41.241564,14.597409,2019-08-31
0.5726471189940848,c0130,0.6748980283737183,41.241564,14.597409,2019-09-05
0.616749268269935,c0130,43.880348205566406,41.241564,14.597409,2019-09-10
,c0130,0.2980070114135742,41.241564,14.597409,2019-09-13
0.5669688808990493,c0130,46.87245178222656,41.241564,14.597409,2019-09-15
0.6311777830007582,c0130,13.952211380004885,41.241564,14.597409,2019-09-20
0.5348561343717763,c0130,11.833573341369627,41.241564,14.597409,2019-09-25
0.6530612963664987,c0130,4.1158928871154785,41.241564,14.597409,2019-09-30
0.0910527611340928,c0130,55.68242263793945,41.241564,14.597409,2019-10-05
0.6500787852140777,c0130,2.6796560287475586,41.241564,14.597409,2019-10-10
0.6310963932922291,c0130,8.782219886779785,41.241564,14.597409,2019-10-15
0.6019605618190029,c0130,2.4683330059051514,41.241564,14.597409,2019-10-20
0.5658185576493365,c0130,24.503690719604492,41.241564,14.597409,2019-10-25
0.4312658905833111,c0130,69.9472885131836,41.241564,14.597409,2019-10-30
0.1723342543515177,c0130,47.657318115234375,41.241564,14.597409,2019-11-04
-0.0050092192209886,c0130,60.35502624511719,41.241564,14.597409,2019-11-09
0.0012330359610182,c0130,81.80217742919922,41.241564,14.597409,2019-11-14
0.0548145571865972,c0130,99.99529266357422,41.241564,14.597409,2019-11-19
0.0301009367163065,c0130,99.98987579345705,41.241564,14.597409,2019-11-24
0.0025804510171197,c0130,99.2620086669922,41.241564,14.597409,2019-11-29
0.4084130574828287,c0130,25.27187728881836,41.241564,14.597409,2019-12-04
-0.0086341753667848,c0130,79.01432800292969,41.241564,14.597409,2019-12-09
,c0130,90.95612335205078,41.241564,14.597409,2019-12-12
0.5626044238706089,c0130,0.1595710068941116,41.241564,14.597409,2019-12-14
0.0297535165187325,c0130,97.52633666992188,41.241564,14.597409,2019-12-19
0.5662251525426256,c0130,0.0054580001160502,41.241564,14.597409,2019-12-24
,c0130,12.624473571777344,41.241564,14.597409,2019-12-27
0.0186378894247205,c0130,43.580867767333984,41.241564,14.597409,2019-12-29
0.5112297868409442,c0130,22.67167854309082,41.241564,14.597409,2020-01-03
,c0130,6.468430995941162,41.241564,14.597409,2020-01-06
0.4796852131914495,c0130,7.793889045715332,41.241564,14.597409,2020-01-08
