cell_id,lat_center,lon_center,mean,date
c1264,42.586595,13.971077,48.34467308401763,2019-01-01
c1264,42.586595,13.971077,73.78575290413869,2019-01-02
c1264,42.586595,13.971077,47.825328481191285,2019-01-03
c1264,42.586595,13.971077,51.239372710947215,2019-01-04
c1264,42.586595,13.971077,60.799551075725965,2019-01-05
c1264,42.586595,13.971077,79.2592910773333,2019-01-06
c1264,42.586595,13.971077,39.45505796271065,2019-01-07
c1264,42.586595,13.971077,-3.0475584684639765,2019-01-08
c1264,42.586595,13.971077,127.56010210171928,2019-01-09
c1264,42.586595,13.971077,72.61301592961078,2019-01-10
c1264,42.586595,13.971077,62.64343514459082,2019-01-11
c1264,42.586595,13.971077,134.66650157539632,2019-01-12
c1264,42.586595,13.971077,74.91853912964083,2019-01-13
c1264,42.586595,13.971077,119.54524297136588,2019-01-14
c1264,42.586595,13.971077,75.53682944786792,2019-01-15
c1264,42.586595,13.971077,75.12436443372889,2019-01-16
c1264,42.586595,13.971077,69.30301387125495,2019-01-17
c1264,42.586595,13.971077,101.41713195115742,2019-01-18
c1264,42.586595,13.971077,57.28799435593107,2019-01-19
c1264,42.586595,13.971077,61.98736153872654,2019-01-20
c1264,42.586595,13.971077,56.99328429945193,2019-01-21
c1264,42.586595,13.971077,57.63248325854632,2019-01-22
c1264,42.586595,13.971077,76.01134982610155,2019-01-23
c1264,42.586595,13.971077,64.4661382332968,2019-01-24
c1264,42.586595,13.971077,70.60117902203123,2019-01-25
c1264,42.586595,13.971077,64.15222322723208,2019-01-26
c1264,42.586595,13.971077,73.82564170801653,2019-01-27
c1264,42.586595,13.971077,79.7055266149389,2019-01-28
c1264,42.586595,13.971077,77.0007288834226,2019-01-29
c1264,42.586595,13.971077,94.3572135348224,2019-01-30
c1264,42.586595,13.971077,75.06883354957472,2019-01-31
c1264,42.586595,13.971077,351.08156257305245,2019-02-01
c1264,42.586595,13.971077,110.53072355608262,2019-02-02
c1264,42.586595,13.971077,60.0993458496133,2019-02-03
c1264,42.586595,13.971077,67.06782384230225,2019-02-04
c1264,42.586595,13.971077,67.53944681624029,2019-02-05
c1264,42.586595,13.971077,83.72498291368584,2019-02-06
c1264,42.586595,13.971077,96.52650298304576,2019-02-07
c1264,42.586595,13.971077,127.97053554847784,2019-02-08
c1264,42.586595,13.971077,90.46122325062326,2019-02-09
c1264,42.586595,13.971077,73.29910693304844,2019-02-10
c1264,42.586595,13.971077,87.21824424919744,2019-02-11
c1264,42.586595,13.971077,113.82144744128064,2019-02-12
c1264,42.586595,13.971077,71.50701389459223,2019-02-13
c1264,42.586595,13.971077,71.40437026088041,2019-02-14
c1264,42.586595,13.971077,76.28919444040217,2019-02-15
c1264,42.586595,13.971077,64.97351208697654,2019-02-16
c1264,42.586595,13.971077,64.34840409821074,2019-02-17
c1264,42.586595,13.971077,79.23406956514145,2019-02-18
c1264,42.586595,13.971077,82.30002924992334,2019-02-19
c1264,42.586595,13.971077,79.45159742704102,2019-02-20
c1264,42.586595,13.971077,81.74076016934767,2019-02-21
c1264,42.586595,13.971077,69.45870306610799,2019-02-22
c1264,42.586595,13.971077,53.74560528458478,2019-02-23
c1264,42.586595,13.971077,54.4926256948134,2019-02-24
c1264,42.586595,13.971077,75.68928384371411,2019-02-25
c1264,42.586595,13.971077,83.61074268192307,2019-02-26
c1264,42.586595,13.971077,96.5362022295624,2019-02-27
c1264,42.586595,13.971077,78.50454993218548,2019-02-28
c1264,42.586595,13.971077,77.07865956197753,2019-03-01
c1264,42.586595,13.971077,59.31794619168644,2019-03-02
c1264,42.586595,13.971077,66.26026484535866,2019-03-03
c1264,42.586595,13.971077,66.97548513800203,2019-03-04
c1264,42.586595,13.971077,183.67957482300145,2019-03-05
c1264,42.586595,13.971077,85.86805675275455,2019-03-06
c1264,42.586595,13.971077,80.63294470856246,2019-03-07
c1264,42.586595,13.971077,97.72183476079437,2019-03-08
c1264,42.586595,13.971077,74.96794600381143,2019-03-09
c1264,42.586595,13.971077,66.03154069080803,2019-03-10
c1264,42.586595,13.971077,61.74388035137223,2019-03-11
c1264,42.586595,13.971077,104.29762137741608,2019-03-12
c1264,42.586595,13.971077,91.9351554995404,2019-03-13
c1264,42.586595,13.971077,88.87062121571932,2019-03-14
c1264,42.586595,13.971077,100.2247841243364,2019-03-15
c1264,42.586595,13.971077,90.61423344976156,2019-03-16
c1264,42.586595,13.971077,79.9175059108317,2019-03-17
c1264,42.586595,13.971077,78.55257817797538,2019-03-18
c1264,42.586595,13.971077,85.13172852684013,2019-03-19
c1264,42.586595,13.971077,66.7203356977346,2019-03-20
c1264,42.586595,13.971077,82.91245749874554,2019-03-21
c1264,42.586595,13.971077,80.8884183890042,2019-03-22
c1264,42.586595,13.971077,85.42883515782438,2019-03-23
c1264,42.586595,13.971077,77.13099922238601,2019-03-24
c1264,42.586595,13.971077,87.10405612656734,2019-03-25
c1264,42.586595,13.971077,70.4379838814745,2019-03-26
c1264,42.586595,13.971077,69.80094052999173,2019-03-27
c1264,42.586595,13.971077,66.75739204329919,2019-03-28
c1264,42.586595,13.971077,73.51252280043978,2019-03-29
c1264,42.586595,13.971077,81.28093734198359,2019-03-30
c1264,42.586595,13.971077,81.66337297627562,2019-03-31
c1264,42.586595,13.971077,92.41654975286284,2019-04-01
c1264,42.586595,13.971077,85.84980343605959,2019-04-02
c1264,42.586595,13.971077,,2019-04-03
c1264,42.586595,13.971077,62.348538029316614,2019-04-04
c1264,42.586595,13.971077,78.54246791122992,2019-04-05
c1264,42.586595,13.971077,72.10877309481953,2019-04-06
c1264,42.586595,13.971077,73.8541966875351,2019-04-07
c1264,42.586595,13.971077,51.03159785765366,2019-04-08
c1264,42.586595,13.971077,77.26104016440169,2019-04-09
c1264,42.586595,13.971077,97.65543072342764,2019-04-10
c1264,42.586595,13.971077,100.6342028505152,2019-04-11
c1264,42.586595,13.971077,72.6469446621011,2019-04-12
c1264,42.586595,13.971077,94.30844631688508,2019-04-13
c1264,42.586595,13.971077,91.6775486267696,2019-04-14
c1264,42.586595,13.971077,86.75344345022016,2019-04-16
c1264,42.586595,13.971077,86.09279194915112,2019-04-17
c1264,42.586595,13.971077,80.92891403326485,2019-04-18
c1264,42.586595,13.971077,79.33701817998843,2019-04-19
c1264,42.586595,13.971077,81.54395261128221,2019-04-20
c1264,42.586595,13.971077,79.27491908103312,2019-04-21
c1264,42.586595,13.971077,93.62934443615616,2019-04-22
c1264,42.586595,13.971077,91.68688167543895,2019-04-23
c1264,42.586595,13.971077,91.57551675910284,2019-04-24
c1264,42.586595,13.971077,81.34670673533223,2019-04-25
c1264,42.586595,13.971077,137.67082807870693,2019-04-26
c1264,42.586595,13.971077,93.01740769153484,2019-04-27
c1264,42.586595,13.971077,76.5972768752419,2019-04-28
c1264,42.586595,13.971077,93.2756666810588,2019-04-29
c1264,42.586595,13.971077,80.34119525683657,2019-04-30
c1264,42.586595,13.971077,82.22274002787336,2019-05-01
c1264,42.586595,13.971077,104.23783345605167,2019-05-02
c1264,42.586595,13.971077,81.09537900016696,2019-05-03
c1264,42.586595,13.971077,79.05062453528764,2019-05-04
c1264,42.586595,13.971077,86.42258520453913,2019-05-05
